HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_proteins	MFC_MF11_proteins	MFC_MF18_proteins	MFC_MF22_proteins	MFC_MF29_proteins	MFC_MF30_proteins	MFC_MF33_proteins	MFC_Ms42_proteins	MHP_111A_proteins	MHP_112B_proteins	MHP_116_proteins	MHP_11_proteins	MHP_1257_proteins	MHP_131B_proteins	MHP_133A_proteins	MHP_153B_proteins	MHP_154B_proteins	MHP_168L_proteins	MHP_168_proteins	MHP_232_proteins	MHP_4284_proteins	MHP_7422_proteins	MHP_7448_proteins	MHP_98_proteins	MHP_ES2L_proteins	MHP_ES2_proteins	MHP_F72C_proteins	MHP_J_proteins	MHP_KM014_proteins	MHP_LH_proteins	MHP_MHP650_proteins	MHP_MHP653_proteins	MHP_MHP679_proteins	MHP_MHP682_proteins	MHP_MHP691_proteins	MHP_MHP694_proteins	MHP_MHP696_proteins	MHP_MHP699_proteins	MHP_MHP709_proteins	MHP_NCTC10127_proteins	MHP_TB1_proteins	MHP_UFV01_proteins	MHP_UFV02_proteins	MHP_Ue273_proteins
N4.HOG0000772	OG0000487	n0	WP_002557443.1	WP_052234586.1	WP_052234586.1	WP_052234586.1	WP_052234586.1	WP_052234586.1	WP_052234586.1	WP_052234586.1			WP_348602855.1	WP_220200502.1	WP_348571619.1		WP_404924490.1			WP_233417346.1	WP_014579820.1	WP_220200502.1	WP_406823293.1			WP_220200502.1	WP_240536662.1	WP_220200502.1		WP_020835723.1	WP_157696720.1	WP_233688409.1	WP_220200855.1					WP_220200698.1				WP_129640567.1	WP_233417346.1	WP_243216159.1	WP_243234975.1	
N4.HOG0000773	OG0000488	n0	WP_002557450.1	WP_160581452.1	WP_002557450.1	WP_002557450.1	WP_160581452.1	WP_160581452.1	WP_160609431.1	WP_002557450.1			WP_348571630.1	WP_011206221.1	WP_348571630.1	WP_020835728.1	WP_020835728.1			WP_014579846.1	WP_014579846.1	WP_011206221.1	WP_406823090.1			WP_179696012.1	WP_011206221.1	WP_135618856.1		WP_011284141.1	WP_094521682.1	WP_233688414.1						WP_020835728.1				WP_011206221.1	WP_014579846.1	WP_020835728.1	WP_020835728.1	
N4.HOG0000774	OG0000489	n0	WP_002557469.1	WP_002557469.1	WP_002557469.1	WP_002557469.1	WP_160581091.1	WP_160581091.1	WP_160581091.1	WP_002557469.1			WP_011205849.1	WP_011205849.1	WP_011205849.1		WP_404924350.1			WP_011205849.1	WP_011205849.1	WP_011205849.1	WP_011205849.1			WP_011205849.1	WP_011205849.1	WP_011205849.1		WP_011205849.1	WP_094521534.1	WP_233688589.1	WP_011205849.1					WP_011205849.1				WP_011205849.1	WP_011205849.1	WP_243215919.1	WP_243215919.1	
N4.HOG0000775	OG0000490	n0	WP_002557481.1	WP_160603016.1	WP_002557481.1	WP_002557481.1	WP_160581098.1	WP_002557481.1	WP_002557481.1	WP_002557481.1			WP_011206527.1	WP_011206527.1	WP_160606487.1	WP_011206527.1	WP_011206527.1			WP_014580050.1	WP_014580050.1	WP_011206527.1	WP_160606487.1			WP_179695870.1	WP_179221281.1	WP_011206527.1		WP_011206527.1		WP_160606487.1	WP_146379773.1					WP_160606487.1				WP_011206527.1	WP_014580050.1	WP_243215902.1	WP_243215902.1	
N4.HOG0000776	OG0000491	n0	WP_002557542.1	WP_002557542.1	WP_002557542.1	WP_002557542.1	WP_002557542.1	WP_002557542.1	WP_002557542.1	WP_002557542.1			WP_348602784.1	WP_011205966.1	WP_348572058.1	WP_160588241.1	WP_160588241.1			WP_014579721.1	WP_014579721.1	WP_011205966.1	WP_020835639.1			WP_179696054.1	WP_179221073.1	WP_011205966.1		WP_011205966.1	WP_011205966.1	WP_011205966.1	WP_160600848.1					WP_020835639.1				WP_011205966.1	WP_014579721.1	WP_011205966.1	WP_011205966.1	
N4.HOG0000777	OG0000492	n0	WP_002557556.1	WP_160603196.1	WP_160583973.1	WP_160583973.1	WP_160581205.1	WP_160605530.1	WP_160603196.1	WP_002557556.1			WP_348602792.1	WP_011205951.1	WP_348572060.1	WP_146379559.1	WP_146379559.1			WP_014579727.1	WP_014579727.1	WP_011205951.1	WP_348572060.1			WP_020835646.1	WP_179221077.1	WP_135618697.1		WP_044284616.1	WP_094521628.1	WP_160607802.1	WP_160600840.1					WP_160606562.1				WP_011205951.1	WP_252862143.1	WP_160607802.1	WP_160607802.1	
N4.HOG0000778	OG0000493	n0	WP_002557584.1	WP_160580862.1	WP_160580862.1	WP_160580862.1	WP_160580862.1	WP_160580862.1	WP_160580862.1	WP_002557584.1			WP_348571965.1	WP_011206114.1	WP_348571965.1	WP_404924395.1	WP_404924395.1			WP_044277961.1	WP_044277961.1	WP_011206114.1	WP_160585737.1			WP_179695965.1	WP_179221015.1	WP_135618552.1		WP_011206114.1		WP_011206114.1	WP_011206114.1					WP_160606840.1				WP_011206114.1	WP_044277961.1	WP_243215978.1	WP_179221015.1	
N4.HOG0000779	OG0000494	n0	WP_002557592.1	WP_160583682.1	WP_160583682.1	WP_160583682.1	WP_160580870.1	WP_160580870.1	WP_160609257.1	WP_002557592.1			WP_052269169.1	WP_052259117.1	WP_020835567.1	WP_404924551.1	WP_404924403.1				WP_014579654.1	WP_052259117.1	WP_052269169.1			WP_052259108.1	WP_179221022.1	WP_052259108.1		WP_052259108.1		WP_233688644.1	WP_052259108.1					WP_160606666.1				WP_052259117.1	WP_252862194.1	WP_052259108.1	WP_052259108.1	
N4.HOG0000780	OG0000495	n0	WP_002557622.1	WP_002557622.1	WP_160580903.1	WP_160580903.1	WP_160580903.1	WP_002557622.1	WP_002557622.1	WP_002557622.1			WP_011284272.1	WP_011206377.1	WP_160607844.1					WP_011284272.1	WP_011284272.1	WP_011206377.1	WP_011284272.1			WP_179695926.1	WP_135619008.1	WP_135619008.1		WP_011284272.1	WP_094521735.1	WP_135619008.1	WP_011284272.1					WP_011284272.1				WP_011206377.1	WP_011284272.1	WP_243216290.1	WP_243216290.1	
N4.HOG0000781	OG0000496	n0	WP_002557624.1	WP_160593374.1	WP_160593374.1	WP_160583664.1	WP_160580905.1	WP_160605336.1	WP_160609267.1	WP_002557624.1			WP_011206375.1	WP_011206375.1	WP_011206375.1	WP_011206375.1	WP_011206375.1			WP_011206375.1	WP_011206375.1	WP_011206375.1	WP_011206375.1			WP_011206375.1	WP_011206375.1	WP_011206375.1		WP_011284271.1		WP_011206375.1	WP_160600773.1					WP_011284271.1				WP_011206375.1		WP_011284271.1	WP_011284271.1	
N4.HOG0000782	OG0000497	n0	WP_002557625.1	WP_002557625.1	WP_002557625.1	WP_002557625.1	WP_002557625.1	WP_002557625.1	WP_160609268.1	WP_002557625.1			WP_160585682.1	WP_011206374.1	WP_348571803.1	WP_014579936.1	WP_014579936.1			WP_014579936.1	WP_014579936.1	WP_011206374.1	WP_406823162.1			WP_179695927.1	WP_160587850.1	WP_135619004.1		WP_011206374.1		WP_044272567.1	WP_011206374.1					WP_160606579.1				WP_011206374.1	WP_252862148.1	WP_014579936.1	WP_014579936.1	
N4.HOG0000783	OG0000498	n0	WP_002557639.1	WP_002557639.1	WP_002557639.1	WP_002557639.1	WP_002557639.1	WP_002557639.1	WP_002557639.1	WP_002557639.1			WP_011290314.1	WP_011206340.1	WP_011290314.1	WP_011290314.1	WP_011290314.1			WP_011290314.1	WP_011290314.1	WP_011206340.1	WP_011290314.1			WP_011290314.1	WP_011290314.1			WP_011206340.1		WP_011290314.1	WP_011206340.1					WP_011206340.1				WP_011206340.1	WP_011290314.1	WP_011290314.1	WP_011290314.1	
N4.HOG0000784	OG0000499	n0	WP_002557649.1	WP_002557649.1	WP_160593382.1	WP_160583644.1	WP_160580943.1	WP_160605354.1	WP_002557649.1	WP_002557649.1			WP_011206333.1	WP_011206333.1	WP_011284249.1	WP_020835817.1	WP_020835817.1			WP_011206333.1	WP_011206333.1	WP_011206333.1	WP_406823150.1			WP_179695996.1	WP_179221180.1			WP_011284249.1		WP_011284249.1	WP_011206333.1					WP_011284249.1				WP_011206333.1	WP_011206333.1	WP_011206333.1	WP_011206333.1	
N4.HOG0000785	OG0000500	n0	WP_002557682.1	WP_160603240.1	WP_160593515.1	WP_160584015.1	WP_160581421.1	WP_160605416.1	WP_160609417.1	WP_002557682.1			WP_348602844.1	WP_011206198.1	WP_348572127.1	WP_146379610.1				WP_016340211.1	WP_014579806.1	WP_011206198.1	WP_406823286.1			WP_179696101.1	WP_179221117.1	WP_135618828.1		WP_044284645.1		WP_233688754.1	WP_160600898.1					WP_160606473.1				WP_011206198.1	WP_014579806.1	WP_243216147.1	WP_243216147.1	
N4.HOG0000786	OG0000501	n0	WP_002557705.1	WP_160583899.1	WP_160593447.1	WP_160583899.1	WP_160581254.1	WP_160605536.1	WP_160583899.1	WP_002557705.1			WP_348602608.1	WP_011206421.1	WP_220190663.1	WP_404924297.1	WP_404924297.1			WP_014579965.1	WP_014579965.1	WP_011206421.1	WP_220190663.1			WP_179695912.1	WP_240536614.1	WP_318026018.1, WP_318026019.1		WP_148166908.1		WP_233688527.1	WP_220200859.1					WP_148166908.1				WP_011206421.1	WP_014579965.1			
N4.HOG0000787	OG0000502	n0	WP_002557767.1	WP_160593475.1	WP_160593475.1	WP_160583987.1	WP_160581301.1	WP_160583987.1	WP_160583987.1	WP_002557767.1			WP_348602764.1	WP_011205996.1	WP_348572030.1		WP_404924430.1			WP_014579694.1	WP_014579694.1	WP_011205996.1	WP_406823241.1			WP_179696088.1	WP_179221058.1	WP_135618652.1		WP_044284608.1	WP_094521609.1	WP_233688692.1	WP_160590375.1					WP_160606909.1				WP_129640614.1	WP_014579694.1	WP_243216028.1	WP_243216028.1	
N4.HOG0000788	OG0000503	n0	WP_002557782.1	WP_002557782.1	WP_002557782.1	WP_002557782.1	WP_160581305.1	WP_002557782.1	WP_002557782.1	WP_002557782.1			WP_348602742.1	WP_011206083.1	WP_348571993.1		WP_404924406.1			WP_016340193.1	WP_014579643.1	WP_011206083.1	WP_016340193.1			WP_020835576.1	WP_020835576.1	WP_020835576.1		WP_016340193.1		WP_233688648.1	WP_160600872.1					WP_160606653.1				WP_011206083.1	WP_252862154.1	WP_020835576.1	WP_020835576.1	
N4.HOG0000789	OG0000504	n0	WP_002557806.1	WP_002557806.1	WP_160583855.1	WP_160583855.1	WP_002557806.1	WP_160583855.1	WP_002557806.1	WP_002557806.1			WP_348602723.1	WP_011283955.1	WP_146379513.1	WP_404924485.1	WP_404924485.1					WP_011283955.1	WP_146379513.1			WP_179695852.1	WP_011283955.1	WP_135618595.1		WP_011283955.1	WP_094521766.1	WP_233688660.1	WP_160600892.1					WP_146379513.1				WP_011283955.1	WP_088764595.1	WP_088764595.1	WP_088764595.1	
N4.HOG0000790	OG0000505	n0	WP_002557812.1	WP_160581345.1	WP_160581345.1	WP_160581345.1	WP_160581345.1	WP_160581345.1	WP_160581345.1	WP_002557812.1			WP_011290053.1	WP_011206051.1	WP_011290053.1	WP_146379519.1	WP_146379519.1			WP_044277964.1	WP_044277964.1	WP_011206051.1	WP_011290053.1			WP_146379519.1	WP_011283961.1			WP_011283961.1		WP_146379519.1	WP_160601106.1					WP_011290053.1				WP_011206051.1	WP_044277964.1	WP_011290053.1	WP_011290053.1	
N4.HOG0000791	OG0000506	n0	WP_002557814.1	WP_002557814.1	WP_002557814.1	WP_002557814.1	WP_002557814.1	WP_002557814.1	WP_002557814.1	WP_002557814.1			WP_011206049.1	WP_011206049.1	WP_011206049.1	WP_011206049.1				WP_011206049.1	WP_011206049.1	WP_011206049.1	WP_406823233.1			WP_011206049.1	WP_011206049.1	WP_011206049.1		WP_011283962.1	WP_011206049.1	WP_011206049.1	WP_011206049.1					WP_011206049.1				WP_011206049.1	WP_088764615.1	WP_011206049.1	WP_011206049.1	
N4.HOG0000792	OG0000507	n0	WP_002557821.1	WP_002557821.1	WP_002557821.1	WP_002557821.1	WP_002557821.1	WP_160605483.1	WP_002557821.1	WP_002557821.1			WP_160585191.1	WP_011206043.1	WP_348571971.1	WP_020835590.1	WP_020835590.1			WP_016340190.1	WP_011206043.1	WP_011206043.1	WP_020835590.1			WP_020835590.1	WP_160585191.1			WP_044284598.1		WP_233688665.1	WP_160601102.1					WP_020835590.1				WP_011206043.1	WP_011206043.1	WP_020835590.1	WP_020835590.1	
N4.HOG0000793	OG0000508	n0	WP_002557900.1	WP_002557900.1	WP_002557900.1	WP_002557900.1	WP_002557900.1	WP_160605286.1	WP_002557900.1	WP_002557900.1			WP_348602688.1	WP_011205890.1	WP_020835512.1	WP_404924540.1				WP_044277952.1	WP_044277952.1	WP_011205890.1	WP_044272682.1			WP_179695939.1	WP_179220993.1	WP_135618495.1		WP_044284739.1	WP_094521758.1	WP_233688611.1	WP_160600669.1					WP_044272682.1				WP_011205890.1	WP_044277952.1	WP_233688611.1	WP_233688611.1	
N4.HOG0000794	OG0000509	n0	WP_002557906.1	WP_220190183.1	WP_220190183.1	WP_220190183.1	WP_220190183.1	WP_220190747.1	WP_002557906.1	WP_002557906.1			WP_020835518.1	WP_011205896.1	WP_020835518.1	WP_020835518.1	WP_020835518.1			WP_187286314.1	WP_187286314.1	WP_011205896.1	WP_406823215.1			WP_020835518.1	WP_179220994.1	WP_020835518.1		WP_193325077.1		WP_233688614.1	WP_187286314.1					WP_220200685.1				WP_011205896.1	WP_252862123.1	WP_193325077.1	WP_193325077.1	
N4.HOG0000795	OG0000510	n0	WP_002557908.1	WP_002557908.1	WP_002557908.1	WP_002557908.1	WP_160581040.1	WP_160605294.1	WP_160609241.1	WP_002557908.1			WP_011289977.1	WP_011205898.1	WP_011289977.1	WP_404924363.1	WP_404924363.1			WP_014579560.1	WP_014579560.1	WP_011205898.1	WP_404924072.1			WP_050195448.1	WP_160600677.1	WP_011289977.1		WP_011283874.1		WP_050195448.1	WP_160600677.1					WP_011289977.1				WP_011205898.1	WP_014579560.1	WP_011289977.1	WP_011289977.1	
N4.HOG0000796	OG0000511	n0	WP_002557935.1	WP_002557935.1	WP_002557935.1	WP_002557935.1	WP_002557935.1	WP_002557935.1	WP_002557935.1	WP_002557935.1			WP_011206135.1	WP_011206135.1	WP_011206135.1	WP_011206135.1	WP_011206135.1			WP_016340185.1	WP_011206135.1	WP_011206135.1	WP_011206135.1			WP_179695952.1	WP_179221005.1	WP_011206135.1		WP_011283896.1		WP_179695952.1						WP_011206135.1				WP_011206135.1	WP_011206135.1	WP_011206135.1	WP_011206135.1	
N4.HOG0000797	OG0000512	n0	WP_002557985.1	WP_002557985.1	WP_160583622.1	WP_160583622.1	WP_002557985.1	WP_160605375.1	WP_002557985.1	WP_002557985.1			WP_011206304.1	WP_011206304.1	WP_348571757.1	WP_404924254.1	WP_404924254.1			WP_016340233.1	WP_014579892.1	WP_011206304.1	WP_011206304.1			WP_179695981.1		WP_135618950.1		WP_011284223.1		WP_160585006.1	WP_160600964.1					WP_160606439.1				WP_011206304.1	WP_014579892.1	WP_011206304.1	WP_011206304.1	
N4.HOG0000798	OG0000513	n0	WP_039387707.1	WP_160603146.1	WP_160593505.1	WP_039387707.1	WP_039387707.1	WP_160605593.1	WP_160609408.1	WP_039387707.1			WP_348602642.1	WP_011206492.1	WP_348571873.1	WP_160585582.1	WP_160585582.1			WP_014580015.1	WP_014580015.1	WP_011206492.1	WP_348571873.1			WP_179695855.1	WP_011206492.1	WP_135619142.1		WP_044284729.1		WP_233688562.1	WP_011206492.1					WP_160606751.1				WP_011206492.1	WP_014580015.1	WP_243215876.1	WP_243215876.1	
N4.HOG0000799	OG0000514	n0		WP_160603051.1	WP_160593371.1	WP_160583668.1	WP_160580894.1	WP_160605332.1	WP_160609264.1	WP_039387516.1			WP_348602587.1	WP_011206382.1	WP_348571805.1	WP_404924527.1	WP_404924280.1			WP_014579941.1	WP_014579941.1	WP_011206382.1	WP_406823163.1			WP_179695922.1	WP_179221192.1	WP_135619014.1		WP_011284276.1		WP_233688503.1	WP_160600781.1					WP_160606575.1				WP_011206382.1	WP_014579941.1	WP_243216299.1	WP_243216299.1	
N4.HOG0000800	OG0000515	n10																				WP_238374143.1						WP_240536382.1		WP_237697237.1								WP_258555436.1						WP_243216069.1, WP_243216070.1	WP_243216069.1, WP_243216070.1	
N4.HOG0000801	OG0000515	n20												WP_232039577.1								WP_011205928.1																WP_258555437.1				WP_232039577.1		WP_243216068.1	WP_243216068.1	
N4.HOG0000802	OG0000515	n29																								WP_258556565.1	WP_240536642.1																			
N4.HOG0000803	OG0000515	n30												WP_241499464.1																												WP_232039513.1	WP_252862198.1			
N4.HOG0000804	OG0000516	n0	WP_002557444.1	WP_160593542.1	WP_160593542.1	WP_160584031.1	WP_160581472.1	WP_258555149.1, WP_308705462.1	WP_160609441.1	WP_002557444.1			WP_011206214.1	WP_011206214.1	WP_348571621.1					WP_014579821.1	WP_014579821.1	WP_011206214.1	WP_011206214.1			WP_011206214.1	WP_179221126.1	WP_240536308.1		WP_011284135.1		WP_011206214.1	WP_160587914.1					WP_011206214.1				WP_011206214.1	WP_014579821.1	WP_011206214.1	WP_011206214.1	
N4.HOG0000805	OG0000517	n0	WP_002557466.1	WP_160581087.1	WP_002557466.1	WP_002557466.1	WP_160581087.1	WP_160581087.1	WP_002557466.1	WP_002557466.1			WP_011283834.1	WP_011283834.1	WP_011283834.1	WP_011283834.1	WP_011283834.1			WP_011283834.1		WP_011283834.1	WP_011283834.1			WP_011283834.1	WP_011283834.1	WP_011283834.1		WP_011283834.1	WP_011283834.1	WP_011283834.1						WP_011283834.1				WP_011283834.1	WP_011283834.1	WP_011283834.1	WP_011283834.1	
N4.HOG0000806	OG0000518	n0	WP_002557713.1	WP_160583907.1	WP_160583907.1	WP_160583907.1	WP_160581261.1	WP_160605542.1	WP_160609329.1	WP_002557713.1			WP_348602612.1	WP_011206430.1	WP_044272613.1	WP_404924301.1	WP_404924301.1			WP_014579970.1	WP_014579970.1	WP_011206430.1	WP_160585644.1			WP_179695909.1	WP_179221218.1	WP_135619066.1		WP_011284317.1		WP_233688531.1	WP_160600931.1					WP_160606705.1				WP_011206430.1	WP_014579970.1	WP_243216317.1	WP_243216317.1	
N4.HOG0000807	OG0000519	n0	WP_002557785.1	WP_002557785.1	WP_002557785.1	WP_002557785.1	WP_002557785.1	WP_160605472.1	WP_002557785.1	WP_002557785.1			WP_160584803.1	WP_011206079.1	WP_020835579.1		WP_020835579.1			WP_014579639.1	WP_014579639.1	WP_011206079.1	WP_160584803.1			WP_160584803.1	WP_179221029.1	WP_135618573.1		WP_020835579.1	WP_020835579.1	WP_135618573.1	WP_020835579.1					WP_135618573.1				WP_011206079.1	WP_014579639.1	WP_135618573.1	WP_135618573.1	
N4.HOG0000808	OG0000520	n0	WP_002557809.1	WP_160581350.1	WP_160581350.1	WP_160581350.1	WP_160581350.1	WP_002557809.1	WP_002557809.1	WP_002557809.1			WP_011283957.1	WP_011206055.1	WP_348571981.1	WP_404924090.1				WP_011283957.1	WP_011283957.1	WP_011206055.1	WP_011290050.1			WP_011283957.1	WP_011283957.1	WP_135618599.1		WP_011283957.1	WP_011283957.1	WP_011283957.1						WP_146379514.1				WP_011206055.1	WP_011283957.1	WP_243216003.1	WP_243216003.1	
N4.HOG0000809	OG0000521	n0	WP_002557903.1	WP_160583727.1	WP_160583727.1	WP_160583727.1	WP_002557903.1	WP_002557903.1	WP_002557903.1	WP_002557903.1			WP_020835515.1	WP_011205893.1	WP_348571936.1	WP_404924541.1				WP_014579554.1	WP_014579554.1	WP_011205893.1	WP_348571936.1			WP_179695941.1	WP_020835515.1	WP_135618499.1		WP_011283869.1		WP_160600673.1	WP_160600673.1					WP_160606525.1				WP_011205893.1	WP_014579554.1	WP_243215942.1	WP_243235002.1	
N4.HOG0000810	OG0000522	n0	WP_002557909.1	WP_002557909.1	WP_002557909.1	WP_002557909.1	WP_160581038.1	WP_160605296.1	WP_002557909.1	WP_002557909.1			WP_348602691.1	WP_011205899.1	WP_135618505.1		WP_135618505.1			WP_011205899.1	WP_011205899.1	WP_011205899.1	WP_135618505.1			WP_179695942.1	WP_179220996.1	WP_135618505.1		WP_044284574.1		WP_135618505.1	WP_160600679.1					WP_135618505.1				WP_011205899.1	WP_011205899.1	WP_243215943.1	WP_243215943.1	
N4.HOG0000811	OG0000523	n0	WP_002557969.1	WP_160583812.1	WP_160583812.1	WP_160583812.1	WP_160581394.1	WP_160605601.1	WP_160609413.1	WP_002557969.1			WP_348602637.1	WP_044284849.1	WP_348571866.1	WP_404924324.1	WP_404924324.1			WP_044278116.1	WP_044278116.1	WP_044284849.1	WP_406823197.1			WP_179695884.1	WP_179221252.1	WP_240536355.1		WP_237697220.1	WP_094521516.1	WP_233688558.1						WP_160606743.1				WP_044284849.1	WP_088764582.1	WP_243215866.1	WP_243215866.1	
N4.HOG0000812	OG0000524	n0	WP_039387533.1	WP_220190807.1	WP_220190397.1	WP_220190175.1	WP_220200547.1	WP_220190752.1	WP_220189983.1	WP_039387533.1			WP_348602566.1	WP_088172548.1	WP_348571784.1	WP_404924265.1	WP_404924265.1			WP_016340235.1	WP_014579912.1	WP_011206327.1	WP_406823145.1			WP_179695992.1	WP_179221176.1			WP_011284243.1		WP_233688488.1	WP_160601041.1					WP_160606419.1				WP_129640585.1	WP_252862136.1	WP_243216266.1	WP_243216266.1	
N4.HOG0000813	OG0000525	n0	WP_040538380.1	WP_160583818.1	WP_160583818.1	WP_160583818.1	WP_308704662.1	WP_308705459.1					WP_348602634.1	WP_011206472.1	WP_011290405.1	WP_404924320.1	WP_404924320.1			WP_014579999.1	WP_014579999.1	WP_011206472.1	WP_160585255.1			WP_179695889.1	WP_179221247.1	WP_135619126.1		WP_011284350.1		WP_233688555.1	WP_160601177.1					WP_160606793.1				WP_011206472.1	WP_014579999.1	WP_243215854.1	WP_243215854.1	
N4.HOG0000814	OG0000526	n3																													WP_041361763.1	WP_233688749.1														
N4.HOG0000815	OG0000526	n8													WP_348572119.1																															
N4.HOG0000816	OG0000526	n12												WP_232039525.1								WP_232039525.1																				WP_232039525.1				
N4.HOG0000817	OG0000526	n14														WP_404924477.1	WP_404924477.1			WP_228365426.1	WP_228365426.1						WP_240536654.1	WP_240536396.1		WP_044284640.1			WP_258556670.1										WP_228365426.1			
N4.HOG0000818	OG0000526	n28											WP_348602829.1			WP_011290177.1	WP_011290177.1													WP_237697244.1																
N4.HOG0000819	OG0000526	n32											WP_348602831.1										WP_406823280.1			WP_258555394.1												WP_258555394.1								
N4.HOG0000820	OG0000526	n35																																										WP_243216125.1	WP_243216125.1	
N4.HOG0000821	OG0000527	n5											WP_348602820.1	WP_011206174.1	WP_225972972.1	WP_404924472.1	WP_404924472.1			WP_228365424.1	WP_228365424.1	WP_011206174.1	WP_348602820.1			WP_258555658.1	WP_240536651.1	WP_240536391.1		WP_228365424.1	WP_094521656.1	WP_233688743.1	WP_258556663.1					WP_258555505.1				WP_011206174.1	WP_228365424.1	WP_011206174.1	WP_011206174.1	
N4.HOG0000822	OG0000527	n27																		WP_228365423.1	WP_228365423.1									WP_237697242.1													WP_228365423.1			
N4.HOG0000823	OG0000528	n0	WP_002557445.1	WP_160581474.1	WP_160581474.1	WP_160581474.1	WP_160581474.1	WP_160581474.1	WP_160609442.1	WP_002557445.1			WP_348602497.1	WP_011206215.1	WP_348571624.1					WP_016340217.1	WP_014579822.1	WP_011206215.1	WP_406823087.1			WP_179696009.1	WP_179221127.1	WP_135618852.1		WP_011284136.1		WP_233688410.1	WP_160600916.1					WP_160606599.1				WP_011206215.1	WP_014579822.1	WP_243216161.1	WP_243216161.1	
N4.HOG0000824	OG0000529	n0	WP_002557515.1	WP_160583937.1	WP_160583937.1	WP_160583937.1	WP_160581156.1	WP_160583937.1	WP_160583937.1	WP_002557515.1			WP_348602513.1	WP_011206243.1	WP_014579831.1					WP_014579831.1	WP_014579831.1	WP_011206243.1	WP_406823097.1			WP_179696019.1	WP_179221138.1	WP_011206243.1		WP_011206243.1	WP_014579831.1	WP_233688432.1	WP_011206243.1					WP_014579831.1				WP_011206243.1	WP_014579831.1	WP_011206243.1	WP_011206243.1	
N4.HOG0000825	OG0000530	n0	WP_002557529.1	WP_160593464.1	WP_160593464.1	WP_002557529.1	WP_160581171.1	WP_002557529.1	WP_002557529.1	WP_002557529.1			WP_011290248.1	WP_011284186.1	WP_160585298.1		WP_011284186.1			WP_011284186.1	WP_011284186.1	WP_011284186.1	WP_160585298.1			WP_179696026.1	WP_011284186.1			WP_011284186.1	WP_011284186.1	WP_011284186.1	WP_160601225.1					WP_160585298.1				WP_011284186.1	WP_011284186.1	WP_011284186.1	WP_011284186.1	
N4.HOG0000826	OG0000531	n0	WP_002557551.1	WP_002557551.1	WP_002557551.1	WP_002557551.1	WP_160581198.1	WP_002557551.1	WP_002557551.1	WP_002557551.1			WP_020835645.1	WP_011205956.1	WP_020835645.1	WP_020835645.1				WP_011205956.1	WP_011205956.1	WP_011205956.1	WP_020835645.1			WP_020835645.1	WP_020835645.1	WP_020835645.1		WP_011205956.1	WP_157696712.1	WP_011205956.1	WP_020835645.1					WP_020835645.1				WP_011205956.1	WP_011205956.1	WP_011205956.1	WP_011205956.1	
N4.HOG0000827	OG0000532	n0	WP_002557598.1						WP_258556750.1	WP_002557598.1			WP_348602803.1	WP_011206148.1	WP_348572085.1	WP_404924453.1, WP_404924454.1	WP_404924453.1, WP_404924454.1			WP_014579771.1	WP_014579771.1	WP_011206148.1	WP_406823262.1			WP_011284067.1	WP_179221096.1	WP_135618761.1		WP_011284067.1		WP_011290141.1	WP_258556706.1					WP_308507102.1				WP_011206148.1	WP_014579771.1	WP_243216074.1	WP_243216074.1	
N4.HOG0000828	OG0000533	n0	WP_002557841.1	WP_160581332.1	WP_160581332.1	WP_160581332.1	WP_160581332.1	WP_002557841.1	WP_002557841.1	WP_002557841.1			WP_011206110.1	WP_011206110.1	WP_011206110.1	WP_404924398.1	WP_404924398.1			WP_011206110.1	WP_011206110.1	WP_011206110.1					WP_179221017.1	WP_011206110.1		WP_011206110.1		WP_011206110.1	WP_011206110.1									WP_011206110.1	WP_011206110.1	WP_179221017.1	WP_179221017.1	
N4.HOG0000829	OG0000534	n0	WP_002557926.1	WP_002557926.1	WP_002557926.1	WP_002557926.1	WP_002557926.1	WP_002557926.1	WP_002557926.1	WP_002557926.1			WP_348602698.1	WP_011205917.1	WP_348571947.1		WP_014579573.1			WP_014579573.1	WP_014579573.1	WP_011205917.1	WP_179695948.1			WP_179695948.1	WP_160600697.1	WP_135618525.1		WP_011283888.1		WP_011289989.1	WP_160600697.1					WP_160606507.1				WP_011205917.1		WP_160600697.1	WP_160600697.1	
N4.HOG0000830	OG0000535	n0	WP_002557470.1	WP_160583753.1	WP_160583753.1	WP_160583753.1	WP_002557470.1	WP_160605560.1	WP_160609386.1	WP_002557470.1			WP_011205848.1	WP_011205848.1	WP_348571913.1					WP_016340174.1	WP_014579521.1	WP_011205848.1	WP_020835486.1			WP_179695875.1	WP_179220978.1	WP_011205848.1		WP_011205848.1		WP_160588116.1	WP_160600820.1					WP_160606481.1				WP_011205848.1	WP_252862157.1	WP_160588116.1	WP_160588116.1	
N4.HOG0000831	OG0000536	n0	WP_002557493.1	WP_160603130.1	WP_160593497.1	WP_160583775.1	WP_160581120.1	WP_160605588.1	WP_160609395.1	WP_002557493.1			WP_348602655.1	WP_011206515.1	WP_348571891.1		WP_404924342.1			WP_016340256.1	WP_014580031.1	WP_011206515.1	WP_406823201.1			WP_179695865.1	WP_240536624.1	WP_135619166.1		WP_011284384.1		WP_233688576.1	WP_160600814.1					WP_160606923.1				WP_129640595.1	WP_088764579.1	WP_243215896.1	WP_243215896.1	
