HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_proteins	MFC_MF11_proteins	MFC_MF18_proteins	MFC_MF22_proteins	MFC_MF29_proteins	MFC_MF30_proteins	MFC_MF33_proteins	MFC_Ms42_proteins	MHP_111A_proteins	MHP_112B_proteins	MHP_116_proteins	MHP_11_proteins	MHP_1257_proteins	MHP_131B_proteins	MHP_133A_proteins	MHP_153B_proteins	MHP_154B_proteins	MHP_168L_proteins	MHP_168_proteins	MHP_232_proteins	MHP_4284_proteins	MHP_7422_proteins	MHP_7448_proteins	MHP_98_proteins	MHP_ES2L_proteins	MHP_ES2_proteins	MHP_F72C_proteins	MHP_J_proteins	MHP_KM014_proteins	MHP_LH_proteins	MHP_MHP650_proteins	MHP_MHP653_proteins	MHP_MHP679_proteins	MHP_MHP682_proteins	MHP_MHP691_proteins	MHP_MHP694_proteins	MHP_MHP696_proteins	MHP_MHP699_proteins	MHP_MHP709_proteins	MHP_NCTC10127_proteins	MHP_TB1_proteins	MHP_UFV01_proteins	MHP_UFV02_proteins	MHP_Ue273_proteins
N3.HOG0000696	OG0000452	n0									WP_011205921.1	WP_011205921.1						WP_011205921.1	WP_011205921.1					WP_011205921.1	WP_011205921.1				WP_011205921.1					WP_258555899.1	WP_160584747.1	WP_011205921.1	WP_258555618.1			WP_160584747.1						WP_011205921.1
N3.HOG0000697	OG0000453	n0									WP_011283895.1	WP_011283895.1						WP_404924079.1	WP_404924079.1					WP_011289994.1	WP_011289994.1				WP_011283895.1					WP_011289994.1	WP_160590005.1		WP_160608048.1			WP_160584743.1						WP_011283895.1
N3.HOG0000698	OG0000454	n4																																												WP_347952444.1
N3.HOG0000699	OG0000454	n5										WP_404913738.1													WP_044272413.1											WP_258555855.1				WP_160584957.1						WP_347952434.1
N3.HOG0000700	OG0000454	n30									WP_404912367.1	WP_404913742.1																						WP_160615673.1	WP_160590247.1											
N3.HOG0000701	OG0000455	n0									WP_404912085.1	WP_404912085.1						WP_347952324.1	WP_347952324.1					WP_041361713.1	WP_011290431.1				WP_146379761.1					WP_160590360.1	WP_160590360.1	WP_160585576.1	WP_160607751.1			WP_160584890.1						WP_347952324.1
N3.HOG0000702	OG0000456	n0									WP_011206487.1	WP_011206487.1						WP_404924042.1	WP_404924042.1					WP_011206487.1	WP_011206487.1				WP_011206487.1					WP_011206487.1	WP_011206487.1	WP_160585583.1	WP_160607740.1			WP_011206487.1						WP_347952315.1
N3.HOG0000703	OG0000457	n0									WP_404912464.1	WP_404913684.1						WP_404924201.1	WP_404924604.1					WP_020835907.1	WP_044272660.1				WP_146379749.1					WP_160615623.1	WP_160590218.1	WP_160585587.1	WP_160607736.1			WP_160584911.1						
N3.HOG0000704	OG0000458	n0									WP_020835790.1	WP_020835790.1						WP_160588321.1	WP_160588321.1					WP_020835790.1	WP_044272542.1				WP_146379658.1					WP_020835790.1	WP_020835790.1	WP_020835790.1	WP_160608038.1			WP_020835790.1						WP_020835790.1
N3.HOG0000705	OG0000459	n0									WP_014579890.1	WP_014579890.1						WP_014579890.1	WP_014579890.1					WP_014579890.1	WP_014579890.1				WP_014579890.1					WP_014579890.1	WP_014579890.1	WP_014579890.1	WP_160608042.1			WP_160585007.1						WP_014579890.1
N3.HOG0000706	OG0000460	n0									WP_044272549.1	WP_044272549.1						WP_348602552.1	WP_348602552.1					WP_020835795.1	WP_044272549.1				WP_044272549.1					WP_160615886.1	WP_044272549.1	WP_044272549.1	WP_044272549.1			WP_044272549.1						WP_347952245.1
N3.HOG0000707	OG0000461	n0									WP_404912452.1	WP_404913647.1						WP_404924197.1	WP_404924197.1					WP_041361674.1	WP_041361674.1				WP_146379667.1					WP_160615828.1	WP_220200762.1	WP_220191203.1	WP_220200620.1			WP_160585002.1						WP_347952248.1
N3.HOG0000708	OG0000462	n0									WP_404911917.1	WP_404911917.1						WP_011284228.1	WP_011284228.1					WP_020835802.1	WP_011284228.1				WP_011284228.1					WP_160615830.1	WP_011284228.1	WP_011284228.1	WP_160607834.1			WP_011284228.1						WP_011284228.1
N3.HOG0000709	OG0000463	n0									WP_011206310.1	WP_011206310.1						WP_404923977.1	WP_404923977.1					WP_020835801.1					WP_146379666.1					WP_135618955.1	WP_011206310.1	WP_011206310.1	WP_011206310.1			WP_160585003.1						WP_011206310.1
N3.HOG0000710	OG0000464	n0									WP_011206309.1	WP_011206309.1						WP_011206309.1	WP_011206309.1					WP_011206309.1	WP_011290288.1				WP_011206309.1					WP_011206309.1	WP_011206309.1	WP_011206309.1	WP_011206309.1			WP_011206309.1						WP_011206309.1
N3.HOG0000711	OG0000465	n0									WP_135618953.1	WP_135618953.1						WP_160585762.1	WP_404924588.1					WP_020835800.1	WP_011290287.1				WP_146379665.1					WP_160585762.1	WP_011284227.1	WP_160585762.1	WP_160585762.1			WP_160585004.1						WP_347952247.1
N3.HOG0000712	OG0000466	n0									WP_011205922.1	WP_011205922.1						WP_011205922.1	WP_011205922.1					WP_011205922.1	WP_011205922.1				WP_011205922.1					WP_011205922.1	WP_011205922.1	WP_011205922.1	WP_011205922.1			WP_011205922.1						WP_011205922.1
N3.HOG0000713	OG0000467	n0									WP_404911938.1	WP_404911938.1						WP_404923988.1	WP_404923988.1					WP_020835813.1	WP_011290304.1				WP_146379676.1					WP_160615679.1	WP_160590113.1	WP_160585660.1	WP_160607818.1			WP_160585113.1						WP_347952254.1
N3.HOG0000714	OG0000468	n0									WP_404911784.1	WP_404911784.1						WP_160585598.1	WP_160585598.1					WP_011290194.1	WP_011290194.1				WP_146379606.1					WP_160607658.1	WP_011290194.1	WP_160585598.1	WP_160607658.1			WP_160585177.1						WP_011290194.1
N3.HOG0000715	OG0000469	n0									WP_011290203.1	WP_011290203.1						WP_404924187.1	WP_404924187.1					WP_011290203.1	WP_011290203.1				WP_014579824.1					WP_014579824.1	WP_014579824.1	WP_014579824.1	WP_014579824.1			WP_014579824.1						WP_014579824.1
N3.HOG0000716	OG0000470	n0									WP_011206069.1	WP_011206069.1						WP_011206069.1	WP_011206069.1					WP_011206069.1	WP_011206069.1				WP_192894286.1					WP_011206069.1	WP_011206069.1	WP_011206069.1	WP_011206069.1			WP_011206069.1						WP_011206069.1
N3.HOG0000717	OG0000471	n0									WP_044272348.1	WP_044272348.1						WP_044272348.1	WP_044272348.1					WP_041361586.1	WP_044272348.1				WP_044272348.1					WP_135618603.1	WP_014579622.1		WP_135618603.1			WP_135618603.1						WP_135618603.1
N3.HOG0000718	OG0000472	n0									WP_404912044.1	WP_404913678.1						WP_404924036.1	WP_404924036.1					WP_020835900.1	WP_044272653.1				WP_146379745.1					WP_160615918.1	WP_160590454.1	WP_160585784.1	WP_160607961.1			WP_160585257.1						WP_347952306.1
N3.HOG0000719	OG0000473	n0									WP_020835917.1	WP_020835917.1						WP_020835917.1	WP_020835917.1					WP_020835917.1	WP_044272671.1				WP_020835917.1					WP_044272671.1	WP_160588156.1	WP_044272671.1	WP_044272671.1			WP_160584896.1						WP_160588156.1
N3.HOG0000720	OG0000474	n0									WP_041361711.1	WP_041361711.1						WP_041361711.1	WP_041361711.1					WP_041361711.1	WP_011290429.1				WP_041361711.1					WP_160615636.1	WP_041361711.1	WP_160585578.1	WP_160585578.1			WP_160584894.1						WP_041361711.1
N3.HOG0000721	OG0000475	n0									WP_404912083.1	WP_404912083.1						WP_404924048.1	WP_404924048.1					WP_020835919.1	WP_011290430.1				WP_146379760.1					WP_160615638.1	WP_160590358.1	WP_160585577.1	WP_160607749.1			WP_160584892.1						WP_347952323.1
N3.HOG0000722	OG0000476	n0									WP_011205931.1	WP_011205931.1						WP_404924140.1	WP_404924140.1					WP_011205931.1	WP_011205931.1				WP_011205931.1					WP_011205931.1	WP_011205931.1	WP_011205931.1	WP_011205931.1			WP_160585109.1						WP_347952431.1
N3.HOG0000723	OG0000477	n0									WP_011206317.1	WP_011206317.1						WP_135618962.1	WP_135618962.1					WP_011290293.1	WP_011290293.1				WP_135618962.1					WP_160590131.1	WP_160590131.1	WP_011290293.1	WP_160607830.1			WP_160585000.1						WP_347952249.1
N3.HOG0000724	OG0000478	n0									WP_011284367.1	WP_011284367.1						WP_011284367.1	WP_011284367.1					WP_011284367.1	WP_011290420.1				WP_146379753.1					WP_160615628.1	WP_160590209.1	WP_146379753.1	WP_146379753.1			WP_011284367.1						WP_347952319.1
N3.HOG0000725	OG0000479	n0									WP_404912322.1	WP_404912322.1						WP_404924190.1	WP_404924190.1					WP_020835636.1	WP_011290107.1				WP_146379554.1					WP_020835636.1	WP_160590295.1	WP_160585679.1	WP_160607806.1			WP_160584722.1						WP_146379554.1
N3.HOG0000726	OG0000480	n0									WP_011206218.1	WP_011206218.1						WP_011206218.1	WP_011206218.1					WP_011206218.1	WP_011206218.1				WP_011206218.1					WP_011206218.1	WP_011206218.1	WP_011206218.1	WP_011206218.1			WP_011206218.1						WP_011206218.1
N3.HOG0000727	OG0000481	n0									WP_044272343.1	WP_044272343.1						WP_044272343.1	WP_044272343.1					WP_020835583.1	WP_044272343.1				WP_044272343.1					WP_044272343.1	WP_308704712.1	WP_228729169.1	WP_308704684.1			WP_228729169.1						WP_044272343.1
N3.HOG0000728	OG0000482	n0									WP_404912296.1	WP_404913728.1						WP_404924117.1	WP_404924627.1					WP_020835622.1	WP_081420839.1				WP_146379541.1					WP_160585562.1	WP_160590377.1	WP_160585562.1	WP_160585562.1			WP_160584696.1						WP_347952406.1
N3.HOG0000729	OG0000483	n0									WP_347952210.1	WP_347952210.1						WP_347952210.1	WP_347952210.1					WP_051129930.1	WP_011206227.1				WP_146379591.1					WP_146379591.1	WP_160590070.1	WP_011206227.1	WP_160590070.1			WP_160585128.1						WP_347952210.1
N3.HOG0000730	OG0000484	n0									WP_135618485.1	WP_135618485.1						WP_135618485.1	WP_135618485.1					WP_228366121.1	WP_228366121.1				WP_225973007.1					WP_308507023.1	WP_225973007.1	WP_135618485.1	WP_225973007.1			WP_225973007.1						WP_347952353.1
N3.HOG0000731	OG0000485	n0									WP_020835615.1	WP_020835615.1						WP_020835615.1	WP_020835615.1					WP_020835615.1	WP_044272370.1				WP_146379538.1					WP_020835615.1	WP_020835615.1	WP_020835615.1	WP_160607922.1			WP_020835615.1						WP_020835615.1
N3.HOG0000732	OG0000486	n0									WP_011290228.1	WP_011290228.1						WP_160585249.1	WP_160585249.1					WP_020835759.1	WP_011290228.1				WP_011290228.1					WP_011290228.1	WP_160585249.1	WP_160585249.1	WP_160585249.1			WP_160585249.1						WP_160585249.1
N3.HOG0000733	OG0000487	n0										WP_404913760.1						WP_404924186.1	WP_404924631.1					WP_044272470.1	WP_044272470.1				WP_225973041.1					WP_220191256.1	WP_220200751.1	WP_220191148.1	WP_220200602.1			WP_220190710.1						WP_220191052.1
N3.HOG0000734	OG0000488	n0									WP_146379596.1	WP_146379596.1						WP_020835728.1	WP_020835728.1					WP_020835728.1	WP_011290206.1				WP_146379596.1					WP_160615563.1	WP_011206221.1		WP_011206221.1			WP_011284141.1						WP_347952207.1
N3.HOG0000735	OG0000489	n0										WP_404913695.1						WP_011205849.1	WP_011205849.1					WP_011205849.1	WP_011205849.1				WP_011205849.1					WP_011205849.1	WP_160584852.1	WP_160584852.1	WP_160607714.1			WP_160584852.1						WP_011205849.1
N3.HOG0000736	OG0000490	n0									WP_404912109.1	WP_404912109.1						WP_146379773.1	WP_146379773.1						WP_011290449.1				WP_146379773.1					WP_160615740.1	WP_146379773.1	WP_160585828.1	WP_146379773.1			WP_160584863.1						WP_347952337.1
N3.HOG0000737	OG0000491	n0																WP_404924128.1	WP_404924128.1					WP_020835639.1	WP_020835639.1				WP_020835639.1					WP_020835639.1	WP_160588241.1	WP_160585677.1	WP_160588241.1			WP_020835639.1						WP_020835639.1
N3.HOG0000738	OG0000492	n0										WP_404913734.1						WP_404924133.1	WP_404924133.1					WP_020835646.1	WP_020835646.1				WP_146379559.1					WP_160615704.1	WP_160590286.1	WP_160585672.1	WP_160607802.1									WP_094521628.1
N3.HOG0000739	OG0000493	n0									WP_404912185.1	WP_404912185.1						WP_404924085.1	WP_404924085.1						WP_011290009.1				WP_146379488.1					WP_160585737.1	WP_160585737.1	WP_160585737.1	WP_160608034.1			WP_160585138.1						WP_146379488.1
N3.HOG0000740	OG0000494	n0									WP_404912196.1	WP_404913707.1						WP_404924101.1	WP_020835567.1					WP_020835567.1	WP_052269169.1				WP_052269169.1					WP_052269169.1	WP_160590403.1	WP_020835567.1	WP_052259108.1			WP_052269169.1						WP_052269169.1
N3.HOG0000741	OG0000495	n0									WP_404911964.1	WP_404911964.1						WP_011290329.1	WP_011290329.1					WP_011284272.1	WP_011290329.1				WP_146379689.1					WP_146379689.1	WP_146379689.1	WP_146379689.1	WP_160607844.1			WP_135619008.1						WP_011284272.1
N3.HOG0000742	OG0000496	n0									WP_011290327.1	WP_011290327.1						WP_011206375.1	WP_011206375.1					WP_020835835.1	WP_011290327.1				WP_011206375.1					WP_160615655.1	WP_160590151.1	WP_011206375.1	WP_011206375.1			WP_160584980.1						WP_011206375.1
N3.HOG0000743	OG0000497	n0									WP_135619004.1	WP_135619004.1							WP_404924595.1					WP_011206374.1	WP_044272567.1				WP_146379688.1					WP_160615657.1	WP_160585682.1	WP_160585682.1	WP_160607842.1			WP_011206374.1						WP_011206374.1
N3.HOG0000744	OG0000498	n0									WP_011290314.1	WP_011290314.1						WP_011290314.1	WP_011290314.1					WP_011290314.1	WP_011290314.1				WP_011290314.1					WP_011290314.1	WP_011290314.1	WP_011290314.1	WP_011290314.1			WP_011290314.1						WP_011290314.1
N3.HOG0000745	OG0000499	n0									WP_020835817.1	WP_020835817.1						WP_020835817.1	WP_020835817.1					WP_020835817.1	WP_011206333.1				WP_020835817.1					WP_160615689.1	WP_011206333.1	WP_011284249.1	WP_011206333.1			WP_020835817.1						WP_020835817.1
N3.HOG0000746	OG0000500	n0									WP_404911797.1	WP_404913623.1						WP_347952479.1	WP_347952479.1					WP_020835710.1	WP_044272458.1				WP_146379610.1					WP_146379610.1	WP_146379610.1	WP_160585603.1	WP_146379610.1			WP_146379610.1						WP_347952479.1
N3.HOG0000747	OG0000501	n0									WP_404911996.1	WP_404911996.1						WP_220190663.1	WP_220190663.1					WP_020835863.1	WP_081420854.1				WP_192894280.1					WP_220191265.1	WP_220200770.1	WP_220191163.1	WP_220190663.1			WP_220190663.1						WP_347952284.1
N3.HOG0000748	OG0000502	n0									WP_404912292.1	WP_404912292.1							WP_146379540.1					WP_020835621.1	WP_044272382.1				WP_146379540.1					WP_160585563.1	WP_160590375.1	WP_160585563.1	WP_094521609.1			WP_160584692.1						WP_347952405.1
N3.HOG0000749	OG0000503	n0									WP_404912212.1	WP_404912212.1						WP_404924098.1	WP_404924098.1					WP_020835576.1	WP_020835576.1				WP_020835576.1					WP_160606653.1	WP_020835576.1	WP_020835576.1	WP_016340193.1			WP_020835576.1						WP_020835576.1
N3.HOG0000750	OG0000504	n0									WP_011283955.1	WP_011283955.1						WP_011283955.1	WP_011283955.1					WP_011283955.1	WP_011283955.1				WP_146379513.1					WP_011283955.1	WP_011283955.1	WP_011283955.1	WP_011283955.1			WP_011283955.1						WP_011283955.1
N3.HOG0000751	OG0000505	n0									WP_146379519.1	WP_146379519.1						WP_404924089.1	WP_404924089.1					WP_011290053.1	WP_011290053.1				WP_146379519.1					WP_011290053.1	WP_011290053.1	WP_011290053.1	WP_011290053.1			WP_011290053.1						WP_011290053.1
N3.HOG0000752	OG0000506	n0									WP_011206049.1							WP_011206049.1	WP_011206049.1					WP_011206049.1	WP_011206049.1				WP_011206049.1					WP_011206049.1	WP_011206049.1	WP_011206049.1	WP_160608017.1			WP_011206049.1						WP_011206049.1
N3.HOG0000753	OG0000507	n0									WP_020835590.1	WP_020835590.1						WP_020835590.1	WP_020835590.1					WP_020835590.1	WP_044272353.1				WP_020835590.1					WP_020835590.1	WP_160585191.1	WP_020835590.1	WP_020835590.1			WP_160585191.1						WP_020835590.1
N3.HOG0000754	OG0000508	n0										WP_044272682.1						WP_020835512.1	WP_020835512.1					WP_020835512.1	WP_044272682.1				WP_020835512.1					WP_020835512.1	WP_094521758.1	WP_044272682.1	WP_044272682.1			WP_044272682.1						WP_044272682.1
N3.HOG0000755	OG0000509	n0									WP_020835518.1							WP_020835518.1	WP_020835518.1					WP_020835518.1	WP_020835518.1				WP_020835518.1					WP_020835518.1	WP_020835518.1	WP_020835518.1	WP_220200635.1			WP_020835518.1						WP_020835518.1
N3.HOG0000756	OG0000510	n0									WP_011289977.1							WP_404924072.1	WP_404924072.1					WP_011289977.1	WP_011289977.1				WP_011289977.1					WP_011289977.1	WP_011289977.1	WP_160585539.1	WP_011289977.1			WP_011289977.1						WP_347952361.1
N3.HOG0000757	OG0000511	n0									WP_011206135.1	WP_011206135.1						WP_011283896.1	WP_011283896.1					WP_011206135.1	WP_011206135.1				WP_011206135.1					WP_011283896.1	WP_160590007.1	WP_160585807.1	WP_011206135.1			WP_011206135.1						WP_011206135.1
N3.HOG0000758	OG0000512	n0									WP_404911911.1	WP_404911911.1						WP_160585006.1	WP_160585006.1					WP_020835796.1	WP_011290284.1				WP_146379662.1					WP_160615888.1	WP_160585006.1	WP_160585006.1	WP_160585006.1			WP_160585006.1						WP_347952246.1
N3.HOG0000759	OG0000513	n0										WP_041361708.1						WP_179695855.1	WP_179695855.1					WP_041361708.1	WP_041361708.1				WP_146379751.1					WP_041361708.1	WP_041361708.1	WP_160585582.1	WP_146379751.1			WP_041361708.1						WP_347952316.1
N3.HOG0000760	OG0000514	n0									WP_404911969.1	WP_404911969.1						WP_404924003.1	WP_404924003.1					WP_020835839.1	WP_011290334.1				WP_146379691.1					WP_160615651.1	WP_160590157.1	WP_160585620.1	WP_160607850.1			WP_160584973.1						WP_347952266.1
N3.HOG0000761	OG0000515	n10																																		WP_258555848.1				WP_258555848.1						WP_347952433.1
N3.HOG0000762	OG0000515	n20																WP_404924141.1	WP_404924141.1																	WP_258555849.1				WP_258555849.1						
N3.HOG0000763	OG0000515	n32																WP_404924173.1	WP_404924173.1																											
N3.HOG0000764	OG0000516	n0									WP_160607660.1	WP_160607660.1						WP_160607660.1						WP_020835724.1	WP_011290200.1				WP_146379601.1					WP_011206214.1	WP_011206214.1	WP_160585595.1	WP_160607660.1			WP_011206214.1						WP_146379601.1
N3.HOG0000765	OG0000517	n0									WP_404912123.1	WP_011283834.1						WP_011283834.1	WP_011283834.1					WP_011283834.1	WP_011283834.1				WP_146379446.1					WP_011283834.1	WP_011283834.1		WP_011283834.1			WP_011283834.1						WP_011283834.1
N3.HOG0000766	OG0000518	n0										WP_404913772.1						WP_404924200.1						WP_318023954.1	WP_044272613.1				WP_146379722.1					WP_160615585.1	WP_160590191.1	WP_160585644.1	WP_160607783.1			WP_160584933.1						WP_160585644.1
N3.HOG0000767	OG0000519	n0									WP_020835579.1								WP_160584803.1					WP_020835579.1	WP_020835579.1				WP_135618573.1					WP_160584803.1	WP_160590497.1	WP_160585613.1	WP_020835579.1			WP_160584803.1						WP_020835579.1
N3.HOG0000768	OG0000520	n0									WP_146379514.1							WP_404924090.1	WP_404924090.1					WP_011290050.1	WP_011290050.1				WP_146379514.1					WP_135618599.1	WP_146379514.1	WP_135618599.1	WP_135618599.1			WP_146379514.1						WP_135618599.1
N3.HOG0000769	OG0000521	n0										WP_404913698.1						WP_020835515.1	WP_020835515.1					WP_020835515.1	WP_011289972.1				WP_146379468.1					WP_020835515.1	WP_146379468.1	WP_160585541.1	WP_011205893.1			WP_020835515.1						WP_347952360.1
N3.HOG0000770	OG0000522	n0									WP_135618505.1	WP_135618505.1						WP_404924073.1	WP_404924073.1					WP_020835519.1	WP_020835519.1				WP_135618505.1					WP_135618505.1	WP_135618505.1	WP_160585538.1	WP_135618505.1			WP_135618505.1						
N3.HOG0000771	OG0000523	n0									WP_258555910.1	WP_258555910.1												WP_020835906.1	WP_020835906.1				WP_146379748.1					WP_258555910.1	WP_258555679.1	WP_160585588.1	WP_160607734.1			WP_160584913.1						WP_347952311.1
N3.HOG0000772	OG0000524	n0									WP_404911936.1							WP_404923987.1	WP_404924592.1					WP_020835812.1	WP_011290303.1				WP_146379675.1					WP_160615677.1	WP_160590115.1	WP_160585661.1	WP_160607820.1			WP_160585111.1						WP_347952253.1
N3.HOG0000773	OG0000525	n0									WP_404912046.1	WP_404912046.1						WP_404912046.1	WP_404912046.1					WP_011290405.1	WP_011290405.1				WP_146379746.1					WP_160615921.1	WP_160590456.1	WP_160585785.1	WP_160607959.1			WP_160585255.1						WP_347952307.1
N3.HOG0000774	OG0000526	n3																						WP_236607970.1	WP_228366134.1																					
N3.HOG0000775	OG0000526	n8																WP_404924171.1	WP_404924171.1																											
N3.HOG0000776	OG0000526	n14									WP_404911812.1	WP_404911812.1																						WP_258555903.1	WP_258555664.1	WP_258555841.1				WP_280996623.1						WP_347952474.1
N3.HOG0000777	OG0000526	n28																																		WP_258555842.1										
N3.HOG0000778	OG0000527	n5									WP_404911823.1	WP_404911823.1												WP_020835689.1	WP_020835689.1				WP_225972972.1					WP_160615963.1	WP_258555658.1	WP_228365424.1				WP_228365424.1						
N3.HOG0000779	OG0000527	n27																																		WP_237697242.1				WP_280996793.1						
N3.HOG0000780	OG0000527	n31																WP_404924163.1	WP_404924163.1																											
N3.HOG0000781	OG0000528	n0									WP_404912437.1	WP_404912437.1							WP_404924632.1					WP_011290201.1	WP_011290201.1				WP_146379600.1					WP_160615559.1	WP_160590040.1	WP_160585594.1	WP_160607662.1			WP_160585165.1						WP_347952204.1
N3.HOG0000782	OG0000529	n0																WP_014579831.1	WP_014579831.1					WP_014579831.1	WP_044272492.1				WP_014579831.1					WP_011206243.1	WP_014579831.1	WP_160585770.1	WP_160585770.1			WP_014579831.1						WP_014579831.1
N3.HOG0000783	OG0000530	n0										WP_011284186.1						WP_011284186.1						WP_011284186.1	WP_011290248.1				WP_146379640.1					WP_160615927.1	WP_146379640.1	WP_160585722.1	WP_160585298.1			WP_160585298.1						WP_347952225.1
N3.HOG0000784	OG0000531	n0									WP_020835645.1													WP_020835645.1	WP_011205956.1				WP_020835645.1					WP_020835645.1	WP_160590288.1	WP_160585673.1	WP_020835645.1			WP_020835645.1						WP_020835645.1
N3.HOG0000785	OG0000532	n0									WP_404912365.1	WP_404913740.1						WP_404924144.1	WP_404924144.1					WP_236607969.1	WP_011290141.1				WP_011284067.1					WP_011284067.1	WP_160590479.1	WP_160585826.1	WP_160590479.1			WP_280996806.1						WP_347952443.1
N3.HOG0000786	OG0000533	n6									WP_011290010.1	WP_011290010.1												WP_236607965.1	WP_011290010.1										WP_160584784.1	WP_160584784.1				WP_160584784.1						
N3.HOG0000787	OG0000533	n10																						WP_236607964.1																						
N3.HOG0000788	OG0000534	n0									WP_404912163.1	WP_404912163.1							WP_404924612.1					WP_020835528.1	WP_011289989.1				WP_014579573.1					WP_160615517.1	WP_020835528.1	WP_014579573.1	WP_160607912.1			WP_160584749.1						WP_160615517.1
N3.HOG0000789	OG0000535	n0										WP_020835486.1						WP_404924058.1						WP_020835486.1	WP_020835486.1				WP_146379445.1					WP_160584854.1	WP_160584854.1	WP_160584854.1	WP_011205848.1			WP_160584854.1						WP_347952340.1
N3.HOG0000790	OG0000536	n0									WP_404912094.1	WP_404913689.1						WP_404924052.1	WP_404924606.1					WP_020835926.1	WP_011290436.1				WP_146379766.1						WP_160590368.1	WP_160585813.1										WP_347952329.1
N3.HOG0000791	OG0000537	n0																	WP_011290028.1					WP_011290028.1	WP_011290028.1				WP_011290028.1					WP_160615784.1	WP_011290028.1	WP_011290028.1	WP_011290028.1			WP_011290028.1						WP_011290028.1
N3.HOG0000792	OG0000538	n0																						WP_020835608.1	WP_020835608.1				WP_146379532.1					WP_160615750.1	WP_146379532.1	WP_146379532.1	WP_160607930.1			WP_146379532.1						WP_347952401.1
N3.HOG0000793	OG0000539	n0																WP_404924068.1	WP_404924068.1					WP_020835508.1	WP_011289963.1				WP_146379463.1					WP_146379463.1	WP_146379463.1	WP_160585545.1	WP_160600661.1			WP_011289963.1						WP_160585545.1
N3.HOG0000794	OG0000540	n0									WP_404911926.1	WP_404913653.1						WP_404923982.1	WP_404924589.1, WP_404924590.1					WP_020835807.1	WP_011290296.1				WP_146379671.1					WP_160615818.1	WP_160590125.1	WP_160585666.1	WP_160607828.1			WP_160584998.1						WP_347952250.1
N3.HOG0000795	OG0000541	n0									WP_404911944.1							WP_404923991.1						WP_020835819.1	WP_011290310.1				WP_146379681.1					WP_160615691.1	WP_160590426.1	WP_160585657.1	WP_160590426.1			WP_146379681.1						WP_347952257.1
N3.HOG0000796	OG0000542	n0										WP_011289986.1						WP_011289986.1						WP_020835525.1	WP_011289986.1				WP_011289986.1					WP_011289986.1	WP_011289986.1	WP_160585533.1	WP_160585533.1			WP_011289986.1						WP_011289986.1
N3.HOG0000797	OG0000543	n1																																WP_220191275.1	WP_220191275.1											
N3.HOG0000798	OG0000543	n3																						WP_041361748.1	WP_041361748.1																					
N3.HOG0000799	OG0000543	n5																																												WP_167513696.1
N3.HOG0000800	OG0000543	n8									WP_160585706.1	WP_160585706.1						WP_160585706.1	WP_160585706.1																	WP_160585706.1	WP_160585706.1			WP_094521762.1						WP_347952435.1
N3.HOG0000801	OG0000544	n0									WP_308507042.1	WP_308507042.1						WP_014579703.1	WP_014579703.1					WP_020835626.1	WP_228366128.1				WP_014579703.1					WP_308507042.1	WP_308507054.1	WP_014579703.1	WP_014579703.1			WP_240536637.1						WP_308507042.1
N3.HOG0000802	OG0000545	n0									WP_404911816.1	WP_404911816.1						WP_404924169.1	WP_404924169.1					WP_020835698.1	WP_011290175.1				WP_146379616.1					WP_160590087.1	WP_160590087.1	WP_160585753.1	WP_160590087.1			WP_160585032.1						WP_347952473.1
N3.HOG0000803	OG0000546	n0									WP_404911955.1	WP_404911955.1						WP_404923998.1	WP_404923998.1					WP_020835829.1	WP_020835829.1				WP_225972993.1					WP_258555624.1, WP_258555918.1	WP_258555239.1	WP_160585684.1	WP_258555624.1			WP_258555624.1						WP_347952262.1
N3.HOG0000804	OG0000547	n0																						WP_020835845.1	WP_011290341.1				WP_146379696.1					WP_011284286.1	WP_011284286.1	WP_160585624.1	WP_160607858.1			WP_020835845.1						WP_011290341.1
N3.HOG0000805	OG0000548	n0																						WP_020835662.1	WP_011290136.1				WP_146379570.1					WP_020835662.1	WP_135618730.1	WP_011290136.1	WP_135618730.1			WP_160585290.1						WP_347952439.1
N3.HOG0000806	OG0000549	n0																						WP_020835899.1	WP_044272652.1				WP_146379744.1					WP_160615916.1	WP_160590452.1	WP_160585783.1	WP_160607963.1			WP_160585258.1						WP_347952305.1
N3.HOG0000807	OG0000550	n0																						WP_020835913.1	WP_187145660.1				WP_192894282.1					WP_220191147.1	WP_220191147.1	WP_220191147.1	WP_220200614.1			WP_220190660.1						WP_347952321.1
N3.HOG0000808	OG0000551	n0										WP_404913658.1						WP_011206407.1	WP_011206407.1					WP_011206407.1	WP_011206407.1				WP_146379706.1					WP_146379706.1	WP_135619042.1	WP_160585632.1	WP_160608094.1			WP_160585237.1						
N3.HOG0000809	OG0000552	n5																WP_404924024.1	WP_404924024.1																											
N3.HOG0000810	OG0000552	n7																																WP_160585642.1		WP_160585642.1	WP_160607779.1									WP_347952288.1
N3.HOG0000811	OG0000552	n21																						WP_020835874.1					WP_146379724.1						WP_094521504.1											
N3.HOG0000812	OG0000552	n26																							WP_044272617.1																					
N3.HOG0000813	OG0000552	n27																																						WP_160584935.1						
N3.HOG0000814	OG0000553	n0									WP_347952255.1	WP_347952255.1						WP_404923989.1, WP_404923990.1	WP_404924593.1					WP_020835815.1	WP_011290306.1				WP_146379678.1					WP_160615683.1	WP_160590422.1	WP_146379678.1	WP_160607814.1			WP_020835815.1						WP_347952255.1
