HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_proteins	MFC_MF11_proteins	MFC_MF18_proteins	MFC_MF22_proteins	MFC_MF29_proteins	MFC_MF30_proteins	MFC_MF33_proteins	MFC_Ms42_proteins	MHP_111A_proteins	MHP_112B_proteins	MHP_116_proteins	MHP_11_proteins	MHP_1257_proteins	MHP_131B_proteins	MHP_133A_proteins	MHP_153B_proteins	MHP_154B_proteins	MHP_168L_proteins	MHP_168_proteins	MHP_232_proteins	MHP_4284_proteins	MHP_7422_proteins	MHP_7448_proteins	MHP_98_proteins	MHP_ES2L_proteins	MHP_ES2_proteins	MHP_F72C_proteins	MHP_J_proteins	MHP_KM014_proteins	MHP_LH_proteins	MHP_MHP650_proteins	MHP_MHP653_proteins	MHP_MHP679_proteins	MHP_MHP682_proteins	MHP_MHP691_proteins	MHP_MHP694_proteins	MHP_MHP696_proteins	MHP_MHP699_proteins	MHP_MHP709_proteins	MHP_NCTC10127_proteins	MHP_TB1_proteins	MHP_UFV01_proteins	MHP_UFV02_proteins	MHP_Ue273_proteins
N5.HOG0000600	OG0000440	n0									WP_011290349.1	WP_011290349.1						WP_160588325.1	WP_160588325.1					WP_020835852.1	WP_011290349.1																					
N5.HOG0000601	OG0000441	n0									WP_011284299.1	WP_011284299.1						WP_404924011.1	WP_404924011.1					WP_020835857.1	WP_011284299.1																					
N5.HOG0000602	OG0000442	n0									WP_160607726.1	WP_160607726.1						WP_160607726.1	WP_160607726.1					WP_020835499.1	WP_020835499.1																					
N5.HOG0000603	OG0000443	n0									WP_044272282.1	WP_044272282.1						WP_044272282.1	WP_044272282.1					WP_020835505.1	WP_044272282.1																					
N5.HOG0000604	OG0000444	n0									WP_011205880.1	WP_011205880.1						WP_011205880.1	WP_011205880.1					WP_011205880.1	WP_011205880.1																					
N5.HOG0000605	OG0000445	n0									WP_160585544.1	WP_160585544.1						WP_044284571.1	WP_044284571.1					WP_020835509.1	WP_020835509.1																					
N5.HOG0000606	OG0000446	n0									WP_348602689.1	WP_348602689.1						WP_146379467.1	WP_146379467.1					WP_020835513.1	WP_044272289.1																					
N5.HOG0000607	OG0000447	n0									WP_014579553.1	WP_014579553.1						WP_404924071.1	WP_404924071.1					WP_014579553.1	WP_014579553.1																					
N5.HOG0000608	OG0000448	n0									WP_011289976.1	WP_011289976.1						WP_146379469.1	WP_146379469.1					WP_011289976.1	WP_011289976.1																					
N5.HOG0000609	OG0000449	n0									WP_348571941.1	WP_348571941.1						WP_011289981.1	WP_011289981.1					WP_011289981.1	WP_011289981.1																					
N5.HOG0000610	OG0000450	n0									WP_160588027.1	WP_160588027.1						WP_404924074.1	WP_404924074.1					WP_011289983.1	WP_011289983.1																					
N5.HOG0000611	OG0000451	n0									WP_160585531.1	WP_160585531.1						WP_044272294.1	WP_044272294.1						WP_044272294.1																					
N5.HOG0000612	OG0000452	n0									WP_011205921.1	WP_011205921.1						WP_011205921.1	WP_011205921.1					WP_011205921.1	WP_011205921.1																					
N5.HOG0000613	OG0000453	n0									WP_011283895.1	WP_011283895.1						WP_404924079.1	WP_404924079.1					WP_011289994.1	WP_011289994.1																					
N5.HOG0000614	OG0000454	n5										WP_404913738.1													WP_044272413.1																					
N5.HOG0000615	OG0000454	n30									WP_404912367.1	WP_404913742.1																																		
N5.HOG0000616	OG0000455	n0									WP_404912085.1	WP_404912085.1						WP_347952324.1	WP_347952324.1					WP_041361713.1	WP_011290431.1																					
N5.HOG0000617	OG0000456	n0									WP_011206487.1	WP_011206487.1						WP_404924042.1	WP_404924042.1					WP_011206487.1	WP_011206487.1																					
N5.HOG0000618	OG0000457	n0									WP_404912464.1	WP_404913684.1						WP_404924201.1	WP_404924604.1					WP_020835907.1	WP_044272660.1																					
N5.HOG0000619	OG0000458	n0									WP_020835790.1	WP_020835790.1						WP_160588321.1	WP_160588321.1					WP_020835790.1	WP_044272542.1																					
N5.HOG0000620	OG0000459	n0									WP_014579890.1	WP_014579890.1						WP_014579890.1	WP_014579890.1					WP_014579890.1	WP_014579890.1																					
N5.HOG0000621	OG0000460	n0									WP_044272549.1	WP_044272549.1						WP_348602552.1	WP_348602552.1					WP_020835795.1	WP_044272549.1																					
N5.HOG0000622	OG0000461	n0									WP_404912452.1	WP_404913647.1						WP_404924197.1	WP_404924197.1					WP_041361674.1	WP_041361674.1																					
N5.HOG0000623	OG0000462	n0									WP_404911917.1	WP_404911917.1						WP_011284228.1	WP_011284228.1					WP_020835802.1	WP_011284228.1																					
N5.HOG0000624	OG0000463	n0									WP_011206310.1	WP_011206310.1						WP_404923977.1	WP_404923977.1					WP_020835801.1																						
N5.HOG0000625	OG0000464	n0									WP_011206309.1	WP_011206309.1						WP_011206309.1	WP_011206309.1					WP_011206309.1	WP_011290288.1																					
N5.HOG0000626	OG0000465	n0									WP_135618953.1	WP_135618953.1						WP_160585762.1	WP_404924588.1					WP_020835800.1	WP_011290287.1																					
N5.HOG0000627	OG0000466	n0									WP_011205922.1	WP_011205922.1						WP_011205922.1	WP_011205922.1					WP_011205922.1	WP_011205922.1																					
N5.HOG0000628	OG0000467	n0									WP_404911938.1	WP_404911938.1						WP_404923988.1	WP_404923988.1					WP_020835813.1	WP_011290304.1																					
N5.HOG0000629	OG0000468	n0									WP_404911784.1	WP_404911784.1						WP_160585598.1	WP_160585598.1					WP_011290194.1	WP_011290194.1																					
N5.HOG0000630	OG0000469	n0									WP_011290203.1	WP_011290203.1						WP_404924187.1	WP_404924187.1					WP_011290203.1	WP_011290203.1																					
N5.HOG0000631	OG0000470	n0									WP_011206069.1	WP_011206069.1						WP_011206069.1	WP_011206069.1					WP_011206069.1	WP_011206069.1																					
N5.HOG0000632	OG0000471	n0									WP_044272348.1	WP_044272348.1						WP_044272348.1	WP_044272348.1					WP_041361586.1	WP_044272348.1																					
N5.HOG0000633	OG0000472	n0									WP_404912044.1	WP_404913678.1						WP_404924036.1	WP_404924036.1					WP_020835900.1	WP_044272653.1																					
N5.HOG0000634	OG0000473	n0									WP_020835917.1	WP_020835917.1						WP_020835917.1	WP_020835917.1					WP_020835917.1	WP_044272671.1																					
N5.HOG0000635	OG0000474	n0									WP_041361711.1	WP_041361711.1						WP_041361711.1	WP_041361711.1					WP_041361711.1	WP_011290429.1																					
N5.HOG0000636	OG0000475	n0									WP_404912083.1	WP_404912083.1						WP_404924048.1	WP_404924048.1					WP_020835919.1	WP_011290430.1																					
N5.HOG0000637	OG0000476	n0									WP_011205931.1	WP_011205931.1						WP_404924140.1	WP_404924140.1					WP_011205931.1	WP_011205931.1																					
N5.HOG0000638	OG0000477	n0									WP_011206317.1	WP_011206317.1						WP_135618962.1	WP_135618962.1					WP_011290293.1	WP_011290293.1																					
N5.HOG0000639	OG0000478	n0									WP_011284367.1	WP_011284367.1						WP_011284367.1	WP_011284367.1					WP_011284367.1	WP_011290420.1																					
N5.HOG0000640	OG0000479	n0									WP_404912322.1	WP_404912322.1						WP_404924190.1	WP_404924190.1					WP_020835636.1	WP_011290107.1																					
N5.HOG0000641	OG0000480	n0									WP_011206218.1	WP_011206218.1						WP_011206218.1	WP_011206218.1					WP_011206218.1	WP_011206218.1																					
N5.HOG0000642	OG0000481	n0									WP_044272343.1	WP_044272343.1						WP_044272343.1	WP_044272343.1					WP_020835583.1	WP_044272343.1																					
N5.HOG0000643	OG0000482	n0									WP_404912296.1	WP_404913728.1						WP_404924117.1	WP_404924627.1					WP_020835622.1	WP_081420839.1																					
N5.HOG0000644	OG0000483	n0									WP_347952210.1	WP_347952210.1						WP_347952210.1	WP_347952210.1					WP_051129930.1	WP_011206227.1																					
N5.HOG0000645	OG0000484	n0									WP_135618485.1	WP_135618485.1						WP_135618485.1	WP_135618485.1					WP_228366121.1	WP_228366121.1																					
N5.HOG0000646	OG0000485	n0									WP_020835615.1	WP_020835615.1						WP_020835615.1	WP_020835615.1					WP_020835615.1	WP_044272370.1																					
N5.HOG0000647	OG0000486	n0									WP_011290228.1	WP_011290228.1						WP_160585249.1	WP_160585249.1					WP_020835759.1	WP_011290228.1																					
N5.HOG0000648	OG0000487	n0										WP_404913760.1						WP_404924186.1	WP_404924631.1					WP_044272470.1	WP_044272470.1																					
N5.HOG0000649	OG0000488	n0									WP_146379596.1	WP_146379596.1						WP_020835728.1	WP_020835728.1					WP_020835728.1	WP_011290206.1																					
N5.HOG0000650	OG0000489	n0										WP_404913695.1						WP_011205849.1	WP_011205849.1					WP_011205849.1	WP_011205849.1																					
N5.HOG0000651	OG0000490	n0									WP_404912109.1	WP_404912109.1						WP_146379773.1	WP_146379773.1						WP_011290449.1																					
N5.HOG0000652	OG0000491	n0																WP_404924128.1	WP_404924128.1					WP_020835639.1	WP_020835639.1																					
N5.HOG0000653	OG0000492	n0										WP_404913734.1						WP_404924133.1	WP_404924133.1					WP_020835646.1	WP_020835646.1																					
N5.HOG0000654	OG0000493	n0									WP_404912185.1	WP_404912185.1						WP_404924085.1	WP_404924085.1						WP_011290009.1																					
N5.HOG0000655	OG0000494	n0									WP_404912196.1	WP_404913707.1						WP_404924101.1	WP_020835567.1					WP_020835567.1	WP_052269169.1																					
N5.HOG0000656	OG0000495	n0									WP_404911964.1	WP_404911964.1						WP_011290329.1	WP_011290329.1					WP_011284272.1	WP_011290329.1																					
N5.HOG0000657	OG0000496	n0									WP_011290327.1	WP_011290327.1						WP_011206375.1	WP_011206375.1					WP_020835835.1	WP_011290327.1																					
N5.HOG0000658	OG0000497	n0									WP_135619004.1	WP_135619004.1							WP_404924595.1					WP_011206374.1	WP_044272567.1																					
N5.HOG0000659	OG0000498	n0									WP_011290314.1	WP_011290314.1						WP_011290314.1	WP_011290314.1					WP_011290314.1	WP_011290314.1																					
N5.HOG0000660	OG0000499	n0									WP_020835817.1	WP_020835817.1						WP_020835817.1	WP_020835817.1					WP_020835817.1	WP_011206333.1																					
N5.HOG0000661	OG0000500	n0									WP_404911797.1	WP_404913623.1						WP_347952479.1	WP_347952479.1					WP_020835710.1	WP_044272458.1																					
N5.HOG0000662	OG0000501	n0									WP_404911996.1	WP_404911996.1						WP_220190663.1	WP_220190663.1					WP_020835863.1	WP_081420854.1																					
N5.HOG0000663	OG0000502	n0									WP_404912292.1	WP_404912292.1							WP_146379540.1					WP_020835621.1	WP_044272382.1																					
N5.HOG0000664	OG0000503	n0									WP_404912212.1	WP_404912212.1						WP_404924098.1	WP_404924098.1					WP_020835576.1	WP_020835576.1																					
N5.HOG0000665	OG0000504	n0									WP_011283955.1	WP_011283955.1						WP_011283955.1	WP_011283955.1					WP_011283955.1	WP_011283955.1																					
N5.HOG0000666	OG0000505	n0									WP_146379519.1	WP_146379519.1						WP_404924089.1	WP_404924089.1					WP_011290053.1	WP_011290053.1																					
N5.HOG0000667	OG0000506	n0									WP_011206049.1							WP_011206049.1	WP_011206049.1					WP_011206049.1	WP_011206049.1																					
N5.HOG0000668	OG0000507	n0									WP_020835590.1	WP_020835590.1						WP_020835590.1	WP_020835590.1					WP_020835590.1	WP_044272353.1																					
N5.HOG0000669	OG0000508	n0										WP_044272682.1						WP_020835512.1	WP_020835512.1					WP_020835512.1	WP_044272682.1																					
N5.HOG0000670	OG0000509	n0									WP_020835518.1							WP_020835518.1	WP_020835518.1					WP_020835518.1	WP_020835518.1																					
N5.HOG0000671	OG0000510	n0									WP_011289977.1							WP_404924072.1	WP_404924072.1					WP_011289977.1	WP_011289977.1																					
N5.HOG0000672	OG0000511	n0									WP_011206135.1	WP_011206135.1						WP_011283896.1	WP_011283896.1					WP_011206135.1	WP_011206135.1																					
N5.HOG0000673	OG0000512	n0									WP_404911911.1	WP_404911911.1						WP_160585006.1	WP_160585006.1					WP_020835796.1	WP_011290284.1																					
N5.HOG0000674	OG0000513	n0										WP_041361708.1						WP_179695855.1	WP_179695855.1					WP_041361708.1	WP_041361708.1																					
N5.HOG0000675	OG0000514	n0									WP_404911969.1	WP_404911969.1						WP_404924003.1	WP_404924003.1					WP_020835839.1	WP_011290334.1																					
N5.HOG0000676	OG0000515	n20																WP_404924141.1	WP_404924141.1																											
N5.HOG0000677	OG0000515	n32																WP_404924173.1	WP_404924173.1																											
N5.HOG0000678	OG0000516	n0									WP_160607660.1	WP_160607660.1						WP_160607660.1						WP_020835724.1	WP_011290200.1																					
N5.HOG0000679	OG0000517	n0									WP_404912123.1	WP_011283834.1						WP_011283834.1	WP_011283834.1					WP_011283834.1	WP_011283834.1																					
N5.HOG0000680	OG0000518	n0										WP_404913772.1						WP_404924200.1						WP_318023954.1	WP_044272613.1																					
N5.HOG0000681	OG0000519	n0									WP_020835579.1								WP_160584803.1					WP_020835579.1	WP_020835579.1																					
N5.HOG0000682	OG0000520	n0									WP_146379514.1							WP_404924090.1	WP_404924090.1					WP_011290050.1	WP_011290050.1																					
N5.HOG0000683	OG0000521	n0										WP_404913698.1						WP_020835515.1	WP_020835515.1					WP_020835515.1	WP_011289972.1																					
N5.HOG0000684	OG0000522	n0									WP_135618505.1	WP_135618505.1						WP_404924073.1	WP_404924073.1					WP_020835519.1	WP_020835519.1																					
N5.HOG0000685	OG0000523	n0									WP_258555910.1	WP_258555910.1												WP_020835906.1	WP_020835906.1																					
N5.HOG0000686	OG0000524	n0									WP_404911936.1							WP_404923987.1	WP_404924592.1					WP_020835812.1	WP_011290303.1																					
N5.HOG0000687	OG0000525	n0									WP_404912046.1	WP_404912046.1						WP_404912046.1	WP_404912046.1					WP_011290405.1	WP_011290405.1																					
N5.HOG0000688	OG0000526	n3																						WP_236607970.1	WP_228366134.1																					
N5.HOG0000689	OG0000526	n8																WP_404924171.1	WP_404924171.1																											
N5.HOG0000690	OG0000526	n14									WP_404911812.1	WP_404911812.1																																		
N5.HOG0000691	OG0000527	n5									WP_404911823.1	WP_404911823.1												WP_020835689.1	WP_020835689.1																					
N5.HOG0000692	OG0000527	n31																WP_404924163.1	WP_404924163.1																											
N5.HOG0000693	OG0000528	n0									WP_404912437.1	WP_404912437.1							WP_404924632.1					WP_011290201.1	WP_011290201.1																					
N5.HOG0000694	OG0000529	n0																WP_014579831.1	WP_014579831.1					WP_014579831.1	WP_044272492.1																					
N5.HOG0000695	OG0000530	n0										WP_011284186.1						WP_011284186.1						WP_011284186.1	WP_011290248.1																					
N5.HOG0000696	OG0000531	n0									WP_020835645.1													WP_020835645.1	WP_011205956.1																					
N5.HOG0000697	OG0000532	n0									WP_404912365.1	WP_404913740.1						WP_404924144.1	WP_404924144.1					WP_236607969.1	WP_011290141.1																					
N5.HOG0000698	OG0000533	n6									WP_011290010.1	WP_011290010.1												WP_236607965.1	WP_011290010.1																					
N5.HOG0000699	OG0000533	n10																						WP_236607964.1																						
N5.HOG0000700	OG0000534	n0									WP_404912163.1	WP_404912163.1							WP_404924612.1					WP_020835528.1	WP_011289989.1																					
N5.HOG0000701	OG0000535	n0										WP_020835486.1						WP_404924058.1						WP_020835486.1	WP_020835486.1																					
N5.HOG0000702	OG0000536	n0									WP_404912094.1	WP_404913689.1						WP_404924052.1	WP_404924606.1					WP_020835926.1	WP_011290436.1																					
N5.HOG0000703	OG0000537	n0																	WP_011290028.1					WP_011290028.1	WP_011290028.1																					
N5.HOG0000704	OG0000538	n0																						WP_020835608.1	WP_020835608.1																					
N5.HOG0000705	OG0000539	n0																WP_404924068.1	WP_404924068.1					WP_020835508.1	WP_011289963.1																					
N5.HOG0000706	OG0000540	n0									WP_404911926.1	WP_404913653.1						WP_404923982.1	WP_404924589.1, WP_404924590.1					WP_020835807.1	WP_011290296.1																					
N5.HOG0000707	OG0000541	n0									WP_404911944.1							WP_404923991.1						WP_020835819.1	WP_011290310.1																					
N5.HOG0000708	OG0000542	n0										WP_011289986.1						WP_011289986.1						WP_020835525.1	WP_011289986.1																					
N5.HOG0000709	OG0000543	n3																						WP_041361748.1	WP_041361748.1																					
N5.HOG0000710	OG0000543	n8									WP_160585706.1	WP_160585706.1						WP_160585706.1	WP_160585706.1																											
N5.HOG0000711	OG0000544	n0									WP_308507042.1	WP_308507042.1						WP_014579703.1	WP_014579703.1					WP_020835626.1	WP_228366128.1																					
N5.HOG0000712	OG0000545	n0									WP_404911816.1	WP_404911816.1						WP_404924169.1	WP_404924169.1					WP_020835698.1	WP_011290175.1																					
N5.HOG0000713	OG0000546	n0									WP_404911955.1	WP_404911955.1						WP_404923998.1	WP_404923998.1					WP_020835829.1	WP_020835829.1																					
N5.HOG0000714	OG0000547	n0																						WP_020835845.1	WP_011290341.1																					
N5.HOG0000715	OG0000548	n0																						WP_020835662.1	WP_011290136.1																					
N5.HOG0000716	OG0000549	n0																						WP_020835899.1	WP_044272652.1																					
N5.HOG0000717	OG0000550	n0																						WP_020835913.1	WP_187145660.1																					
N5.HOG0000718	OG0000551	n0										WP_404913658.1						WP_011206407.1	WP_011206407.1					WP_011206407.1	WP_011206407.1																					
N5.HOG0000719	OG0000552	n5																WP_404924024.1	WP_404924024.1																											
N5.HOG0000720	OG0000552	n21																						WP_020835874.1																						
N5.HOG0000721	OG0000552	n26																							WP_044272617.1																					
N5.HOG0000722	OG0000553	n0									WP_347952255.1	WP_347952255.1						WP_404923989.1, WP_404923990.1	WP_404924593.1					WP_020835815.1	WP_011290306.1																					
N5.HOG0000723	OG0000554	n0									WP_404911871.1	WP_404911871.1						WP_404923965.1	WP_404923965.1					WP_236607950.1, WP_318023953.1	WP_044272517.1																					
N5.HOG0000724	OG0000555	n0									WP_308507032.1	WP_308507032.1						WP_308507032.1	WP_308507032.1						WP_228366107.1																					
N5.HOG0000725	OG0000556	n4									WP_404912412.1	WP_404912412.1						WP_404923924.1	WP_404923924.1																											
N5.HOG0000726	OG0000556	n17																WP_094521569.1	WP_094521569.1					WP_041361557.1	WP_044272507.1																					
N5.HOG0000727	OG0000557	n0									WP_011205983.1	WP_011205983.1						WP_011205983.1	WP_011205983.1					WP_011205983.1	WP_011205983.1																					
N5.HOG0000728	OG0000558	n0									WP_011205989.1	WP_011205989.1						WP_404924118.1	WP_404924118.1					WP_020835624.1	WP_020835624.1																					
N5.HOG0000729	OG0000559	n0									WP_011206161.1	WP_011206161.1						WP_020835677.1	WP_020835677.1					WP_020835677.1	WP_011290153.1																					
N5.HOG0000730	OG0000560	n0									WP_011284100.1	WP_011284100.1						WP_011284100.1	WP_011284100.1					WP_011284100.1	WP_011284100.1																					
N5.HOG0000731	OG0000561	n0									WP_094521603.1	WP_094521603.1						WP_094521603.1	WP_094521603.1					WP_011290073.1	WP_011290073.1																					
N5.HOG0000732	OG0000562	n0									WP_160585755.1	WP_160585755.1						WP_348572112.1	WP_348572112.1					WP_020835696.1	WP_020835696.1																					
N5.HOG0000733	OG0000563	n0									WP_160587877.1	WP_160587877.1						WP_011290172.1	WP_011290172.1					WP_011290172.1	WP_011290172.1																					
N5.HOG0000734	OG0000564	n0									WP_252862181.1	WP_252862181.1						WP_041361605.1	WP_041361605.1					WP_041361605.1	WP_041361605.1																					
N5.HOG0000735	OG0000565	n0									WP_404911804.1	WP_404911804.1						WP_404924177.1	WP_404924177.1					WP_011290181.1	WP_011290181.1																					
N5.HOG0000736	OG0000566	n0									WP_404911808.1	WP_404911808.1						WP_404924176.1	WP_404924176.1					WP_236607971.1	WP_228366135.1																					
N5.HOG0000737	OG0000567	n0									WP_404911814.1	WP_404911814.1						WP_404924170.1	WP_404924170.1					WP_020835699.1	WP_228366133.1																					
N5.HOG0000738	OG0000568	n0									WP_404912204.1	WP_404912204.1						WP_044272325.1	WP_044272325.1					WP_020835571.1	WP_044272325.1																					
N5.HOG0000739	OG0000569	n0									WP_404912299.1	WP_404912299.1						WP_404924119.1	WP_404924119.1					WP_020835625.1	WP_044272385.1																					
N5.HOG0000740	OG0000570	n0									WP_404912300.1	WP_404912300.1						WP_404924120.1	WP_404924120.1					WP_011290093.1	WP_011290093.1																					
N5.HOG0000741	OG0000571	n0									WP_404912302.1	WP_404912302.1						WP_011205986.1	WP_011205986.1					WP_011205986.1	WP_011205986.1																					
N5.HOG0000742	OG0000572	n0									WP_404912308.1	WP_404912308.1						WP_404924123.1	WP_404924123.1					WP_020835628.1	WP_011290097.1																					
N5.HOG0000743	OG0000573	n0									WP_404912382.1	WP_404912382.1						WP_020835676.1	WP_020835676.1					WP_020835676.1	WP_020835676.1																					
N5.HOG0000744	OG0000574	n0									WP_011284018.1	WP_011284018.1						WP_011284018.1	WP_011284018.1					WP_011284018.1	WP_011284018.1																					
N5.HOG0000745	OG0000575	n0									WP_011290089.1	WP_011290089.1						WP_011290089.1	WP_011290089.1					WP_011290089.1	WP_011290089.1																					
N5.HOG0000746	OG0000576	n0									WP_011290145.1	WP_011290145.1						WP_404924148.1						WP_011290145.1	WP_011290145.1																					
N5.HOG0000747	OG0000577	n0									WP_011290300.1	WP_011290300.1						WP_011290300.1	WP_011290300.1					WP_020835810.1	WP_011290300.1																					
N5.HOG0000748	OG0000578	n0									WP_041361678.1	WP_041361678.1						WP_041361678.1	WP_041361678.1					WP_041361678.1	WP_044272556.1																					
N5.HOG0000749	OG0000579	n0									WP_146379623.1	WP_146379623.1						WP_404924167.1	WP_404924167.1					WP_020835691.1	WP_011290167.1																					
N5.HOG0000750	OG0000580	n0									WP_236607953.1	WP_236607953.1						WP_258555565.1	WP_258555565.1					WP_236607953.1	WP_044272727.1																					
N5.HOG0000751	OG0000581	n0									WP_404911821.1	WP_404911821.1						WP_404924164.1	WP_404924164.1					WP_020835690.1	WP_020835690.1																					
N5.HOG0000752	OG0000582	n0									WP_404912305.1	WP_404912305.1						WP_404924122.1	WP_404924122.1					WP_020835627.1	WP_228366129.1																					
N5.HOG0000753	OG0000583	n0									WP_404912380.1	WP_404912380.1						WP_404924154.1	WP_404924154.1					WP_020835674.1	WP_011290150.1																					
N5.HOG0000754	OG0000584	n0									WP_404912408.1	WP_404912408.1						WP_404923921.1	WP_404923921.1					WP_020835557.1	WP_228366096.1, WP_228366097.1																					
N5.HOG0000755	OG0000585	n0									WP_146379626.1	WP_146379626.1						WP_404923950.1	WP_404924577.1					WP_148285449.1																						
N5.HOG0000756	OG0000586	n0									WP_044272424.1	WP_044272424.1						WP_404924151.1	WP_404924151.1					WP_020835672.1	WP_228366131.1																					
N5.HOG0000757	OG0000587	n0									WP_258555257.1	WP_258555257.1						WP_308507028.1	WP_308507028.1					WP_258555257.1	WP_258555257.1																					
N5.HOG0000758	OG0000588	n0									WP_404912371.1	WP_404912371.1						WP_404924147.1	WP_404924147.1						WP_011290144.1																					
N5.HOG0000759	OG0000589	n0									WP_002557988.1	WP_002557988.1						WP_404923935.1	WP_404923935.1					WP_002557988.1																						
N5.HOG0000760	OG0000590	n1																						WP_011290233.1	WP_011290233.1																					
N5.HOG0000761	OG0000590	n5									WP_404912404.1	WP_404912404.1						WP_404912404.1	WP_404912404.1																											
N5.HOG0000762	OG0000591	n0									WP_258555396.1	WP_258555396.1						WP_258555396.1	WP_258555396.1					WP_258555396.1	WP_160585604.1																					
N5.HOG0000763	OG0000592	n0									WP_404911928.1	WP_404911928.1						WP_404923984.1	WP_404923984.1					WP_011290298.1	WP_011290298.1																					
N5.HOG0000764	OG0000593	n0									WP_404912088.1	WP_404912088.1												WP_020835922.1	WP_044272673.1																					
N5.HOG0000765	OG0000594	n0																WP_404924189.1	WP_404924189.1					WP_011290090.1	WP_011290090.1																					
N5.HOG0000766	OG0000595	n13									WP_404911985.1	WP_404911985.1						WP_404924014.1	WP_404924598.1																											
N5.HOG0000767	OG0000595	n20																						WP_020835859.1																						
N5.HOG0000768	OG0000596	n0									WP_404912392.1	WP_404912392.1												WP_020835683.1	WP_044272436.1																					
N5.HOG0000769	OG0000597	n4																WP_404924013.1	WP_404924013.1																											
N5.HOG0000770	OG0000597	n6									WP_044272591.1	WP_044272591.1													WP_044272591.1																					
N5.HOG0000771	OG0000597	n17																						WP_051129933.1																						
N5.HOG0000772	OG0000598	n0									WP_192894290.1	WP_192894290.1												WP_020835684.1	WP_020835684.1																					
N5.HOG0000773	OG0000599	n0									WP_011206170.1	WP_011206170.1												WP_041361623.1	WP_044272437.1																					
N5.HOG0000774	OG0000600	n0									WP_404912410.1	WP_404912410.1						WP_404923922.1	WP_404923922.1					WP_014579686.1	WP_014579686.1																					
N5.HOG0000775	OG0000601	n0																						WP_020835695.1	WP_020835695.1																					
N5.HOG0000776	OG0000602	n0										WP_404913758.1							WP_404924633.1					WP_041361769.1	WP_044272715.1																					
N5.HOG0000777	OG0000603	n5																						WP_014579683.1	WP_014579683.1																					
N5.HOG0000778	OG0000603	n6									WP_011206361.1	WP_011206361.1						WP_011206361.1	WP_011206361.1																											
N5.HOG0000779	OG0000604	n0									WP_258555242.1	WP_258555242.1												WP_258555242.1	WP_258555242.1																					
N5.HOG0000780	OG0000605	n0										WP_404913750.1						WP_404923923.1	WP_404923923.1					WP_011290237.1	WP_011290237.1																					
N5.HOG0000781	OG0000606	n0																WP_404924165.1	WP_404924165.1					WP_020835692.1	WP_020835692.1																					
N5.HOG0000782	OG0000607	n0									WP_158209054.1	WP_158209054.1						WP_158209054.1						WP_158209054.1	WP_158209054.1																					
N5.HOG0000783	OG0000608	n0									WP_020835697.1	WP_020835697.1												WP_020835697.1	WP_187145663.1																					
N5.HOG0000784	OG0000609	n0									WP_220190677.1	WP_220190677.1						WP_157696717.1	WP_157696717.1					WP_158520147.1	WP_187145664.1																					
N5.HOG0000785	OG0000610	n0									WP_269076320.1	WP_269076320.1						WP_269076320.1	WP_269076320.1					WP_269076320.1	WP_269076320.1																					
N5.HOG0000786	OG0000611	n0									WP_404912129.1	WP_404912129.1						WP_225973003.1	WP_225973003.1					WP_236607962.1	WP_225973003.1																					
N5.HOG0000787	OG0000612	n0									WP_225973036.1	WP_225973036.1												WP_041361626.1	WP_041361626.1																					
N5.HOG0000788	OG0000613	n0									WP_225972966.1	WP_225972966.1												WP_225972966.1	WP_044272456.1																					
N5.HOG0000789	OG0000614	n0									WP_404912236.1	WP_404913716.1						WP_020835740.1	WP_020835740.1					WP_020835740.1																						
N5.HOG0000790	OG0000615	n0																							WP_044272557.1																					
N5.HOG0000791	OG0000616	n0									WP_011206358.1	WP_011206358.1						WP_011206358.1	WP_011206358.1																											
N5.HOG0000792	OG0000617	n0									WP_404912373.1	WP_404912373.1						WP_371863322.1	WP_371863322.1																											
N5.HOG0000793	OG0000618	n0																							WP_044272647.1																					
N5.HOG0000794	OG0000619	n0																WP_404924166.1	WP_404924166.1																											
N5.HOG0000795	OG0000620	n0																						WP_143826160.1	WP_143826160.1																					
N5.HOG0000796	OG0000621	n0																WP_258555395.1	WP_258555395.1																											
N5.HOG0000797	OG0000622	n0									WP_225973020.1	WP_225973020.1						WP_404923945.1	WP_404923945.1																											
N5.HOG0000798	OG0000623	n7									WP_275087581.1	WP_275087581.1																																		
N5.HOG0000799	OG0000623	n9									WP_404911827.1	WP_404911827.1																																		
N5.HOG0000800	OG0000624	n0									WP_044284705.1	WP_044284705.1						WP_041361696.1	WP_041361696.1																											
N5.HOG0000801	OG0000625	n0																						WP_308704619.1	WP_308704619.1																					
N5.HOG0000802	OG0000626	n0																						WP_179221224.1	WP_179221224.1																					
N5.HOG0000803	OG0000628	n0																						WP_041361554.1	WP_041361554.1																					
N5.HOG0000804	OG0000629	n0																						WP_187145657.1	WP_187145657.1																					
N5.HOG0000805	OG0000630	n0																						WP_041361551.1	WP_041361551.1																					
N5.HOG0000806	OG0000631	n0																						WP_020835551.1	WP_020835551.1																					
N5.HOG0000807	OG0000632	n0																WP_371807679.1	WP_371807679.1																											
N5.HOG0000808	OG0000633	n0																						WP_041361634.1	WP_041361634.1																					
N5.HOG0000809	OG0000644	n0									WP_404911987.1	WP_404911987.1							WP_404924599.1																											
N5.HOG0000810	OG0000648	n0									WP_404911919.1							WP_404923978.1	WP_404923978.1																											
