Gene clusters,Quantity of genomes of gene cluster has hits,Quantity of genes in gene cluster,Quantity maxima of paralogs,SCG,Functional homogeneity index,Geometric homogeneity index,Combined homogeneity index,Distribution layer,Copy-number class,Conservation pattern,Diversity type
GC_00000646,9,9,1,0,0.998283261802575,0.905902004454349,0.949851701833469,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000647,8,9,2,0,0.996357012750455,1.0,0.998175182481752,Shell,Multiple copies-gene,Heterogeneous,Functional
GC_00000648,9,9,1,0,0.988603988603989,1.0,0.994269340974212,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000649,9,9,1,0,0.981718464351006,0.836563419000129,0.903347014071784,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000650,8,9,2,0,0.990124175397749,0.849793305101838,0.914607208627663,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000651,8,9,2,0,0.987342287342287,0.968868423838258,0.978018124794834,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000652,8,8,1,0,1.0,1.0,1.0,Shell,Single copies-gene,Homogeneous,
GC_00000653,8,8,1,0,0.99603786044464,0.912155467483338,0.952252968216306,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000654,8,8,1,0,0.995056497175141,1.0,0.997522123893805,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000655,8,8,1,0,0.99779086892489,1.0,0.998894213048286,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000656,8,8,1,0,0.993714285714286,1.0,0.996847234164517,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000657,8,8,1,0,0.992857142857143,1.0,0.996415770609319,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000658,8,8,1,0,0.991767013318738,1.0,0.995866491097498,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000659,8,8,1,0,0.932456140350877,0.67675983436853,0.784293560359183,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000660,8,8,1,0,0.974657534246575,0.747284200761644,0.845959142156794,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000661,8,8,1,0,0.991666666666667,1.0,0.99581589958159,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000662,8,8,1,0,0.993760606968154,1.0,0.996870540520241,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000663,7,7,1,0,0.994596970167003,1.0,0.9972911671311,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000664,6,6,1,0,0.998708010335917,1.0,0.999353587588882,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000665,6,6,1,0,0.937777777777778,0.962370962370962,0.949915218131247,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000666,4,6,2,0,0.874175545408422,0.615961153956013,0.722696351199939,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000667,5,5,1,0,0.869105691056911,0.95437430786268,0.909746356256613,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000668,4,5,2,0,0.98573768912017,0.796684881243589,0.881185333771624,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000669,4,4,1,0,1.0,1.0,1.0,Shell,Single copies-gene,Homogeneous,
GC_00000670,4,4,1,0,0.996794871794872,1.0,0.998394863563403,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000671,4,4,1,0,0.989583333333333,1.0,0.994764397905759,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000672,4,4,1,0,0.997959183673469,1.0,0.998978549540347,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000673,4,4,1,0,0.970588235294118,0.901137980085349,0.934574634538871,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000674,4,4,1,0,0.999145299145299,1.0,0.999572466866182,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000675,4,4,1,0,0.994292237442922,1.0,0.997137950772753,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000676,4,4,1,0,0.985144762770957,1.0,0.992516799022602,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000677,4,4,1,0,0.953416149068323,0.958982683982685,0.956191315100629,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000678,4,4,1,0,0.974434611602753,0.848661106233538,0.907209366293185,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000679,3,3,1,0,1.0,1.0,1.0,Shell,Single copies-gene,Homogeneous,
GC_00000680,3,3,1,0,1.0,1.0,1.0,Shell,Single copies-gene,Homogeneous,
GC_00000681,2,3,2,0,0.960561243837694,0.993235712364042,0.976625261150128,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000682,2,3,2,0,0.984732824427481,1.0,0.992307692307692,Shell,Multiple copies-gene,Heterogeneous,Functional
GC_00000683,3,3,1,0,0.9958071278826,1.0,0.997899159663866,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000684,2,2,1,0,1.0,1.0,1.0,Shell,Single copies-gene,Homogeneous,
GC_00000685,2,2,1,0,1.0,1.0,1.0,Shell,Single copies-gene,Homogeneous,
GC_00000686,2,2,1,0,1.0,1.0,1.0,Shell,Single copies-gene,Homogeneous,
GC_00000687,2,2,1,0,0.981481481481482,0.645682255438804,0.778932276150433,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000688,2,2,1,0,0.951219512195122,0.933403805496829,0.942227451194988,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000689,2,2,1,0,0.963541666666667,1.0,0.981432360742706,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000690,2,2,1,0,0.888888888888889,1.0,0.941176470588235,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000691,2,2,1,0,1.0,0.912679425837321,0.954346466541589,Shell,Single copies-gene,Heterogeneous,Geometric
GC_00000692,2,2,1,0,1.0,0.954567307692308,0.976755626614193,Shell,Single copies-gene,Heterogeneous,Geometric
GC_00000693,2,2,1,0,0.934959349593496,0.697115384615385,0.79870674170758,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000694,2,2,1,0,0.974789915966387,1.0,0.987234042553191,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000695,2,2,1,0,0.968036529680365,1.0,0.983758700696056,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000696,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000697,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000698,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000699,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000700,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000701,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000702,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000703,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000704,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000705,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000706,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000707,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000708,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000709,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000710,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000711,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000712,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000713,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000714,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000715,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000716,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000717,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000718,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000719,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000720,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000721,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000722,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000723,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000724,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000725,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000726,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000727,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000728,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000729,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000730,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000731,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000732,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000733,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000734,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000735,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000736,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000737,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000738,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000739,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000740,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000741,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000742,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000743,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000744,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000745,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000746,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000747,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000748,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000749,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000750,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000751,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000752,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000753,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000754,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000755,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000756,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000757,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000758,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000759,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000760,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000761,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000762,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000763,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000764,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
GC_00000765,1,1,1,0,1.0,1.0,1.0,Singletons,Single copies-gene,Homogeneous,
