HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_genes	MFC_MF11_genes	MFC_MF18_genes	MFC_MF22_genes	MFC_MF29_genes	MFC_MF30_genes	MFC_MF33_genes	MFC_Ms42_genes	MHP_111A_genes	MHP_112B_genes	MHP_116_genes	MHP_11_genes	MHP_1257_genes	MHP_131B_genes	MHP_133A_genes	MHP_153B_genes	MHP_154B_genes	MHP_168L_genes	MHP_168_genes	MHP_232_genes	MHP_4284_genes	MHP_7422_genes	MHP_7448_genes	MHP_98_genes	MHP_ES2L_genes	MHP_ES2_genes	MHP_F72C_genes	MHP_J_genes	MHP_KM014_genes	MHP_LH_genes	MHP_MHP650_genes	MHP_MHP653_genes	MHP_MHP679_genes	MHP_MHP682_genes	MHP_MHP691_genes	MHP_MHP694_genes	MHP_MHP696_genes	MHP_MHP699_genes	MHP_MHP709_genes	MHP_NCTC10127_genes	MHP_TB1_genes	MHP_UFV01_genes	MHP_UFV02_genes	MHP_Ue273_genes
N30.HOG0000673	OG0000563	n0																		MHP168L_RS01905	MHP168_RS01885									MHJ_RS01750													B5M19_RS00625			
N30.HOG0000674	OG0000564	n0																		MHP168L_RS03955	MHP168_RS03865									MHJ_RS01260													B5M19_RS03930			
N30.HOG0000675	OG0000565	n0																		MHP168L_RS01965	MHP168_RS01945									MHJ_RS01820													B5M19_RS00685			
N30.HOG0000676	OG0000566	n0																		MHP168L_RS01955	MHP168_RS01935									MHJ_RS01810													B5M19_RS00675			
N30.HOG0000677	OG0000567	n0																		MHP168L_RS01930	MHP168_RS01910									MHJ_RS01780													B5M19_RS00650			
N30.HOG0000678	OG0000568	n0																		MHP168L_RS00975	MHP168_RS00970									MHJ_RS00665													B5M19_RS01860			
N30.HOG0000679	OG0000569	n0																		MHP168L_RS01320	MHP168_RS01315									MHJ_RS01210													B5M19_RS03665			
N30.HOG0000680	OG0000570	n0																		MHP168L_RS01325	MHP168_RS01320									MHJ_RS01215													B5M19_RS02635			
N30.HOG0000681	OG0000571	n0																		MHP168L_RS01330	MHP168_RS01325									MHJ_RS01220													B5M19_RS02630			
N30.HOG0000682	OG0000572	n0																		MHP168L_RS01350	MHP168_RS01345									MHJ_RS01240													B5M19_RS02610			
N30.HOG0000683	OG0000573	n0																		MHP168L_RS01745	MHP168_RS01730									MHJ_RS01640													B5M19_RS02070			
N30.HOG0000684	OG0000574	n0																		MHP168L_RS01395	MHP168_RS01390									MHJ_RS01280													B5M19_RS02570			
N30.HOG0000685	OG0000575	n0																		MHP168L_RS01305	MHP168_RS01300									MHJ_RS01195													B5M19_RS03670			
N30.HOG0000686	OG0000576	n0																		MHP168L_RS01780	MHP168_RS01765									MHJ_RS03625													B5M19_RS02030			
N30.HOG0000687	OG0000577	n0																		MHP168L_RS02695	MHP168_RS02670									MHJ_RS02620													B5M19_RS00910			
N30.HOG0000688	OG0000578	n0																		MHP168L_RS02715	MHP168_RS02690									MHJ_RS02645													B5M19_RS00890			
N30.HOG0000689	OG0000579	n0																		MHP168L_RS01890	MHP168_RS01875									MHJ_RS01740													B5M19_RS00615			
N30.HOG0000690	OG0000580	n0																		MHP168L_RS04050	MHP168_RS04025									MHJ_RS02760													B5M19_RS02550			
N30.HOG0000691	OG0000581	n0																		MHP168L_RS01875	MHP168_RS01860									MHJ_RS01725													B5M19_RS00600			
N30.HOG0000692	OG0000582	n0																		MHP168L_RS03935	MHP168_RS03935									MHJ_RS03835													B5M19_RS04400			
N30.HOG0000693	OG0000583	n0																		MHP168L_RS01755	MHP168_RS01740									MHJ_RS01630													B5M19_RS02060			
N30.HOG0000694	OG0000584	n0																		MHP168L_RS01245	MHP168_RS01240																						B5M19_RS02310			
N30.HOG0000695	OG0000585	n0																		MHP168L_RS02180	MHP168_RS02165									MHJ_RS03590													B5M19_RS02965			
N30.HOG0000696	OG0000586	n0																		MHP168L_RS01765	MHP168_RS01750									MHJ_RS01620																
N30.HOG0000697	OG0000587	n0																		MHP168L_RS04085	MHP168_RS04050									MHJ_RS04025																
N30.HOG0000698	OG0000588	n0																		MHP168L_RS01785	MHP168_RS01770									MHJ_RS01600													B5M19_RS02025			
N30.HOG0000699	OG0000589	n0																												MHJ_RS03650																
N30.HOG0000700	OG0000590	n1																		MHP168L_RS01255	MHP168_RS01250																						B5M19_RS02320			
N30.HOG0000701	OG0000590	n5																		MHP168L_RS03550	MHP168_RS03540																						B5M19_RS02875			
N30.HOG0000702	OG0000591	n0																		MHP168L_RS04095	MHP168_RS04055									MHJ_RS03990													B5M19_RS04575			
N30.HOG0000703	OG0000592	n0																		MHP168L_RS02680	MHP168_RS02655									MHJ_RS02610													B5M19_RS04115			
N30.HOG0000704	OG0000593	n0																		MHP168L_RS03510	MHP168_RS03495									MHJ_RS03495													B5M19_RS00380			
N30.HOG0000705	OG0000594	n0																		MHP168L_RS01310	MHP168_RS01305									MHJ_RS01200													B5M19_RS03650			
N30.HOG0000706	OG0000595	n6																												MHJ_RS03020																
N30.HOG0000707	OG0000596	n5																		MHP168L_RS01705	MHP168_RS01680									MHJ_RS01685													B5M19_RS02110			
N30.HOG0000708	OG0000597	n7																												MHJ_RS03015																
N30.HOG0000709	OG0000598	n0																		MHP168L_RS01700	MHP168_RS01675									MHJ_RS01690													B5M19_RS02115			
N30.HOG0000710	OG0000599	n0																		MHP168L_RS01695	MHP168_RS01670									MHJ_RS01695													B5M19_RS02120			
N30.HOG0000711	OG0000600	n5																		MHP168L_RS01240	MHP168_RS01235																						B5M19_RS02305			
N30.HOG0000712	OG0000601	n0																		MHP168L_RS01910	MHP168_RS01890									MHJ_RS01755													B5M19_RS00630			
N30.HOG0000713	OG0000602	n0																		MHP168L_RS02275	MHP168_RS02255									MHJ_RS01990																
N30.HOG0000714	OG0000603	n5																		MHP168L_RS01225	MHP168_RS01220																						B5M19_RS02285			
N30.HOG0000715	OG0000604	n0																		MHP168L_RS04100	MHP168_RS04060																						B5M19_RS04585			
N30.HOG0000716	OG0000605	n0																		MHP168L_RS01220	MHP168_RS01215																						B5M19_RS02280			
N30.HOG0000717	OG0000606	n0																		MHP168L_RS01880	MHP168_RS01865									MHJ_RS01730													B5M19_RS00605			
N30.HOG0000718	OG0000607	n0																												MHJ_RS03755																
N30.HOG0000719	OG0000609	n0																		MHP168L_RS03835	MHP168_RS03880																									
N30.HOG0000720	OG0000610	n0																		MHP168L_RS04075	MHP168_RS04040									MHJ_RS03970																
N30.HOG0000721	OG0000612	n0																		MHP168L_RS04070	MHP168_RS03735									MHJ_RS03855													B5M19_RS04320			
N30.HOG0000722	OG0000613	n0																			MHP168_RS03980																									
N30.HOG0000723	OG0000615	n0																		MHP168L_RS02725	MHP168_RS02700									MHJ_RS02655													B5M19_RS00880			
N30.HOG0000724	OG0000616	n0																		MHP168L_RS03565	MHP168_RS03555																						B5M19_RS02890			
N30.HOG0000725	OG0000619	n0																		MHP168L_RS01885	MHP168_RS01870																						B5M19_RS00610			
N30.HOG0000726	OG0000620	n0																		MHP168L_RS03820	MHP168_RS03840																						B5M19_RS03820			
N30.HOG0000727	OG0000621	n0																		MHP168L_RS04090										MHJ_RS03985													B5M19_RS04570			
N30.HOG0000728	OG0000623	n0																			MHP168_RS03595																									
N30.HOG0000729	OG0000626	n0																																									B5M19_RS03905			
N30.HOG0000730	OG0000627	n0																		MHP168L_RS03585	MHP168_RS03575																									
N30.HOG0000731	OG0000628	n0																		MHP168L_RS01185	MHP168_RS01185																						B5M19_RS02245			
N30.HOG0000732	OG0000629	n0																		MHP168L_RS01265	MHP168_RS01260																						B5M19_RS03875			
N30.HOG0000733	OG0000630	n0																		MHP168L_RS01175	MHP168_RS01175																						B5M19_RS02235			
N30.HOG0000734	OG0000631	n0																		MHP168L_RS01180	MHP168_RS01180																						B5M19_RS02240			
N30.HOG0000735	OG0000632	n0																																									B5M19_RS04325			
N30.HOG0000736	OG0000652	n0																												MHJ_RS03975																
N30.HOG0000737	OG0000663	n0																			MHP168_RS04065																									
N30.HOG0000738	OG0000664	n0																		MHP168L_RS03845	MHP168_RS03850									MHJ_RS03780																
N30.HOG0000739	OG0000698	-																		MHP168L_RS03830	MHP168_RS03870																									
