HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_genes	MFC_MF11_genes	MFC_MF18_genes	MFC_MF22_genes	MFC_MF29_genes	MFC_MF30_genes	MFC_MF33_genes	MFC_Ms42_genes	MHP_111A_genes	MHP_112B_genes	MHP_116_genes	MHP_11_genes	MHP_1257_genes	MHP_131B_genes	MHP_133A_genes	MHP_153B_genes	MHP_154B_genes	MHP_168L_genes	MHP_168_genes	MHP_232_genes	MHP_4284_genes	MHP_7422_genes	MHP_7448_genes	MHP_98_genes	MHP_ES2L_genes	MHP_ES2_genes	MHP_F72C_genes	MHP_J_genes	MHP_KM014_genes	MHP_LH_genes	MHP_MHP650_genes	MHP_MHP653_genes	MHP_MHP679_genes	MHP_MHP682_genes	MHP_MHP691_genes	MHP_MHP694_genes	MHP_MHP696_genes	MHP_MHP699_genes	MHP_MHP709_genes	MHP_NCTC10127_genes	MHP_TB1_genes	MHP_UFV01_genes	MHP_UFV02_genes	MHP_Ue273_genes
N37.HOG0000495	OG0000456	n0	MFC_RS02815	DR093_RS01375	DR082_RS02525	DR094_RS01345		DR084_RS02620	DR085_RS02595	MYF_RS02860																																				
N37.HOG0000496	OG0000457	n0	MFC_RS02840	DR093_RS01400	DR082_RS02550	DR094_RS01370		DR084_RS02645	DR085_RS02620	MYF_RS02835																																				
N37.HOG0000497	OG0000458	n0	MFC_RS02885	DR093_RS01085	DR082_RS01080	DR094_RS00085		DR084_RS00880	DR085_RS00905	MYF_RS01095																																				
N37.HOG0000498	OG0000459	n0	MFC_RS02910	DR093_RS01060	DR082_RS01055	DR094_RS00110		DR084_RS00855	DR085_RS00880	MYF_RS01070																																				
N37.HOG0000499	OG0000460	n0	MFC_RS02920	DR093_RS01050	DR082_RS01045	DR094_RS00120		DR084_RS00845	DR085_RS00870	MYF_RS01060																																				
N37.HOG0000500	OG0000461	n0	MFC_RS03080	DR093_RS01005	DR082_RS01000	DR094_RS00165		DR084_RS00800	DR085_RS00825	MYF_RS01010																																				
N37.HOG0000501	OG0000462	n0	MFC_RS03085	DR093_RS01010	DR082_RS01005	DR094_RS00160		DR084_RS00805	DR085_RS00830	MYF_RS01015																																				
N37.HOG0000502	OG0000463	n0	MFC_RS03090	DR093_RS01015	DR082_RS01010	DR094_RS00155		DR084_RS00810	DR085_RS00835	MYF_RS01020																																				
N37.HOG0000503	OG0000464	n0	MFC_RS03100	DR093_RS01020	DR082_RS01015	DR094_RS00150		DR084_RS00815	DR085_RS00840	MYF_RS01030																																				
N37.HOG0000504	OG0000465	n0	MFC_RS03105	DR093_RS01025	DR082_RS01020	DR094_RS00145		DR084_RS00820	DR085_RS00845	MYF_RS01035																																				
N37.HOG0000505	OG0000466	n0	MFC_RS02620	DR093_RS00415	DR082_RS00415	DR094_RS00735		DR084_RS00230	DR085_RS00230	MYF_RS00360																																				
N37.HOG0000506	OG0000467	n0	MFC_RS03500	DR093_RS03825	DR082_RS03705	DR094_RS03535		DR084_RS03485	DR085_RS03670	MYF_RS03505																																				
N37.HOG0000507	OG0000468	n0	MFC_RS01370	DR093_RS02985	DR082_RS02645	DR094_RS02915		DR084_RS01075	DR085_RS02775	MYF_RS01290																																				
N37.HOG0000508	OG0000469	n0	MFC_RS00045	DR093_RS02960	DR082_RS02985	DR094_RS02710		DR084_RS02850	DR085_RS02995	MYF_RS01425																																				
N37.HOG0000509	OG0000470	n0	MFC_RS01950	DR093_RS01455	DR082_RS01230	DR094_RS01425		DR084_RS01380	DR085_RS01000	MYF_RS02135																																				
N37.HOG0000510	OG0000471	n0	MFC_RS02035	DR093_RS01535	DR082_RS01310	DR094_RS01505		DR084_RS01460	DR085_RS01080	MYF_RS02215																																				
N37.HOG0000511	OG0000472	n0	MFC_RS01680	DR093_RS01435	DR082_RS02585	DR094_RS01405		DR084_RS02670	DR085_RS02645	MYF_RS03535																																				
N37.HOG0000512	OG0000473	n0	MFC_RS02715	DR093_RS01270	DR082_RS02350	DR094_RS01240		DR084_RS02455	DR085_RS02495	MYF_RS02960																																				
N37.HOG0000513	OG0000474	n0	MFC_RS02710	DR093_RS01265	DR082_RS02355	DR094_RS01235		DR084_RS02460	DR085_RS02490	MYF_RS02965																																				
N37.HOG0000514	OG0000475	n0	MFC_RS02705	DR093_RS01260	DR082_RS02360	DR094_RS01230		DR084_RS02465	DR085_RS02485	MYF_RS02970																																				
N37.HOG0000515	OG0000476	n0	MFC_RS00345	DR093_RS01220	DR082_RS02400	DR094_RS01195		DR084_RS02500	DR085_RS02450	MYF_RS03040																																				
N37.HOG0000516	OG0000477	n0	MFC_RS03055	DR093_RS00980	DR082_RS00975	DR094_RS00190		DR084_RS00775	DR085_RS00800	MYF_RS00930																																				
N37.HOG0000517	OG0000478	n0	MFC_RS02770	DR093_RS01325	DR082_RS02475	DR094_RS01295		DR084_RS02570	DR085_RS02545	MYF_RS02905																																				
N37.HOG0000518	OG0000479	n0	MFC_RS00545	DR093_RS01995	DR082_RS02010	DR094_RS02180		DR084_RS01920	DR085_RS01790	MYF_RS01680																																				
N37.HOG0000519	OG0000480	n0	MFC_RS03300	DR093_RS03255	DR082_RS03145	DR094_RS03065		DR084_RS03020	DR085_RS03170	MYF_RS03350																																				
N37.HOG0000520	OG0000481	n0	MFC_RS01925	DR093_RS02395	DR082_RS02315	DR094_RS02315		DR084_RS01355	DR085_RS01960	MYF_RS02110																																				
N37.HOG0000521	OG0000482	n0	MFC_RS01790	DR093_RS02535	DR082_RS02175	DR094_RS02455		DR084_RS01215	DR085_RS02100	MYF_RS01975																																				
N37.HOG0000522	OG0000483	n0	MFC_RS00095	DR093_RS02765	DR082_RS02725	DR094_RS02670		DR084_RS02715	DR085_RS02855	MYF_RS01375																																				
N37.HOG0000523	OG0000484	n0	MFC_RS02420	DR093_RS03785	DR082_RS03665	DR094_RS03575		DR084_RS03445	DR085_RS03630	MYF_RS00160																																				
N37.HOG0000524	OG0000485	n0		DR093_RS01770	DR082_RS01550	DR094_RS01745		DR084_RS01695	DR085_RS01320	MYF_RS02445																																				
N37.HOG0000525	OG0000486	n0		DR093_RS02585	DR082_RS02125	DR094_RS02505		DR084_RS01165	DR085_RS02150	MYF_RS01925																																				
N37.HOG0000526	OG0000487	n0	MFC_RS00025	DR093_RS04045	DR082_RS03945	DR094_RS03795		DR084_RS03685	DR085_RS03905	MYF_RS01445																																				
N37.HOG0000527	OG0000488	n0	MFC_RS00065	DR093_RS02795	DR082_RS02695	DR094_RS02640		DR084_RS02685	DR085_RS02825	MYF_RS01405																																				
N37.HOG0000528	OG0000489	n0	MFC_RS00185	DR093_RS00110	DR082_RS00110	DR094_RS01040		DR084_RS02350	DR085_RS02315	MYF_RS00050																																				
N37.HOG0000529	OG0000490	n0	MFC_RS00245	DR093_RS00050	DR082_RS00050	DR094_RS01100		DR084_RS02290	DR085_RS02255	MYF_RS03140																																				
N37.HOG0000530	OG0000491	n0	MFC_RS00565	DR093_RS02015	DR082_RS02030	DR094_RS02200		DR084_RS01940	DR085_RS01770	MYF_RS01700																																				
N37.HOG0000531	OG0000492	n0	MFC_RS00640	DR093_RS02090	DR082_RS02855	DR094_RS02275		DR084_RS02015	DR085_RS01695	MYF_RS01775																																				
N37.HOG0000532	OG0000493	n0	MFC_RS00855	DR093_RS00585	DR082_RS00585	DR094_RS00565		DR084_RS00400	DR085_RS00400	MYF_RS00535																																				
N37.HOG0000533	OG0000494	n0	MFC_RS00905	DR093_RS00635	DR082_RS00635	DR094_RS00515		DR084_RS00450	DR085_RS00455	MYF_RS00585																																				
N37.HOG0000534	OG0000495	n0	MFC_RS01055	DR093_RS00775	DR082_RS00775	DR094_RS00375		DR084_RS00590	DR085_RS00610	MYF_RS00735																																				
N37.HOG0000535	OG0000496	n0	MFC_RS01065	DR093_RS00785	DR082_RS00785	DR094_RS00365		DR084_RS00600	DR085_RS00620	MYF_RS00745																																				
N37.HOG0000536	OG0000497	n0	MFC_RS01070	DR093_RS00790	DR082_RS00790	DR094_RS00360		DR084_RS00605	DR085_RS00625	MYF_RS00750																																				
N37.HOG0000537	OG0000498	n0	MFC_RS01140	DR093_RS00870	DR082_RS00865	DR094_RS00290		DR084_RS00670	DR085_RS00695	MYF_RS00820																																				
N37.HOG0000538	OG0000499	n0	MFC_RS01185	DR093_RS00915	DR082_RS00905	DR094_RS00250		DR084_RS00710	DR085_RS00740	MYF_RS00865																																				
N37.HOG0000539	OG0000500	n0	MFC_RS01335	DR093_RS02645	DR082_RS02610	DR094_RS02630		DR084_RS01040	DR085_RS02655	MYF_RS01255																																				
N37.HOG0000540	OG0000501	n0	MFC_RS01460	DR093_RS02205	DR082_RS01675	DR094_RS01850		DR084_RS02065	DR085_RS01425	MYF_RS02590																																				
N37.HOG0000541	OG0000502	n0	MFC_RS01800	DR093_RS02525	DR082_RS02185	DR094_RS02445		DR084_RS01225	DR085_RS02090	MYF_RS01985																																				
N37.HOG0000542	OG0000503	n0	MFC_RS01870	DR093_RS02450	DR082_RS02260	DR094_RS02370		DR084_RS01300	DR085_RS02015	MYF_RS02055																																				
N37.HOG0000543	OG0000504	n0	MFC_RS02005	DR093_RS01510	DR082_RS01285	DR094_RS01480		DR084_RS01435	DR085_RS01055	MYF_RS02190																																				
N37.HOG0000544	OG0000505	n0	MFC_RS02045	DR093_RS01545	DR082_RS01320	DR094_RS01515		DR084_RS01470	DR085_RS01090	MYF_RS02225																																				
N37.HOG0000545	OG0000506	n0	MFC_RS02055	DR093_RS01555	DR082_RS01330	DR094_RS01525		DR084_RS01480	DR085_RS01100	MYF_RS02235																																				
N37.HOG0000546	OG0000507	n0	MFC_RS02090	DR093_RS01590	DR082_RS01365	DR094_RS01560		DR084_RS01515	DR085_RS01135	MYF_RS02270																																				
N37.HOG0000547	OG0000508	n0	MFC_RS02475	DR093_RS00270	DR082_RS00270	DR094_RS00880		DR084_RS00085	DR085_RS00085	MYF_RS00215																																				
N37.HOG0000548	OG0000509	n0	MFC_RS02510	DR093_RS00305	DR082_RS00305	DR094_RS00845		DR084_RS00120	DR085_RS00120	MYF_RS00250																																				
N37.HOG0000549	OG0000510	n0	MFC_RS02520	DR093_RS00315	DR082_RS00315	DR094_RS00835		DR084_RS00130	DR085_RS00130	MYF_RS00260																																				
N37.HOG0000550	OG0000511	n0	MFC_RS02655	DR093_RS00450	DR082_RS00450	DR094_RS00700		DR084_RS00265	DR085_RS00265	MYF_RS00395																																				
N37.HOG0000551	OG0000512	n0	MFC_RS02925	DR093_RS01045	DR082_RS01040	DR094_RS00125		DR084_RS00840	DR085_RS00865	MYF_RS01055																																				
N37.HOG0000552	OG0000513	n0	MFC_RS02785	DR093_RS01340	DR082_RS02490	DR094_RS01310		DR084_RS02585	DR085_RS02560	MYF_RS02890																																				
N37.HOG0000553	OG0000514	n0		DR093_RS00750	DR082_RS00750	DR094_RS00400		DR084_RS00565	DR085_RS00585	MYF_RS00710																																				
N37.HOG0000554	OG0000516	n0	MFC_RS00030	DR093_RS02940	DR082_RS02960	DR094_RS02725		DR084_RS03410, DR084_RS03415	DR085_RS02970	MYF_RS01440																																				
N37.HOG0000555	OG0000517	n0	MFC_RS00170	DR093_RS00125	DR082_RS00125	DR094_RS01025		DR084_RS02365	DR085_RS02330	MYF_RS00065																																				
N37.HOG0000556	OG0000518	n0	MFC_RS01500	DR093_RS02245	DR082_RS01715	DR094_RS01890		DR084_RS02105	DR085_RS01465	MYF_RS02630																																				
N37.HOG0000557	OG0000519	n0	MFC_RS01895	DR093_RS02425	DR082_RS02285	DR094_RS02345		DR084_RS01325	DR085_RS01990	MYF_RS02080																																				
N37.HOG0000558	OG0000520	n0	MFC_RS02025	DR093_RS01525	DR082_RS01300	DR094_RS01495		DR084_RS01450	DR085_RS01070	MYF_RS02205																																				
N37.HOG0000559	OG0000521	n0	MFC_RS02490	DR093_RS00285	DR082_RS00285	DR094_RS00865		DR084_RS00100	DR085_RS00100	MYF_RS00230																																				
N37.HOG0000560	OG0000522	n0	MFC_RS02525	DR093_RS00320	DR082_RS00320	DR094_RS00830		DR084_RS00135	DR085_RS00135	MYF_RS00265																																				
N37.HOG0000561	OG0000523	n0	MFC_RS02845	DR093_RS01405	DR082_RS02555	DR094_RS01375		DR084_RS02650	DR085_RS02625	MYF_RS02830																																				
N37.HOG0000562	OG0000524	n0	MFC_RS03015	DR093_RS00940	DR082_RS00935	DR094_RS00230		DR084_RS00735	DR085_RS00760	MYF_RS00890																																				
N37.HOG0000563	OG0000525	n0	MFC_RS01685	DR093_RS03895	DR082_RS03885	DR094_RS03660		DR084_RS03715																																						
N37.HOG0000564	OG0000528	n0	MFC_RS00035	DR093_RS02950	DR082_RS02970	DR094_RS03790		DR084_RS03690	DR085_RS02980	MYF_RS01435																																				
N37.HOG0000565	OG0000529	n0	MFC_RS00430	DR093_RS01880	DR082_RS01895	DR094_RS02065		DR084_RS01805	DR085_RS01905	MYF_RS01565																																				
N37.HOG0000566	OG0000530	n0	MFC_RS00495	DR093_RS01945	DR082_RS01960	DR094_RS02130		DR084_RS01870	DR085_RS01840	MYF_RS01630																																				
N37.HOG0000567	OG0000531	n0	MFC_RS00615	DR093_RS02065	DR082_RS03140	DR094_RS02250		DR084_RS01990	DR085_RS01720	MYF_RS01750																																				
N37.HOG0000568	OG0000532	n0	MFC_RS00940						DR085_RS00490	MYF_RS00620																																				
N37.HOG0000569	OG0000533	n0	MFC_RS02185	DR093_RS01690	DR082_RS01465	DR094_RS01660		DR084_RS01615	DR085_RS01235	MYF_RS02365																																				
N37.HOG0000570	OG0000534	n0	MFC_RS02605	DR093_RS00400	DR082_RS00400	DR094_RS00750		DR084_RS00215	DR085_RS00215	MYF_RS00345																																				
N37.HOG0000571	OG0000535	n0	MFC_RS00190	DR093_RS00105	DR082_RS00105	DR094_RS01045		DR084_RS02345	DR085_RS02310	MYF_RS00045																																				
N37.HOG0000572	OG0000536	n0	MFC_RS00315	DR093_RS01195	DR082_RS02425	DR094_RS01170		DR084_RS02525	DR085_RS02425	MYF_RS03070																																				
N37.HOG0000573	OG0000537	n0	MFC_RS01840	DR093_RS02485	DR082_RS02225	DR094_RS02405		DR084_RS01265	DR085_RS02050	MYF_RS02025																																				
N37.HOG0000574	OG0000538	n0	MFC_RS02215	DR093_RS01720	DR082_RS01495	DR094_RS01690		DR084_RS01645	DR085_RS01265	MYF_RS02395																																				
N37.HOG0000575	OG0000539	n0	MFC_RS02435	DR093_RS00235	DR082_RS00235	DR094_RS00915		DR084_RS00050	DR085_RS00050	MYF_RS00175																																				
N37.HOG0000576	OG0000540	n0	MFC_RS03035					DR084_RS00755		MYF_RS00910																																				
N37.HOG0000577	OG0000541	n0	MFC_RS01170	DR093_RS00900	DR082_RS00890	DR094_RS00265		DR084_RS00695	DR085_RS00725	MYF_RS00850																																				
N37.HOG0000578	OG0000542	n0	MFC_RS02575	DR093_RS00370	DR082_RS00370	DR094_RS00780		DR084_RS00185	DR085_RS00185	MYF_RS00315																																				
N37.HOG0000579	OG0000547	n0	MFC_RS00980	DR093_RS00700	DR082_RS00700	DR094_RS00450		DR084_RS00515	DR085_RS00535	MYF_RS00660																																				
N37.HOG0000580	OG0000548	n0	MFC_RS01285	DR093_RS02695	DR082_RS01185	DR094_RS02580		DR084_RS00990	DR085_RS02705	MYF_RS01205																																				
N37.HOG0000581	OG0000549	n0	MFC_RS01675	DR093_RS01440	DR082_RS03890	DR094_RS03665		DR084_RS02675	DR085_RS02650	MYF_RS02805																																				
N37.HOG0000582	OG0000550	n0	MFC_RS02750	DR093_RS01305	DR082_RS02455	DR094_RS01275		DR084_RS02550	DR085_RS02525	MYF_RS02925																																				
N37.HOG0000583	OG0000551	n0	MFC_RS02325	DR093_RS01830	DR082_RS01610	DR094_RS01805		DR084_RS01755	DR085_RS01380	MYF_RS02505																																				
N37.HOG0000584	OG0000555	n0	MFC_RS03340	DR093_RS03360	DR082_RS03245	DR094_RS03120		DR084_RS03090	DR085_RS03230	MYF_RS03410																																				
N37.HOG0000585	OG0000589	n0	MFC_RS03260	DR093_RS02830	DR082_RS02910	DR094_RS02835			DR085_RS02910	MYF_RS03220																																				
N37.HOG0000586	OG0000595	n6	MFC_RS01440		DR082_RS01655					MYF_RS02570																																				
N37.HOG0000587	OG0000596	n5	MFC_RS02370	DR093_RS00170	DR082_RS00170	DR094_RS00980		DR084_RS02410	DR085_RS02375	MYF_RS00110																																				
N37.HOG0000588	OG0000597	n7	MFC_RS01435		DR082_RS01645					MYF_RS02565																																				
N37.HOG0000589	OG0000598	n0	MFC_RS02365	DR093_RS00165	DR082_RS00165	DR094_RS00985		DR084_RS02405	DR085_RS02370	MYF_RS00105																																				
N37.HOG0000590	OG0000599	n0	MFC_RS02360	DR093_RS00160	DR082_RS00160	DR094_RS00990		DR084_RS02400	DR085_RS02365	MYF_RS00100																																				
N37.HOG0000591	OG0000602	n0	MFC_RS00055	DR093_RS02805	DR082_RS02690	DR094_RS02635		DR084_RS02680	DR085_RS02820	MYF_RS01415																																				
N37.HOG0000592	OG0000627	n0	MFC_RS00310	DR093_RS01190	DR082_RS02430	DR094_RS01165			DR085_RS02420	MYF_RS03075																																				
N37.HOG0000593	OG0000634	n0	MFC_RS00400	DR093_RS03005	DR082_RS01865	DR094_RS02035		DR084_RS01775	DR085_RS01935	MYF_RS01535																																				
N37.HOG0000594	OG0000635	n0	MFC_RS01195	DR093_RS00925	DR082_RS00915	DR094_RS00240		DR084_RS00720	DR085_RS00750	MYF_RS00875																																				
N37.HOG0000595	OG0000636	n0	MFC_RS03370	DR093_RS03605	DR082_RS03355	DR094_RS03365		DR084_RS03225	DR085_RS03325	MYF_RS03460																																				
N37.HOG0000596	OG0000637	n0	MFC_RS01785	DR093_RS02540	DR082_RS02170	DR094_RS02460		DR084_RS01210	DR085_RS02105	MYF_RS01970																																				
N37.HOG0000597	OG0000638	n0	MFC_RS02675	DR093_RS00465	DR082_RS00465	DR094_RS00685		DR084_RS00280	DR085_RS00280	MYF_RS00415																																				
N37.HOG0000598	OG0000639	n0	MFC_RS03145	DR093_RS01750	DR082_RS01530	DR094_RS01720		DR084_RS01675	DR085_RS01295	MYF_RS03175																																				
N37.HOG0000599	OG0000640	n0	MFC_RS03475	DR093_RS03345	DR082_RS03220	DR094_RS03145		DR084_RS03075	DR085_RS03215	MYF_RS03500																																				
N37.HOG0000600	OG0000641	n0	MFC_RS03485, MFC_RS03490	DR093_RS03625					DR085_RS03140	MYF_RS03510, MYF_RS03515																																				
N37.HOG0000601	OG0000643	n0	MFC_RS03150			DR094_RS01725		DR084_RS03205	DR085_RS01300	MYF_RS03180																																				
N37.HOG0000602	OG0000646	n0		DR093_RS02970	DR082_RS02975	DR094_RS02700			DR085_RS02985																																					
N37.HOG0000603	OG0000647	n0							DR085_RS00500																																					
N37.HOG0000604	OG0000655	n0	MFC_RS01700						DR085_RS02190	MYF_RS01885																																				
N37.HOG0000605	OG0000666	-	MFC_RS03290		DR082_RS01525					MYF_RS03340																																				
N37.HOG0000606	OG0000667	-		DR093_RS04165	DR082_RS03980	DR094_RS03860																																								
N37.HOG0000607	OG0000679	-	MFC_RS03425							MYF_RS03405																																				
N37.HOG0000608	OG0000680	-	MFC_RS03445							MYF_RS03475																																				
