HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_genes	MFC_MF11_genes	MFC_MF18_genes	MFC_MF22_genes	MFC_MF29_genes	MFC_MF30_genes	MFC_MF33_genes	MFC_Ms42_genes	MHP_111A_genes	MHP_112B_genes	MHP_116_genes	MHP_11_genes	MHP_1257_genes	MHP_131B_genes	MHP_133A_genes	MHP_153B_genes	MHP_154B_genes	MHP_168L_genes	MHP_168_genes	MHP_232_genes	MHP_4284_genes	MHP_7422_genes	MHP_7448_genes	MHP_98_genes	MHP_ES2L_genes	MHP_ES2_genes	MHP_F72C_genes	MHP_J_genes	MHP_KM014_genes	MHP_LH_genes	MHP_MHP650_genes	MHP_MHP653_genes	MHP_MHP679_genes	MHP_MHP682_genes	MHP_MHP691_genes	MHP_MHP694_genes	MHP_MHP696_genes	MHP_MHP699_genes	MHP_MHP709_genes	MHP_NCTC10127_genes	MHP_TB1_genes	MHP_UFV01_genes	MHP_UFV02_genes	MHP_Ue273_genes
N24.HOG0000681	OG0000447	n0	MFC_RS02485	DR093_RS00280	DR082_RS00280	DR094_RS00870	DR095_RS00895	DR084_RS00095	DR085_RS00095	MYF_RS00225				B5C39_RS01085						MHP168L_RS00240	MHP168_RS00235	MHP_RS00270					HZK19_RS00245			MHJ_RS00240		KUD10_RS00260	DR083_RS00140									EXC50_RS00270	B5M19_RS00180	FEF30_RS00575	FEF31_RS03530	
N24.HOG0000682	OG0000448	n0	MFC_RS02515	DR093_RS00310	DR082_RS00310	DR094_RS00840	DR095_RS00865	DR084_RS00125	DR085_RS00125	MYF_RS00255				B5C39_RS01115						MHP168L_RS00270	MHP168_RS00265	MHP_RS00300					HZK19_RS00275			MHJ_RS00270		KUD10_RS00290	DR083_RS00170									EXC50_RS00300	B5M19_RS00210	FEF30_RS00605	FEF31_RS03560	
N24.HOG0000683	OG0000449	n0	MFC_RS02540	DR093_RS00335	DR082_RS00335	DR094_RS00815	DR095_RS00840	DR084_RS00150	DR085_RS00150	MYF_RS00280				B5C39_RS01140						MHP168L_RS00295	MHP168_RS00290	MHP_RS00325					HZK19_RS00300			MHJ_RS00295		KUD10_RS00315	DR083_RS00195									EXC50_RS00325	B5M19_RS00235	FEF30_RS00630	FEF31_RS03585	
N24.HOG0000684	OG0000450	n0	MFC_RS02550	DR093_RS00345	DR082_RS00345	DR094_RS00805	DR095_RS00830	DR084_RS00160	DR085_RS00160	MYF_RS00290				B5C39_RS01150						MHP168L_RS00305	MHP168_RS00300	MHP_RS00335					HZK19_RS00310			MHJ_RS00305		KUD10_RS00325	DR083_RS00205									EXC50_RS00335	B5M19_RS00245	FEF30_RS00640	FEF31_RS03595	
N24.HOG0000685	OG0000451	n0	MFC_RS02590	DR093_RS00385	DR082_RS00385	DR094_RS00765	DR095_RS00790	DR084_RS00200	DR085_RS00200	MYF_RS00330				B5C39_RS01195						MHP168L_RS00345	MHP168_RS00340	MHP_RS00375					HZK19_RS00350			MHJ_RS00345		KUD10_RS00365	DR083_RS00245									EXC50_RS00380	B5M19_RS00295	FEF30_RS00680	FEF31_RS00030	
N24.HOG0000686	OG0000452	n0	MFC_RS02615	DR093_RS00410	DR082_RS00410	DR094_RS00740	DR095_RS00765	DR084_RS00225	DR085_RS00225	MYF_RS00355				B5C39_RS01225						MHP168L_RS00370	MHP168_RS00365	MHP_RS00405					HZK19_RS00375			MHJ_RS00370		KUD10_RS00390	DR083_RS00270									EXC50_RS00410	B5M19_RS00330	FEF30_RS00705	FEF31_RS00055	
N24.HOG0000687	OG0000453	n0	MFC_RS02650	DR093_RS00445	DR082_RS00445	DR094_RS00705	DR095_RS00730	DR084_RS00260	DR085_RS00260	MYF_RS00390				B5C39_RS02475						MHP168L_RS00405	MHP168_RS00400	MHP_RS01565					HZK19_RS00410			MHJ_RS00405		KUD10_RS00425	DR083_RS00305									EXC50_RS03660	B5M19_RS04040	FEF30_RS00740	FEF31_RS00090	
N24.HOG0000688	OG0000454	n4												B5C39_RS03150																																
N24.HOG0000689	OG0000454	n5	MFC_RS03435, MFC_RS03440							MYF_RS03480, MYF_RS03485				B5C39_RS00020						MHP168L_RS01670		MHP_RS01635, MHP_RS02745					HZK19_RS01595, HZK19_RS03100					KUD10_RS01220										EXC50_RS00585, EXC50_RS03675, EXC50_RS03725, EXC50_RS03855	B5M19_RS03255			
N24.HOG0000690	OG0000454	n30																		MHP168L_RS01800	MHP168_RS01785											KUD10_RS01690	DR083_RS05035										B5M19_RS04505			
N24.HOG0000691	OG0000455	n0	MFC_RS02700	DR093_RS03850	DR082_RS03825	DR094_RS03615	DR095_RS03825	DR084_RS03615	DR085_RS03810	MYF_RS02975				B5C39_RS00700						MHP168L_RS03495	MHP168_RS03480	MHP_RS03430					HZK19_RS03560			MHJ_RS03480		KUD10_RS03580	DR083_RS00795									EXC50_RS02355	B5M19_RS00395	FEF30_RS00230	FEF31_RS03185	
N24.HOG0000692	OG0000456	n0	MFC_RS02815	DR093_RS01375	DR082_RS02525	DR094_RS01345	DR095_RS02615	DR084_RS02620	DR085_RS02595	MYF_RS02860				B5C39_RS00580						MHP168L_RS03380	MHP168_RS03365	MHP_RS03315					HZK19_RS03440			MHJ_RS03365		KUD10_RS03460	DR083_RS00420									EXC50_RS02235	B5M19_RS00515	FEF30_RS00110	FEF31_RS03065	
N24.HOG0000693	OG0000457	n0	MFC_RS02840	DR093_RS01400	DR082_RS02550	DR094_RS01370	DR095_RS02640	DR084_RS02645	DR085_RS02620	MYF_RS02835				B5C39_RS00555						MHP168L_RS03355	MHP168_RS03340	MHP_RS03290					HZK19_RS03415			MHJ_RS03340		KUD10_RS03435	DR083_RS00395									EXC50_RS02210	B5M19_RS00540	FEF30_RS00085	FEF31_RS03040	
N24.HOG0000694	OG0000458	n0	MFC_RS02885	DR093_RS01085	DR082_RS01080	DR094_RS00085	DR095_RS00570	DR084_RS00880	DR085_RS00905	MYF_RS01095				B5C39_RS02790						MHP168L_RS02545	MHP168_RS02520	MHP_RS02375					HZK19_RS02480			MHJ_RS02470		KUD10_RS02595	DR083_RS01800									EXC50_RS01360	B5M19_RS01055	FEF30_RS02890	FEF31_RS02255	
N24.HOG0000695	OG0000459	n0	MFC_RS02910	DR093_RS01060	DR082_RS01055	DR094_RS00110	DR095_RS00545	DR084_RS00855	DR085_RS00880	MYF_RS01070				B5C39_RS02815						MHP168L_RS02570	MHP168_RS02545	MHP_RS02400					HZK19_RS02505					KUD10_RS02620	DR083_RS01825									EXC50_RS01385	B5M19_RS01030	FEF30_RS02915	FEF31_RS02280	
N24.HOG0000696	OG0000460	n0	MFC_RS02920	DR093_RS01050	DR082_RS01045	DR094_RS00120	DR095_RS00535	DR084_RS00845	DR085_RS00870	MYF_RS01060				B5C39_RS02825						MHP168L_RS02580	MHP168_RS02555	MHP_RS02410					HZK19_RS02520			MHJ_RS02505		KUD10_RS02630	DR083_RS01835									EXC50_RS01395	B5M19_RS01020	FEF30_RS02925	FEF31_RS02290	
N24.HOG0000697	OG0000461	n0	MFC_RS03080	DR093_RS01005	DR082_RS01000	DR094_RS00165	DR095_RS00490	DR084_RS00800	DR085_RS00825	MYF_RS01010				B5C39_RS02870						MHP168L_RS02625	MHP168_RS02600	MHP_RS02455					HZK19_RS02560			MHJ_RS02550		KUD10_RS02680	DR083_RS01880									EXC50_RS01440	B5M19_RS04125	FEF30_RS02970	FEF31_RS02335	
N24.HOG0000698	OG0000462	n0	MFC_RS03085	DR093_RS01010	DR082_RS01005	DR094_RS00160	DR095_RS00495	DR084_RS00805	DR085_RS00830	MYF_RS01015				B5C39_RS02865						MHP168L_RS02620	MHP168_RS02595	MHP_RS02450					HZK19_RS02555			MHJ_RS02545		KUD10_RS02670	DR083_RS01875									EXC50_RS01435	B5M19_RS00980	FEF30_RS02965	FEF31_RS02330	
N24.HOG0000699	OG0000463	n0	MFC_RS03090	DR093_RS01015	DR082_RS01010	DR094_RS00155	DR095_RS00500	DR084_RS00810	DR085_RS00835	MYF_RS01020				B5C39_RS02860						MHP168L_RS02615	MHP168_RS02590	MHP_RS02445					HZK19_RS02550			MHJ_RS02540		KUD10_RS02665	DR083_RS01870									EXC50_RS01430	B5M19_RS04130	FEF30_RS02960	FEF31_RS02325	
N24.HOG0000700	OG0000464	n0	MFC_RS03100	DR093_RS01020	DR082_RS01015	DR094_RS00150	DR095_RS00505	DR084_RS00815	DR085_RS00840	MYF_RS01030				B5C39_RS02855						MHP168L_RS02610	MHP168_RS02585	MHP_RS02440								MHJ_RS02535		KUD10_RS02660	DR083_RS01865									EXC50_RS01425	B5M19_RS00990	FEF30_RS02955	FEF31_RS02320	
N24.HOG0000701	OG0000465	n0	MFC_RS03105	DR093_RS01025	DR082_RS01020	DR094_RS00145	DR095_RS00510	DR084_RS00820	DR085_RS00845	MYF_RS01035				B5C39_RS02850						MHP168L_RS02605	MHP168_RS02580	MHP_RS02435					HZK19_RS02545			MHJ_RS02530		KUD10_RS02655	DR083_RS01860									EXC50_RS01420	B5M19_RS00995	FEF30_RS02950	FEF31_RS02315	
N24.HOG0000702	OG0000466	n0	MFC_RS02620	DR093_RS00415	DR082_RS00415	DR094_RS00735	DR095_RS00760	DR084_RS00230	DR085_RS00230	MYF_RS00360				B5C39_RS01230						MHP168L_RS00375	MHP168_RS00370	MHP_RS00410					HZK19_RS00380			MHJ_RS00375		KUD10_RS00395	DR083_RS00275									EXC50_RS00415		FEF30_RS00710	FEF31_RS00060	
N24.HOG0000703	OG0000467	n0	MFC_RS03500	DR093_RS03825	DR082_RS03705	DR094_RS03535	DR095_RS03790	DR084_RS03485	DR085_RS03670	MYF_RS03505				B5C39_RS02950						MHP168L_RS02710	MHP168_RS02685	MHP_RS02540					HZK19_RS02645			MHJ_RS02640		KUD10_RS02760	DR083_RS04780									EXC50_RS01520	B5M19_RS00895	FEF30_RS04360	FEF31_RS04530	
N24.HOG0000704	OG0000468	n0	MFC_RS01370	DR093_RS02985	DR082_RS02645	DR094_RS02915	DR095_RS02785	DR084_RS01075	DR085_RS02775	MYF_RS01290				B5C39_RS03470						MHP168L_RS02055	MHP168_RS02040	MHP_RS01930					HZK19_RS01930			MHJ_RS01920		KUD10_RS02015	DR083_RS01570									EXC50_RS00910	B5M19_RS00790	FEF30_RS02345	FEF31_RS01710	
N24.HOG0000705	OG0000469	n0	MFC_RS00045	DR093_RS02960	DR082_RS02985	DR094_RS02710	DR095_RS03050	DR084_RS02850	DR085_RS02995	MYF_RS01425				B5C39_RS03530						MHP168L_RS02115	MHP168_RS02100	MHP_RS01990					HZK19_RS01990			MHJ_RS01980		KUD10_RS02075	DR083_RS01630									EXC50_RS00970	B5M19_RS00850	FEF30_RS02405	FEF31_RS01770	
N24.HOG0000706	OG0000470	n0	MFC_RS01950	DR093_RS01455	DR082_RS01230	DR094_RS01425	DR095_RS02485	DR084_RS01380	DR085_RS01000	MYF_RS02135				B5C39_RS03690						MHP168L_RS03850	MHP168_RS03855	MHP_RS03750					HZK19_RS00815			MHJ_RS03785		KUD10_RS00835	DR083_RS03825									EXC50_RS03950	B5M19_RS03910	FEF30_RS01150	FEF31_RS00495	
N24.HOG0000707	OG0000471	n0	MFC_RS02035	DR093_RS01535	DR082_RS01310	DR094_RS01505	DR095_RS02405	DR084_RS01460	DR085_RS01080	MYF_RS02215				B5C39_RS01985						MHP168L_RS00740	MHP168_RS00735	MHP_RS01080					HZK19_RS00895			MHJ_RS00895		KUD10_RS00915	DR083_RS03775									EXC50_RS03165	B5M19_RS01625	FEF30_RS01230	FEF31_RS00575	
N24.HOG0000708	OG0000472	n0	MFC_RS01680	DR093_RS01435	DR082_RS02585	DR094_RS01405	DR095_RS02665	DR084_RS02670	DR085_RS02645	MYF_RS03535				B5C39_RS00510						MHP168L_RS03315	MHP168_RS03300	MHP_RS03250					HZK19_RS03370			MHJ_RS03300		KUD10_RS03390	DR083_RS02975									EXC50_RS02165	B5M19_RS00580	FEF30_RS00040	FEF31_RS02995	
N24.HOG0000709	OG0000473	n0	MFC_RS02715	DR093_RS01270	DR082_RS02350	DR094_RS01240	DR095_RS02510	DR084_RS02455	DR085_RS02495	MYF_RS02960				B5C39_RS00685						MHP168L_RS03485	MHP168_RS03465	MHP_RS03415					HZK19_RS03545			MHJ_RS03465		KUD10_RS03565	DR083_RS00525									EXC50_RS02340	B5M19_RS00410	FEF30_RS00215	FEF31_RS03170	
N24.HOG0000710	OG0000474	n0	MFC_RS02710	DR093_RS01265	DR082_RS02355	DR094_RS01235	DR095_RS02505	DR084_RS02460	DR085_RS02490	MYF_RS02965				B5C39_RS00690							MHP168_RS03470	MHP_RS03420					HZK19_RS03550			MHJ_RS03470		KUD10_RS03570	DR083_RS00530									EXC50_RS02345	B5M19_RS00405	FEF30_RS00220	FEF31_RS03175	
N24.HOG0000711	OG0000475	n0	MFC_RS02705	DR093_RS01260	DR082_RS02360	DR094_RS01230	DR095_RS02500	DR084_RS02465	DR085_RS02485	MYF_RS02970				B5C39_RS00695						MHP168L_RS03490	MHP168_RS03475	MHP_RS03425					HZK19_RS03555			MHJ_RS03475		KUD10_RS03575										EXC50_RS02350	B5M19_RS00400	FEF30_RS00225	FEF31_RS03180	
N24.HOG0000712	OG0000476	n0	MFC_RS00345	DR093_RS01220	DR082_RS02400	DR094_RS01195	DR095_RS01220	DR084_RS02500	DR085_RS02450	MYF_RS03040				B5C39_RS01345						MHP168L_RS01645	MHP168_RS01640	MHP_RS00450					HZK19_RS01520			MHJ_RS01525		KUD10_RS01625	DR083_RS03485									EXC50_RS02535	B5M19_RS03280	FEF30_RS01870	FEF31_RS01215	
N24.HOG0000713	OG0000477	n0	MFC_RS03055	DR093_RS00980	DR082_RS00975	DR094_RS00190	DR095_RS00465	DR084_RS00775	DR085_RS00800	MYF_RS00930				B5C39_RS02895						MHP168L_RS02650	MHP168_RS02625	MHP_RS02485					HZK19_RS02585			MHJ_RS02580		KUD10_RS02705	DR083_RS01905									EXC50_RS01465	B5M19_RS00950	FEF30_RS02995	FEF31_RS02360	
N24.HOG0000714	OG0000478	n0	MFC_RS02770	DR093_RS01325	DR082_RS02475	DR094_RS01295	DR095_RS02565	DR084_RS02570	DR085_RS02545	MYF_RS02905				B5C39_RS00630						MHP168L_RS03425	MHP168_RS03410	MHP_RS03360					HZK19_RS03490			MHJ_RS03410		KUD10_RS03510	DR083_RS00470									EXC50_RS02285	B5M19_RS00465	FEF30_RS00160	FEF31_RS03115	
N24.HOG0000715	OG0000479	n0	MFC_RS00545	DR093_RS01995	DR082_RS02010	DR094_RS02180	DR095_RS01415	DR084_RS01920	DR085_RS01790	MYF_RS01680				B5C39_RS01570						MHP168L_RS01420	MHP168_RS01415	MHP_RS00675					HZK19_RS01295			MHJ_RS01300		KUD10_RS01400	DR083_RS01155									EXC50_RS02760	B5M19_RS04145	FEF30_RS01640	FEF31_RS00985	
N24.HOG0000716	OG0000480	n0	MFC_RS03300	DR093_RS03255	DR082_RS03145	DR094_RS03065	DR095_RS03245	DR084_RS03020	DR085_RS03170	MYF_RS03350				B5C39_RS03725						MHP168L_RS03885	MHP168_RS03890	MHP_RS03795					HZK19_RS01995			MHJ_RS03770		KUD10_RS02080	DR083_RS03830									EXC50_RS03895	B5M19_RS03895	FEF30_RS02410	FEF31_RS01775	
N24.HOG0000717	OG0000481	n0	MFC_RS01925	DR093_RS02395	DR082_RS02315	DR094_RS02315	DR095_RS02190	DR084_RS01355	DR085_RS01960	MYF_RS02110				B5C39_RS02090						MHP168L_RS00850	MHP168_RS00845	MHP_RS01185					HZK19_RS00790			MHJ_RS00790		KUD10_RS00810	DR083_RS01375									EXC50_RS03270	B5M19_RS01730	FEF30_RS01125	FEF31_RS00470	
N24.HOG0000718	OG0000482	n0	MFC_RS01790	DR093_RS02535	DR082_RS02175	DR094_RS02455	DR095_RS02050	DR084_RS01215	DR085_RS02100	MYF_RS01975				B5C39_RS01690						MHP168L_RS01295	MHP168_RS01285	MHP_RS00795								MHJ_RS01185		KUD10_RS01280	DR083_RS02485									EXC50_RS02875	B5M19_RS03730	FEF30_RS01520	FEF31_RS00865	
N24.HOG0000719	OG0000483	n0	MFC_RS00095	DR093_RS02765	DR082_RS02725	DR094_RS02670	DR095_RS02855	DR084_RS02715	DR085_RS02855	MYF_RS01375				B5C39_RS03575						MHP168L_RS02240	MHP168_RS02220	MHP_RS02035					HZK19_RS02040			MHJ_RS02025		KUD10_RS02125	DR083_RS02885									EXC50_RS01015	B5M19_RS02735	FEF30_RS02455	FEF31_RS01820	
N24.HOG0000720	OG0000484	n0	MFC_RS02420	DR093_RS03785	DR082_RS03665	DR094_RS03575	DR095_RS03800	DR084_RS03445	DR085_RS03630	MYF_RS00160				B5C39_RS01020						MHP168L_RS00175	MHP168_RS00170	MHP_RS00205					HZK19_RS00185			MHJ_RS00175		KUD10_RS00200	DR083_RS04580									EXC50_RS00205	B5M19_RS00115	FEF30_RS04190	FEF31_RS04675	
N24.HOG0000721	OG0000485	n0		DR093_RS01770	DR082_RS01550	DR094_RS01745	DR095_RS01575	DR084_RS01695	DR085_RS01320	MYF_RS02445				B5C39_RS01740						MHP168L_RS01150	MHP168_RS01150	MHP_RS00840					HZK19_RS01140			MHJ_RS01140		KUD10_RS01245	DR083_RS01955									EXC50_RS02920	B5M19_RS02145	FEF30_RS01475	FEF31_RS00820	
N24.HOG0000722	OG0000486	n0		DR093_RS02585	DR082_RS02125	DR094_RS02505	DR095_RS02000	DR084_RS01165	DR085_RS02150	MYF_RS01925				B5C39_RS02585						MHP168L_RS02325	MHP168_RS02305	MHP_RS02180					HZK19_RS02275			MHJ_RS02255		KUD10_RS02370	DR083_RS03035									EXC50_RS01155	B5M19_RS03205	FEF30_RS02680	FEF31_RS02045	
N24.HOG0000723	OG0000487	n0	MFC_RS00025	DR093_RS04045	DR082_RS03945	DR094_RS03795	DR095_RS04010	DR084_RS03685	DR085_RS03905	MYF_RS01445				B5C39_RS03510						MHP168L_RS02095	MHP168_RS02080	MHP_RS01970					HZK19_RS01970			MHJ_RS01960		KUD10_RS02055	DR083_RS04720									EXC50_RS00950	B5M19_RS00830	FEF30_RS04325	FEF31_RS04485	
N24.HOG0000724	OG0000488	n0	MFC_RS00065	DR093_RS02795	DR082_RS02695	DR094_RS02640	DR095_RS02885	DR084_RS02685	DR085_RS02825	MYF_RS01405				B5C39_RS03545						MHP168L_RS02270	MHP168_RS02250	MHP_RS02005					HZK19_RS02010			MHJ_RS01995		KUD10_RS02095										EXC50_RS00985	B5M19_RS02770	FEF30_RS02425	FEF31_RS01790	
N24.HOG0000725	OG0000489	n0	MFC_RS00185	DR093_RS00110	DR082_RS00110	DR094_RS01040	DR095_RS01065	DR084_RS02350	DR085_RS02315	MYF_RS00050				B5C39_RS00865						MHP168L_RS00050	MHP168_RS00050	MHP_RS00050					HZK19_RS00050			MHJ_RS00050		KUD10_RS00050	DR083_RS00950									EXC50_RS00050	B5M19_RS01885	FEF30_RS00380	FEF31_RS03335	
N24.HOG0000726	OG0000490	n0	MFC_RS00245	DR093_RS00050	DR082_RS00050	DR094_RS01100	DR095_RS01125	DR084_RS02290	DR085_RS02255	MYF_RS03140				B5C39_RS00805						MHP168L_RS03655	MHP168_RS03650	MHP_RS03530					HZK19_RS03655			MHJ_RS03570		KUD10_RS03680	DR083_RS00890									EXC50_RS02450	B5M19_RS01945	FEF30_RS00320	FEF31_RS03275	
N24.HOG0000727	OG0000491	n0	MFC_RS00565	DR093_RS02015	DR082_RS02030	DR094_RS02200	DR095_RS01435	DR084_RS01940	DR085_RS01770	MYF_RS01700				B5C39_RS01550						MHP168L_RS01440	MHP168_RS01435	MHP_RS00655					HZK19_RS01315			MHJ_RS01320		KUD10_RS01420	DR083_RS01135									EXC50_RS02740	B5M19_RS01225	FEF30_RS01660	FEF31_RS01005	
N24.HOG0000728	OG0000492	n0	MFC_RS00640	DR093_RS02090	DR082_RS02855	DR094_RS02275	DR095_RS01510	DR084_RS02015	DR085_RS01695	MYF_RS01775				B5C39_RS01475						MHP168L_RS01515	MHP168_RS01510	MHP_RS00580					HZK19_RS01390			MHJ_RS01395		KUD10_RS01495	DR083_RS01060									EXC50_RS02665	B5M19_RS04140	FEF30_RS01740	FEF31_RS01085	
N24.HOG0000729	OG0000493	n0	MFC_RS00855	DR093_RS00585	DR082_RS00585	DR094_RS00565	DR095_RS00065	DR084_RS00400	DR085_RS00400	MYF_RS00535				B5C39_RS02315						MHP168L_RS00565	MHP168_RS00560	MHP_RS01405					HZK19_RS00570			MHJ_RS00565		KUD10_RS00585	DR083_RS02405									EXC50_RS03505	B5M19_RS02430	FEF30_RS00890	FEF31_RS00240	
N24.HOG0000730	OG0000494	n0	MFC_RS00905	DR093_RS00635	DR082_RS00635	DR094_RS00515	DR095_RS00115	DR084_RS00450	DR085_RS00455	MYF_RS00585				B5C39_RS02255							MHP168_RS01010	MHP_RS01350					HZK19_RS00630			MHJ_RS00625		KUD10_RS00650	DR083_RS03165									EXC50_RS03445	B5M19_RS03075	FEF30_RS00955	FEF31_RS00300	
N24.HOG0000731	OG0000495	n0	MFC_RS01055	DR093_RS00775	DR082_RS00775	DR094_RS00375	DR095_RS00255	DR084_RS00590	DR085_RS00610	MYF_RS00735				B5C39_RS00055						MHP168L_RS02865	MHP168_RS02845	MHP_RS02780					HZK19_RS02800			MHJ_RS02805		KUD10_RS02910	DR083_RS00625									EXC50_RS01675	B5M19_RS01430	FEF30_RS03215	FEF31_RS02575	
N24.HOG0000732	OG0000496	n0	MFC_RS01065	DR093_RS00785	DR082_RS00785	DR094_RS00365	DR095_RS00265	DR084_RS00600	DR085_RS00620	MYF_RS00745				B5C39_RS00045						MHP168L_RS02855	MHP168_RS02835	MHP_RS02770					HZK19_RS02790			MHJ_RS02795		KUD10_RS02900	DR083_RS00615									EXC50_RS01665		FEF30_RS03205	FEF31_RS02565	
N24.HOG0000733	OG0000497	n0	MFC_RS01070	DR093_RS00790	DR082_RS00790	DR094_RS00360	DR095_RS00270	DR084_RS00605	DR085_RS00625	MYF_RS00750				B5C39_RS00040						MHP168L_RS02850	MHP168_RS02830	MHP_RS02765					HZK19_RS02785			MHJ_RS02790		KUD10_RS02895	DR083_RS00610									EXC50_RS01660	B5M19_RS01445	FEF30_RS03200	FEF31_RS02560	
N24.HOG0000734	OG0000498	n0	MFC_RS01140	DR093_RS00870	DR082_RS00865	DR094_RS00290	DR095_RS00340	DR084_RS00670	DR085_RS00695	MYF_RS00820				B5C39_RS03010						MHP168L_RS02770	MHP168_RS02745	MHP_RS02600					HZK19_RS02705			MHJ_RS02700		KUD10_RS02820	DR083_RS03355									EXC50_RS01580	B5M19_RS02495	FEF30_RS03115	FEF31_RS02480	
N24.HOG0000735	OG0000499	n0	MFC_RS01185	DR093_RS00915	DR082_RS00905	DR094_RS00250	DR095_RS00400	DR084_RS00710	DR085_RS00740	MYF_RS00865				B5C39_RS02975						MHP168L_RS02735	MHP168_RS02710	MHP_RS02565					HZK19_RS02670			MHJ_RS02665		KUD10_RS02785	DR083_RS02150									EXC50_RS01545	B5M19_RS00870	FEF30_RS03080	FEF31_RS02445	
N24.HOG0000736	OG0000500	n0	MFC_RS01335	DR093_RS02645	DR082_RS02610	DR094_RS02630	DR095_RS02750	DR084_RS01040	DR085_RS02655	MYF_RS01255				B5C39_RS03435						MHP168L_RS02020	MHP168_RS02000	MHP_RS01895					HZK19_RS01890			MHJ_RS01880		KUD10_RS01980	DR083_RS01535									EXC50_RS00875	B5M19_RS00750	FEF30_RS02310	FEF31_RS01675	
N24.HOG0000737	OG0000501	n0	MFC_RS01460	DR093_RS02205	DR082_RS01675	DR094_RS01850	DR095_RS01770	DR084_RS02065	DR085_RS01425	MYF_RS02590				B5C39_RS00255						MHP168L_RS03065	MHP168_RS03050	MHP_RS03000					HZK19_RS03010			MHJ_RS03040		KUD10_RS03135	DR083_RS01675									EXC50_RS01905	B5M19_RS01470			
N24.HOG0000738	OG0000502	n0	MFC_RS01800	DR093_RS02525	DR082_RS02185	DR094_RS02445	DR095_RS02060	DR084_RS01225	DR085_RS02090	MYF_RS01985				B5C39_RS01700						MHP168L_RS01285	MHP168_RS01275	MHP_RS00805					HZK19_RS01165			MHJ_RS01175		KUD10_RS01270	DR083_RS02495									EXC50_RS02885	B5M19_RS02350	FEF30_RS01510	FEF31_RS00855	
N24.HOG0000739	OG0000503	n0	MFC_RS01870	DR093_RS02450	DR082_RS02260	DR094_RS02370	DR095_RS02135	DR084_RS01300	DR085_RS02015	MYF_RS02055				B5C39_RS02145						MHP168L_RS00905	MHP168_RS00900	MHP_RS01240					HZK19_RS00735			MHJ_RS00735		KUD10_RS00755	DR083_RS01320									EXC50_RS03325	B5M19_RS04250	FEF30_RS01070	FEF31_RS00415	
N24.HOG0000740	OG0000504	n0	MFC_RS02005	DR093_RS01510	DR082_RS01285	DR094_RS01480	DR095_RS02430	DR084_RS01435	DR085_RS01055	MYF_RS02190				B5C39_RS02010								MHP_RS01105					HZK19_RS00870			MHJ_RS00870		KUD10_RS00890	DR083_RS01455									EXC50_RS03190	B5M19_RS01650	FEF30_RS01205	FEF31_RS00550	
N24.HOG0000741	OG0000505	n0	MFC_RS02045	DR093_RS01545	DR082_RS01320	DR094_RS01515	DR095_RS02395	DR084_RS01470	DR085_RS01090	MYF_RS02225				B5C39_RS01975						MHP168L_RS00725	MHP168_RS00720	MHP_RS01070					HZK19_RS00905			MHJ_RS00905		KUD10_RS00925	DR083_RS02675									EXC50_RS03155	B5M19_RS03420	FEF30_RS01240	FEF31_RS00585	
N24.HOG0000742	OG0000506	n0	MFC_RS02055	DR093_RS01555	DR082_RS01330	DR094_RS01525	DR095_RS02385	DR084_RS01480	DR085_RS01100	MYF_RS02235				B5C39_RS01965						MHP168L_RS00715	MHP168_RS00710	MHP_RS01060					HZK19_RS00915			MHJ_RS00915		KUD10_RS00935	DR083_RS02665									EXC50_RS03145	B5M19_RS03410	FEF30_RS01250	FEF31_RS00595	
N24.HOG0000743	OG0000507	n0	MFC_RS02090	DR093_RS01590	DR082_RS01365	DR094_RS01560	DR095_RS02350	DR084_RS01515	DR085_RS01135	MYF_RS02270				B5C39_RS01930						MHP168L_RS00685	MHP168_RS00680	MHP_RS01030					HZK19_RS00950			MHJ_RS00950		KUD10_RS00970	DR083_RS02630									EXC50_RS03110	B5M19_RS03375	FEF30_RS01285	FEF31_RS00630	
N24.HOG0000744	OG0000508	n0	MFC_RS02475	DR093_RS00270	DR082_RS00270	DR094_RS00880	DR095_RS00905	DR084_RS00085	DR085_RS00085	MYF_RS00215				B5C39_RS01075						MHP168L_RS00230	MHP168_RS00225	MHP_RS00260					HZK19_RS00235			MHJ_RS00230		KUD10_RS00250	DR083_RS00130									EXC50_RS00260	B5M19_RS00170	FEF30_RS00565	FEF31_RS03520	
N24.HOG0000745	OG0000509	n0	MFC_RS02510	DR093_RS00305	DR082_RS00305	DR094_RS00845	DR095_RS00870	DR084_RS00120	DR085_RS00120	MYF_RS00250				B5C39_RS01110						MHP168L_RS00265	MHP168_RS00260	MHP_RS00295					HZK19_RS00270			MHJ_RS00265		KUD10_RS00285	DR083_RS00165									EXC50_RS00295	B5M19_RS00205	FEF30_RS00600	FEF31_RS03555	
N24.HOG0000746	OG0000510	n0	MFC_RS02520	DR093_RS00315	DR082_RS00315	DR094_RS00835	DR095_RS00860	DR084_RS00130	DR085_RS00130	MYF_RS00260				B5C39_RS01120						MHP168L_RS00275	MHP168_RS00270	MHP_RS00305					HZK19_RS00280			MHJ_RS00275		KUD10_RS00295	DR083_RS00175									EXC50_RS00305	B5M19_RS00215	FEF30_RS00610	FEF31_RS03565	
