HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_genes	MFC_MF11_genes	MFC_MF18_genes	MFC_MF22_genes	MFC_MF29_genes	MFC_MF30_genes	MFC_MF33_genes	MFC_Ms42_genes	MHP_111A_genes	MHP_112B_genes	MHP_116_genes	MHP_11_genes	MHP_1257_genes	MHP_131B_genes	MHP_133A_genes	MHP_153B_genes	MHP_154B_genes	MHP_168L_genes	MHP_168_genes	MHP_232_genes	MHP_4284_genes	MHP_7422_genes	MHP_7448_genes	MHP_98_genes	MHP_ES2L_genes	MHP_ES2_genes	MHP_F72C_genes	MHP_J_genes	MHP_KM014_genes	MHP_LH_genes	MHP_MHP650_genes	MHP_MHP653_genes	MHP_MHP679_genes	MHP_MHP682_genes	MHP_MHP691_genes	MHP_MHP694_genes	MHP_MHP696_genes	MHP_MHP699_genes	MHP_MHP709_genes	MHP_NCTC10127_genes	MHP_TB1_genes	MHP_UFV01_genes	MHP_UFV02_genes	MHP_Ue273_genes
N4.HOG0000729	OG0000446	n0	MFC_RS02480	DR093_RS00275	DR082_RS00275	DR094_RS00875	DR095_RS00900	DR084_RS00090	DR085_RS00090	MYF_RS00220			ABJ972_RS00240	B5C39_RS01080	ABKJ22_RS00250	NB627_RS00255	NB626_RS00255			MHP168L_RS00235	MHP168_RS00230	MHP_RS00265	ABLE99_RS00255			GOM18_RS01365	HZK19_RS00240	E5E95_RS00255		MHJ_RS00235		KUD10_RS00255	DR083_RS00135					DR099_RS00730				EXC50_RS00265	B5M19_RS00175	FEF30_RS00570	FEF31_RS03525	
N4.HOG0000730	OG0000447	n0	MFC_RS02485	DR093_RS00280	DR082_RS00280	DR094_RS00870	DR095_RS00895	DR084_RS00095	DR085_RS00095	MYF_RS00225			ABJ972_RS00245	B5C39_RS01085	ABKJ22_RS00255	NB627_RS00260	NB626_RS00265			MHP168L_RS00240	MHP168_RS00235	MHP_RS00270	ABLE99_RS00260			GOM18_RS01370	HZK19_RS00245	E5E95_RS00260		MHJ_RS00240		KUD10_RS00260	DR083_RS00140					DR099_RS00725				EXC50_RS00270	B5M19_RS00180	FEF30_RS00575	FEF31_RS03530	
N4.HOG0000731	OG0000448	n0	MFC_RS02515	DR093_RS00310	DR082_RS00310	DR094_RS00840	DR095_RS00865	DR084_RS00125	DR085_RS00125	MYF_RS00255			ABJ972_RS00275	B5C39_RS01115	ABKJ22_RS00285	NB627_RS00290	NB626_RS00290			MHP168L_RS00270	MHP168_RS00265	MHP_RS00300	ABLE99_RS00290			GOM18_RS01400	HZK19_RS00275	E5E95_RS00290		MHJ_RS00270		KUD10_RS00290	DR083_RS00170					DR099_RS00695				EXC50_RS00300	B5M19_RS00210	FEF30_RS00605	FEF31_RS03560	
N4.HOG0000732	OG0000449	n0	MFC_RS02540	DR093_RS00335	DR082_RS00335	DR094_RS00815	DR095_RS00840	DR084_RS00150	DR085_RS00150	MYF_RS00280			ABJ972_RS00300	B5C39_RS01140	ABKJ22_RS00310	NB627_RS00315	NB626_RS00315			MHP168L_RS00295	MHP168_RS00290	MHP_RS00325	ABLE99_RS00315			GOM18_RS01425	HZK19_RS00300	E5E95_RS00315		MHJ_RS00295		KUD10_RS00315	DR083_RS00195					DR099_RS00670				EXC50_RS00325	B5M19_RS00235	FEF30_RS00630	FEF31_RS03585	
N4.HOG0000733	OG0000450	n0	MFC_RS02550	DR093_RS00345	DR082_RS00345	DR094_RS00805	DR095_RS00830	DR084_RS00160	DR085_RS00160	MYF_RS00290			ABJ972_RS00310	B5C39_RS01150	ABKJ22_RS00320	NB627_RS00325	NB626_RS00325			MHP168L_RS00305	MHP168_RS00300	MHP_RS00335	ABLE99_RS00325			GOM18_RS01435	HZK19_RS00310	E5E95_RS00325		MHJ_RS00305		KUD10_RS00325	DR083_RS00205					DR099_RS00660				EXC50_RS00335	B5M19_RS00245	FEF30_RS00640	FEF31_RS03595	
N4.HOG0000734	OG0000451	n0	MFC_RS02590	DR093_RS00385	DR082_RS00385	DR094_RS00765	DR095_RS00790	DR084_RS00200	DR085_RS00200	MYF_RS00330			ABJ972_RS00350	B5C39_RS01195	ABKJ22_RS00360	NB627_RS00380	NB626_RS00370			MHP168L_RS00345	MHP168_RS00340	MHP_RS00375	ABLE99_RS00365			GOM18_RS01475	HZK19_RS00350	E5E95_RS00365		MHJ_RS00345	CIB43_RS01085	KUD10_RS00365	DR083_RS00245					DR099_RS00620				EXC50_RS00380	B5M19_RS00295	FEF30_RS00680	FEF31_RS00030	
N4.HOG0000735	OG0000452	n0	MFC_RS02615	DR093_RS00410	DR082_RS00410	DR094_RS00740	DR095_RS00765	DR084_RS00225	DR085_RS00225	MYF_RS00355			ABJ972_RS00375	B5C39_RS01225	ABKJ22_RS00385	NB627_RS00405	NB626_RS00395			MHP168L_RS00370	MHP168_RS00365	MHP_RS00405	ABLE99_RS00390			GOM18_RS01500	HZK19_RS00375	E5E95_RS00390		MHJ_RS00370		KUD10_RS00390	DR083_RS00270					DR099_RS02945				EXC50_RS00410	B5M19_RS00330	FEF30_RS00705	FEF31_RS00055	
N4.HOG0000736	OG0000453	n0	MFC_RS02650	DR093_RS00445	DR082_RS00445	DR094_RS00705	DR095_RS00730	DR084_RS00260	DR085_RS00260	MYF_RS00390			ABJ972_RS00410	B5C39_RS02475	ABKJ22_RS00420	NB627_RS00535	NB626_RS00525			MHP168L_RS00405	MHP168_RS00400	MHP_RS01565	ABLE99_RS00425			GOM18_RS01535	HZK19_RS00410	E5E95_RS00425		MHJ_RS00405	CIB43_RS01315	KUD10_RS00425	DR083_RS00305					DR099_RS02980				EXC50_RS03660	B5M19_RS04040	FEF30_RS00740	FEF31_RS00090	
N4.HOG0000737	OG0000454	n4												B5C39_RS03150																																
N4.HOG0000738	OG0000454	n5	MFC_RS03435, MFC_RS03440							MYF_RS03480, MYF_RS03485			ABJ972_RS01550	B5C39_RS00020	ABKJ22_RS01580	NB627_RS00520	NB626_RS01685			MHP168L_RS01670		MHP_RS01635, MHP_RS02745	ABLE99_RS01530				HZK19_RS01595, HZK19_RS03100	E5E95_RS01735, E5E95_RS02455				KUD10_RS01220										EXC50_RS00585, EXC50_RS03675, EXC50_RS03725, EXC50_RS03855	B5M19_RS03255			
N4.HOG0000739	OG0000454	n30																		MHP168L_RS01800	MHP168_RS01785					GOM18_RS03540						KUD10_RS01690	DR083_RS05035					DR099_RS02505					B5M19_RS04505			
N4.HOG0000740	OG0000455	n0	MFC_RS02700	DR093_RS03850	DR082_RS03825	DR094_RS03615	DR095_RS03825	DR084_RS03615	DR085_RS03810	MYF_RS02975			ABJ972_RS03415	B5C39_RS00700	ABKJ22_RS03395	NB627_RS03715	NB626_RS03720			MHP168L_RS03495	MHP168_RS03480	MHP_RS03430	ABLE99_RS03375			GOM18_RS00475	HZK19_RS03560	E5E95_RS03730		MHJ_RS03480		KUD10_RS03580	DR083_RS00795					DR099_RS03220				EXC50_RS02355	B5M19_RS00395	FEF30_RS00230	FEF31_RS03185	
N4.HOG0000741	OG0000456	n0	MFC_RS02815	DR093_RS01375	DR082_RS02525	DR094_RS01345	DR095_RS02615	DR084_RS02620	DR085_RS02595	MYF_RS02860			ABJ972_RS03295	B5C39_RS00580	ABKJ22_RS03275	NB627_RS03595	NB626_RS03595			MHP168L_RS03380	MHP168_RS03365	MHP_RS03315	ABLE99_RS03255			GOM18_RS00695	HZK19_RS03440	E5E95_RS03610		MHJ_RS03365		KUD10_RS03460	DR083_RS00420					DR099_RS02230				EXC50_RS02235	B5M19_RS00515	FEF30_RS00110	FEF31_RS03065	
N4.HOG0000742	OG0000457	n0	MFC_RS02840	DR093_RS01400	DR082_RS02550	DR094_RS01370	DR095_RS02640	DR084_RS02645	DR085_RS02620	MYF_RS02835			ABJ972_RS03270	B5C39_RS00555	ABKJ22_RS03250	NB627_RS03565	NB626_RS03565			MHP168L_RS03355	MHP168_RS03340	MHP_RS03290	ABLE99_RS03230			GOM18_RS00720	HZK19_RS03415	E5E95_RS03585		MHJ_RS03340	CIB43_RS00450	KUD10_RS03435	DR083_RS00395					DR099_RS02205				EXC50_RS02210	B5M19_RS00540	FEF30_RS00085	FEF31_RS03040	
N4.HOG0000743	OG0000458	n0	MFC_RS02885	DR093_RS01085	DR082_RS01080	DR094_RS00085	DR095_RS00570	DR084_RS00880	DR085_RS00905	MYF_RS01095			ABJ972_RS02450	B5C39_RS02790	ABKJ22_RS02460	NB627_RS02700	NB626_RS02695			MHP168L_RS02545	MHP168_RS02520	MHP_RS02375	ABLE99_RS02410			GOM18_RS01960	HZK19_RS02480	E5E95_RS02715		MHJ_RS02470		KUD10_RS02595	DR083_RS01800					DR099_RS00275				EXC50_RS01360	B5M19_RS01055	FEF30_RS02890	FEF31_RS02255	
N4.HOG0000744	OG0000459	n0	MFC_RS02910	DR093_RS01060	DR082_RS01055	DR094_RS00110	DR095_RS00545	DR084_RS00855	DR085_RS00880	MYF_RS01070			ABJ972_RS02475	B5C39_RS02815	ABKJ22_RS02485	NB627_RS02725	NB626_RS02720			MHP168L_RS02570	MHP168_RS02545	MHP_RS02400	ABLE99_RS02435			GOM18_RS01985	HZK19_RS02505	E5E95_RS02740			CIB43_RS03460	KUD10_RS02620	DR083_RS01825					DR099_RS00250				EXC50_RS01385	B5M19_RS01030	FEF30_RS02915	FEF31_RS02280	
N4.HOG0000745	OG0000460	n0	MFC_RS02920	DR093_RS01050	DR082_RS01045	DR094_RS00120	DR095_RS00535	DR084_RS00845	DR085_RS00870	MYF_RS01060			ABJ972_RS02485	B5C39_RS02825	ABKJ22_RS02495	NB627_RS02735	NB626_RS02730			MHP168L_RS02580	MHP168_RS02555	MHP_RS02410	ABLE99_RS02445			GOM18_RS01995	HZK19_RS02520	E5E95_RS02750		MHJ_RS02505		KUD10_RS02630	DR083_RS01835					DR099_RS00240				EXC50_RS01395	B5M19_RS01020	FEF30_RS02925	FEF31_RS02290	
N4.HOG0000746	OG0000461	n0	MFC_RS03080	DR093_RS01005	DR082_RS01000	DR094_RS00165	DR095_RS00490	DR084_RS00800	DR085_RS00825	MYF_RS01010			ABJ972_RS02530	B5C39_RS02870	ABKJ22_RS02540	NB627_RS02780	NB626_RS02775			MHP168L_RS02625	MHP168_RS02600	MHP_RS02455	ABLE99_RS02490			GOM18_RS02040	HZK19_RS02560	E5E95_RS02795		MHJ_RS02550		KUD10_RS02680	DR083_RS01880					DR099_RS00195				EXC50_RS01440	B5M19_RS04125	FEF30_RS02970	FEF31_RS02335	
N4.HOG0000747	OG0000462	n0	MFC_RS03085	DR093_RS01010	DR082_RS01005	DR094_RS00160	DR095_RS00495	DR084_RS00805	DR085_RS00830	MYF_RS01015			ABJ972_RS02525	B5C39_RS02865	ABKJ22_RS02535	NB627_RS02775	NB626_RS02770			MHP168L_RS02620	MHP168_RS02595	MHP_RS02450	ABLE99_RS02485			GOM18_RS02035	HZK19_RS02555	E5E95_RS02790		MHJ_RS02545		KUD10_RS02670	DR083_RS01875					DR099_RS00200				EXC50_RS01435	B5M19_RS00980	FEF30_RS02965	FEF31_RS02330	
N4.HOG0000748	OG0000463	n0	MFC_RS03090	DR093_RS01015	DR082_RS01010	DR094_RS00155	DR095_RS00500	DR084_RS00810	DR085_RS00835	MYF_RS01020			ABJ972_RS02520	B5C39_RS02860	ABKJ22_RS02530	NB627_RS02770	NB626_RS02765			MHP168L_RS02615	MHP168_RS02590	MHP_RS02445	ABLE99_RS02480			GOM18_RS02030	HZK19_RS02550	E5E95_RS02785		MHJ_RS02540	CIB43_RS03515	KUD10_RS02665	DR083_RS01870					DR099_RS00205				EXC50_RS01430	B5M19_RS04130	FEF30_RS02960	FEF31_RS02325	
N4.HOG0000749	OG0000464	n0	MFC_RS03100	DR093_RS01020	DR082_RS01015	DR094_RS00150	DR095_RS00505	DR084_RS00815	DR085_RS00840	MYF_RS01030			ABJ972_RS02515	B5C39_RS02855	ABKJ22_RS02525	NB627_RS02765	NB626_RS02760			MHP168L_RS02610	MHP168_RS02585	MHP_RS02440	ABLE99_RS02475			GOM18_RS02025		E5E95_RS02780		MHJ_RS02535	CIB43_RS03500	KUD10_RS02660	DR083_RS01865					DR099_RS00210				EXC50_RS01425	B5M19_RS00990	FEF30_RS02955	FEF31_RS02320	
N4.HOG0000750	OG0000465	n0	MFC_RS03105	DR093_RS01025	DR082_RS01020	DR094_RS00145	DR095_RS00510	DR084_RS00820	DR085_RS00845	MYF_RS01035			ABJ972_RS02510	B5C39_RS02850	ABKJ22_RS02520	NB627_RS02760	NB626_RS02755			MHP168L_RS02605	MHP168_RS02580	MHP_RS02435	ABLE99_RS02470			GOM18_RS02020	HZK19_RS02545	E5E95_RS02775		MHJ_RS02530		KUD10_RS02655	DR083_RS01860					DR099_RS00215				EXC50_RS01420	B5M19_RS00995	FEF30_RS02950	FEF31_RS02315	
N4.HOG0000751	OG0000466	n0	MFC_RS02620	DR093_RS00415	DR082_RS00415	DR094_RS00735	DR095_RS00760	DR084_RS00230	DR085_RS00230	MYF_RS00360			ABJ972_RS00380	B5C39_RS01230	ABKJ22_RS00390	NB627_RS00410	NB626_RS00400			MHP168L_RS00375	MHP168_RS00370	MHP_RS00410	ABLE99_RS00395			GOM18_RS01505	HZK19_RS00380	E5E95_RS00395		MHJ_RS00375	CIB43_RS01115	KUD10_RS00395	DR083_RS00275					DR099_RS02950				EXC50_RS00415		FEF30_RS00710	FEF31_RS00060	
N4.HOG0000752	OG0000467	n0	MFC_RS03500	DR093_RS03825	DR082_RS03705	DR094_RS03535	DR095_RS03790	DR084_RS03485	DR085_RS03670	MYF_RS03505			ABJ972_RS02610	B5C39_RS02950	ABKJ22_RS02620	NB627_RS02865	NB626_RS02860			MHP168L_RS02710	MHP168_RS02685	MHP_RS02540	ABLE99_RS02570			GOM18_RS04400	HZK19_RS02645	E5E95_RS02880		MHJ_RS02640		KUD10_RS02760	DR083_RS04780					DR099_RS04290				EXC50_RS01520	B5M19_RS00895	FEF30_RS04360	FEF31_RS04530	
N4.HOG0000753	OG0000468	n0	MFC_RS01370	DR093_RS02985	DR082_RS02645	DR094_RS02915	DR095_RS02785	DR084_RS01075	DR085_RS02775	MYF_RS01290			ABJ972_RS01930	B5C39_RS03470	ABKJ22_RS01940	NB627_RS02105	NB626_RS02095			MHP168L_RS02055	MHP168_RS02040	MHP_RS01930	ABLE99_RS01880			GOM18_RS02190	HZK19_RS01930	E5E95_RS02085		MHJ_RS01920	CIB43_RS02870	KUD10_RS02015	DR083_RS01570									EXC50_RS00910	B5M19_RS00790	FEF30_RS02345	FEF31_RS01710	
N4.HOG0000754	OG0000469	n0	MFC_RS00045	DR093_RS02960	DR082_RS02985	DR094_RS02710	DR095_RS03050	DR084_RS02850	DR085_RS02995	MYF_RS01425			ABJ972_RS01990	B5C39_RS03530	ABKJ22_RS02000	NB627_RS02165	NB626_RS02160			MHP168L_RS02115	MHP168_RS02100	MHP_RS01990	ABLE99_RS01940			GOM18_RS02250	HZK19_RS01990	E5E95_RS02145		MHJ_RS01980		KUD10_RS02075	DR083_RS01630					DR099_RS01245				EXC50_RS00970	B5M19_RS00850	FEF30_RS02405	FEF31_RS01770	
N4.HOG0000755	OG0000470	n0	MFC_RS01950	DR093_RS01455	DR082_RS01230	DR094_RS01425	DR095_RS02485	DR084_RS01380	DR085_RS01000	MYF_RS02135			ABJ972_RS00825	B5C39_RS03690	ABKJ22_RS00860	NB627_RS00960	NB626_RS00960			MHP168L_RS03850	MHP168_RS03855	MHP_RS03750	ABLE99_RS00835			GOM18_RS00270	HZK19_RS00815	E5E95_RS03895		MHJ_RS03785		KUD10_RS00835	DR083_RS03825					DR099_RS03645				EXC50_RS03950	B5M19_RS03910	FEF30_RS01150	FEF31_RS00495	
N4.HOG0000756	OG0000471	n0	MFC_RS02035	DR093_RS01535	DR082_RS01310	DR094_RS01505	DR095_RS02405	DR084_RS01460	DR085_RS01080	MYF_RS02215			ABJ972_RS00745	B5C39_RS01985	ABKJ22_RS00780	NB627_RS01040	NB626_RS01045			MHP168L_RS00740	MHP168_RS00735	MHP_RS01080	ABLE99_RS00755			GOM18_RS00350	HZK19_RS00895	E5E95_RS00920		MHJ_RS00895	CIB43_RS01790	KUD10_RS00915	DR083_RS03775					DR099_RS01890				EXC50_RS03165	B5M19_RS01625	FEF30_RS01230	FEF31_RS00575	
N4.HOG0000757	OG0000472	n0	MFC_RS01680	DR093_RS01435	DR082_RS02585	DR094_RS01405	DR095_RS02665	DR084_RS02670	DR085_RS02645	MYF_RS03535			ABJ972_RS03235	B5C39_RS00510	ABKJ22_RS03205	NB627_RS03520	NB626_RS03515			MHP168L_RS03315	MHP168_RS03300	MHP_RS03250	ABLE99_RS03205			GOM18_RS00765	HZK19_RS03370	E5E95_RS03540		MHJ_RS03300		KUD10_RS03390	DR083_RS02975					DR099_RS02535				EXC50_RS02165	B5M19_RS00580	FEF30_RS00040	FEF31_RS02995	
N4.HOG0000758	OG0000473	n0	MFC_RS02715	DR093_RS01270	DR082_RS02350	DR094_RS01240	DR095_RS02510	DR084_RS02455	DR085_RS02495	MYF_RS02960			ABJ972_RS03400	B5C39_RS00685	ABKJ22_RS03380		NB626_RS03705			MHP168L_RS03485	MHP168_RS03465	MHP_RS03415	ABLE99_RS03360			GOM18_RS00460	HZK19_RS03545	E5E95_RS03715		MHJ_RS03465	CIB43_RS00580	KUD10_RS03565	DR083_RS00525					DR099_RS03235				EXC50_RS02340	B5M19_RS00410	FEF30_RS00215	FEF31_RS03170	
N4.HOG0000759	OG0000474	n0	MFC_RS02710	DR093_RS01265	DR082_RS02355	DR094_RS01235	DR095_RS02505	DR084_RS02460	DR085_RS02490	MYF_RS02965			ABJ972_RS03405	B5C39_RS00690	ABKJ22_RS03385	NB627_RS03705	NB626_RS03710				MHP168_RS03470	MHP_RS03420	ABLE99_RS03365			GOM18_RS00465	HZK19_RS03550	E5E95_RS03720		MHJ_RS03470	CIB43_RS00585	KUD10_RS03570	DR083_RS00530					DR099_RS03230				EXC50_RS02345	B5M19_RS00405	FEF30_RS00220	FEF31_RS03175	
N4.HOG0000760	OG0000475	n0	MFC_RS02705	DR093_RS01260	DR082_RS02360	DR094_RS01230	DR095_RS02500	DR084_RS02465	DR085_RS02485	MYF_RS02970			ABJ972_RS03410	B5C39_RS00695	ABKJ22_RS03390	NB627_RS03710	NB626_RS03715			MHP168L_RS03490	MHP168_RS03475	MHP_RS03425	ABLE99_RS03370			GOM18_RS00470	HZK19_RS03555	E5E95_RS03725		MHJ_RS03475	CIB43_RS00595	KUD10_RS03575						DR099_RS03225				EXC50_RS02350	B5M19_RS00400	FEF30_RS00225	FEF31_RS03180	
N4.HOG0000761	OG0000476	n0	MFC_RS00345	DR093_RS01220	DR082_RS02400	DR094_RS01195	DR095_RS01220	DR084_RS02500	DR085_RS02450	MYF_RS03040			ABJ972_RS01540	B5C39_RS01345	ABKJ22_RS01570	NB627_RS01685	NB626_RS01675			MHP168L_RS01645	MHP168_RS01640	MHP_RS00450	ABLE99_RS01520			GOM18_RS02580	HZK19_RS01520	E5E95_RS01570		MHJ_RS01525		KUD10_RS01625	DR083_RS03485					DR099_RS01390				EXC50_RS02535	B5M19_RS03280	FEF30_RS01870	FEF31_RS01215	
N4.HOG0000762	OG0000477	n0	MFC_RS03055	DR093_RS00980	DR082_RS00975	DR094_RS00190	DR095_RS00465	DR084_RS00775	DR085_RS00800	MYF_RS00930			ABJ972_RS02555	B5C39_RS02895	ABKJ22_RS02565	NB627_RS02810	NB626_RS02805			MHP168L_RS02650	MHP168_RS02625	MHP_RS02485	ABLE99_RS02515			GOM18_RS02065	HZK19_RS02585	E5E95_RS02820		MHJ_RS02580		KUD10_RS02705	DR083_RS01905					DR099_RS00170				EXC50_RS01465	B5M19_RS00950	FEF30_RS02995	FEF31_RS02360	
N4.HOG0000763	OG0000478	n0	MFC_RS02770	DR093_RS01325	DR082_RS02475	DR094_RS01295	DR095_RS02565	DR084_RS02570	DR085_RS02545	MYF_RS02905			ABJ972_RS03345	B5C39_RS00630	ABKJ22_RS03325	NB627_RS03645	NB626_RS03650			MHP168L_RS03425	MHP168_RS03410	MHP_RS03360	ABLE99_RS03305			GOM18_RS00405	HZK19_RS03490	E5E95_RS03660		MHJ_RS03410		KUD10_RS03510	DR083_RS00470					DR099_RS02280				EXC50_RS02285	B5M19_RS00465	FEF30_RS00160	FEF31_RS03115	
N4.HOG0000764	OG0000479	n0	MFC_RS00545	DR093_RS01995	DR082_RS02010	DR094_RS02180	DR095_RS01415	DR084_RS01920	DR085_RS01790	MYF_RS01680			ABJ972_RS01315	B5C39_RS01570	ABKJ22_RS01345	NB627_RS01450	NB626_RS01445			MHP168L_RS01420	MHP168_RS01415	MHP_RS00675	ABLE99_RS01295			GOM18_RS02825	HZK19_RS01295	E5E95_RS01345		MHJ_RS01300		KUD10_RS01400	DR083_RS01155					DR099_RS00935				EXC50_RS02760	B5M19_RS04145	FEF30_RS01640	FEF31_RS00985	
N4.HOG0000765	OG0000480	n0	MFC_RS03300	DR093_RS03255	DR082_RS03145	DR094_RS03065	DR095_RS03245	DR084_RS03020	DR085_RS03170	MYF_RS03350			ABJ972_RS01995	B5C39_RS03725	ABKJ22_RS02005	NB627_RS02170	NB626_RS02165			MHP168L_RS03885	MHP168_RS03890	MHP_RS03795	ABLE99_RS01945			GOM18_RS02255	HZK19_RS01995	E5E95_RS03865		MHJ_RS03770		KUD10_RS02080	DR083_RS03830					DR099_RS03640				EXC50_RS03895	B5M19_RS03895	FEF30_RS02410	FEF31_RS01775	
N4.HOG0000766	OG0000481	n0	MFC_RS01925	DR093_RS02395	DR082_RS02315	DR094_RS02315	DR095_RS02190	DR084_RS01355	DR085_RS01960	MYF_RS02110			ABJ972_RS00850	B5C39_RS02090	ABKJ22_RS00885	NB627_RS00935	NB626_RS00935			MHP168L_RS00850	MHP168_RS00845	MHP_RS01185	ABLE99_RS00860			GOM18_RS00245	HZK19_RS00790	E5E95_RS00815		MHJ_RS00790		KUD10_RS00810	DR083_RS01375					DR099_RS01535				EXC50_RS03270	B5M19_RS01730	FEF30_RS01125	FEF31_RS00470	
N4.HOG0000767	OG0000482	n0	MFC_RS01790	DR093_RS02535	DR082_RS02175	DR094_RS02455	DR095_RS02050	DR084_RS01215	DR085_RS02100	MYF_RS01975			ABJ972_RS01200	B5C39_RS01690	ABKJ22_RS01225	NB627_RS01320	NB626_RS01325			MHP168L_RS01295	MHP168_RS01285	MHP_RS00795	ABLE99_RS01175			GOM18_RS03160		E5E95_RS01230		MHJ_RS01185	CIB43_RS02080	KUD10_RS01280	DR083_RS02485					DR099_RS03275				EXC50_RS02875	B5M19_RS03730	FEF30_RS01520	FEF31_RS00865	
N4.HOG0000768	OG0000483	n0	MFC_RS00095	DR093_RS02765	DR082_RS02725	DR094_RS02670	DR095_RS02855	DR084_RS02715	DR085_RS02855	MYF_RS01375			ABJ972_RS02040	B5C39_RS03575	ABKJ22_RS02050	NB627_RS02220	NB626_RS02210			MHP168L_RS02240	MHP168_RS02220	MHP_RS02035	ABLE99_RS01990			GOM18_RS02300	HZK19_RS02040	E5E95_RS02190		MHJ_RS02025		KUD10_RS02125	DR083_RS02885					DR099_RS01290				EXC50_RS01015	B5M19_RS02735	FEF30_RS02455	FEF31_RS01820	
N4.HOG0000769	OG0000484	n0	MFC_RS02420	DR093_RS03785	DR082_RS03665	DR094_RS03575	DR095_RS03800	DR084_RS03445	DR085_RS03630	MYF_RS00160			ABJ972_RS00185	B5C39_RS01020	ABKJ22_RS00195	NB627_RS00200	NB626_RS00200			MHP168L_RS00175	MHP168_RS00170	MHP_RS00205	ABLE99_RS00200			GOM18_RS04385	HZK19_RS00185	E5E95_RS00195		MHJ_RS00175		KUD10_RS00200	DR083_RS04580					DR099_RS04330				EXC50_RS00205	B5M19_RS00115	FEF30_RS04190	FEF31_RS04675	
N4.HOG0000770	OG0000485	n0		DR093_RS01770	DR082_RS01550	DR094_RS01745	DR095_RS01575	DR084_RS01695	DR085_RS01320	MYF_RS02445			ABJ972_RS01150	B5C39_RS01740	ABKJ22_RS01180	NB627_RS01280	NB626_RS01285			MHP168L_RS01150	MHP168_RS01150	MHP_RS00840	ABLE99_RS01135			GOM18_RS02950	HZK19_RS01140	E5E95_RS01185		MHJ_RS01140	CIB43_RS02035	KUD10_RS01245	DR083_RS01955					DR099_RS02385				EXC50_RS02920	B5M19_RS02145	FEF30_RS01475	FEF31_RS00820	
N4.HOG0000771	OG0000486	n0		DR093_RS02585	DR082_RS02125	DR094_RS02505	DR095_RS02000	DR084_RS01165	DR085_RS02150	MYF_RS01925			ABJ972_RS02255	B5C39_RS02585	ABKJ22_RS02105	NB627_RS02470	NB626_RS02465			MHP168L_RS02325	MHP168_RS02305	MHP_RS02180	ABLE99_RS02140			GOM18_RS02450	HZK19_RS02275	E5E95_RS02420		MHJ_RS02255	CIB43_RS03205	KUD10_RS02370	DR083_RS03035					DR099_RS02770				EXC50_RS01155	B5M19_RS03205	FEF30_RS02680	FEF31_RS02045	
N4.HOG0000772	OG0000487	n0	MFC_RS00025	DR093_RS04045	DR082_RS03945	DR094_RS03795	DR095_RS04010	DR084_RS03685	DR085_RS03905	MYF_RS01445			ABJ972_RS01970	B5C39_RS03510	ABKJ22_RS01980		NB626_RS02150			MHP168L_RS02095	MHP168_RS02080	MHP_RS01970	ABLE99_RS01920			GOM18_RS04430	HZK19_RS01970	E5E95_RS02125		MHJ_RS01960	CIB43_RS02915	KUD10_RS02055	DR083_RS04720					DR099_RS04370				EXC50_RS00950	B5M19_RS00830	FEF30_RS04325	FEF31_RS04485	
N4.HOG0000773	OG0000488	n0	MFC_RS00065	DR093_RS02795	DR082_RS02695	DR094_RS02640	DR095_RS02885	DR084_RS02685	DR085_RS02825	MYF_RS01405			ABJ972_RS02010	B5C39_RS03545	ABKJ22_RS02020	NB627_RS02185	NB626_RS02180			MHP168L_RS02270	MHP168_RS02250	MHP_RS02005	ABLE99_RS01960			GOM18_RS02270	HZK19_RS02010	E5E95_RS02160		MHJ_RS01995	CIB43_RS02940	KUD10_RS02095						DR099_RS01260				EXC50_RS00985	B5M19_RS02770	FEF30_RS02425	FEF31_RS01790	
N4.HOG0000774	OG0000489	n0	MFC_RS00185	DR093_RS00110	DR082_RS00110	DR094_RS01040	DR095_RS01065	DR084_RS02350	DR085_RS02315	MYF_RS00050			ABJ972_RS00050	B5C39_RS00865	ABKJ22_RS00050		NB626_RS00050			MHP168L_RS00050	MHP168_RS00050	MHP_RS00050	ABLE99_RS00050			GOM18_RS00630	HZK19_RS00050	E5E95_RS00050		MHJ_RS00050	CIB43_RS00750	KUD10_RS00050	DR083_RS00950					DR099_RS00475				EXC50_RS00050	B5M19_RS01885	FEF30_RS00380	FEF31_RS03335	
N4.HOG0000775	OG0000490	n0	MFC_RS00245	DR093_RS00050	DR082_RS00050	DR094_RS01100	DR095_RS01125	DR084_RS02290	DR085_RS02255	MYF_RS03140			ABJ972_RS03540	B5C39_RS00805	ABKJ22_RS03495	NB627_RS03815	NB626_RS03815			MHP168L_RS03655	MHP168_RS03650	MHP_RS03530	ABLE99_RS03470			GOM18_RS00570	HZK19_RS03655	E5E95_RS03830		MHJ_RS03570		KUD10_RS03680	DR083_RS00890					DR099_RS00535				EXC50_RS02450	B5M19_RS01945	FEF30_RS00320	FEF31_RS03275	
