Orthogroup	Species	MHP_131B_proteins	Orthologs
OG0000573	MHP_4284_proteins	WP_404924463.1	WP_348602814.1
OG0000573	MHP_KM014_proteins	WP_404924463.1	WP_094521647.1
OG0000573	MHP_MHP650_proteins	WP_404924463.1	WP_160601014.1
OG0000573	MHP_MHP682_proteins	WP_404924463.1	WP_160585052.1
OG0000573	MHP_MHP699_proteins	WP_404924463.1	WP_160585052.1
OG0000573	MHP_MHP679_proteins	WP_404924463.1	WP_160590232.1
OG0000573	MHP_MHP691_proteins	WP_404924463.1	WP_160590232.1
OG0000573	MHP_168L_proteins	WP_404924463.1	WP_014579759.1
OG0000573	MHP_168_proteins	WP_404924463.1	WP_014579759.1
OG0000573	MHP_J_proteins	WP_404924463.1	WP_014579759.1
OG0000573	MHP_LH_proteins	WP_404924463.1	WP_014579759.1
OG0000573	MHP_TB1_proteins	WP_404924463.1	WP_014579759.1
OG0000573	MHP_UFV01_proteins	WP_404924463.1	WP_243216093.1
OG0000573	MHP_UFV02_proteins	WP_404924463.1	WP_243216093.1
OG0000573	MHP_111A_proteins	WP_404924463.1	WP_404912382.1
OG0000573	MHP_112B_proteins	WP_404924463.1	WP_404912382.1
OG0000573	MHP_MHP653_proteins	WP_404924463.1	WP_160615770.1
OG0000573	MHP_1257_proteins	WP_404924463.1	WP_020835676.1
OG0000573	MHP_153B_proteins	WP_404924463.1	WP_020835676.1
OG0000573	MHP_154B_proteins	WP_404924463.1	WP_020835676.1
OG0000573	MHP_7422_proteins	WP_404924463.1	WP_020835676.1
OG0000573	MHP_7448_proteins	WP_404924463.1	WP_020835676.1
OG0000573	MHP_98_proteins	WP_404924463.1	WP_020835676.1
OG0000573	MHP_MHP694_proteins	WP_404924463.1	WP_020835676.1
OG0000573	MHP_Ue273_proteins	WP_404924463.1	WP_020835676.1
OG0000573	MHP_133A_proteins	WP_404924463.1	WP_404924463.1
OG0000574	MHP_MHP709_proteins	WP_014579714.1	WP_011284018.1
OG0000574	MHP_111A_proteins	WP_014579714.1	WP_011284018.1
OG0000574	MHP_112B_proteins	WP_014579714.1	WP_011284018.1
OG0000574	MHP_1257_proteins	WP_014579714.1	WP_011284018.1
OG0000574	MHP_153B_proteins	WP_014579714.1	WP_011284018.1
OG0000574	MHP_154B_proteins	WP_014579714.1	WP_011284018.1
OG0000574	MHP_4284_proteins	WP_014579714.1	WP_011284018.1
OG0000574	MHP_7422_proteins	WP_014579714.1	WP_011284018.1
OG0000574	MHP_7448_proteins	WP_014579714.1	WP_011284018.1
OG0000574	MHP_J_proteins	WP_014579714.1	WP_011284018.1
OG0000574	MHP_LH_proteins	WP_014579714.1	WP_011284018.1
OG0000574	MHP_MHP694_proteins	WP_014579714.1	WP_011284018.1
OG0000574	MHP_MHP696_proteins	WP_014579714.1	WP_011284018.1
OG0000574	MHP_UFV01_proteins	WP_014579714.1	WP_011284018.1
OG0000574	MHP_UFV02_proteins	WP_014579714.1	WP_011284018.1
OG0000574	MHP_MHP699_proteins	WP_014579714.1	WP_160584716.1
OG0000574	MHP_MHP650_proteins	WP_014579714.1	WP_160600856.1
OG0000574	MHP_116_proteins	WP_014579714.1	WP_348602779.1
OG0000574	MHP_11_proteins	WP_014579714.1	WP_044284820.1
OG0000574	MHP_232_proteins	WP_014579714.1	WP_044284820.1
OG0000574	MHP_NCTC10127_proteins	WP_014579714.1	WP_044284820.1
OG0000574	MHP_133A_proteins	WP_014579714.1	WP_014579714.1
OG0000574	MHP_168L_proteins	WP_014579714.1	WP_014579714.1
OG0000574	MHP_168_proteins	WP_014579714.1	WP_014579714.1
OG0000574	MHP_98_proteins	WP_014579714.1	WP_014579714.1
OG0000574	MHP_ES2L_proteins	WP_014579714.1	WP_014579714.1
OG0000574	MHP_ES2_proteins	WP_014579714.1	WP_014579714.1
OG0000574	MHP_F72C_proteins	WP_014579714.1	WP_014579714.1
OG0000574	MHP_KM014_proteins	WP_014579714.1	WP_014579714.1
OG0000574	MHP_MHP653_proteins	WP_014579714.1	WP_014579714.1
OG0000574	MHP_MHP679_proteins	WP_014579714.1	WP_014579714.1
OG0000574	MHP_MHP691_proteins	WP_014579714.1	WP_014579714.1
OG0000574	MHP_TB1_proteins	WP_014579714.1	WP_014579714.1
OG0000574	MHP_Ue273_proteins	WP_014579714.1	WP_014579714.1
OG0000576	MHP_MHP709_proteins	WP_011290145.1	WP_160585066.1
OG0000576	MHP_MHP653_proteins	WP_011290145.1	WP_160585066.1
OG0000576	MHP_MHP696_proteins	WP_011290145.1	WP_160585066.1
OG0000576	MHP_MHP699_proteins	WP_011290145.1	WP_160585066.1
OG0000576	MHP_MHP691_proteins	WP_011290145.1	WP_160607939.1
OG0000576	MHP_116_proteins	WP_011290145.1	WP_348602806.1
OG0000576	MHP_153B_proteins	WP_011290145.1	WP_404924148.1
OG0000576	MHP_168L_proteins	WP_011290145.1	WP_014579765.1
OG0000576	MHP_168_proteins	WP_011290145.1	WP_014579765.1
OG0000576	MHP_TB1_proteins	WP_011290145.1	WP_014579765.1
OG0000576	MHP_11_proteins	WP_011290145.1	WP_011206153.1
OG0000576	MHP_232_proteins	WP_011290145.1	WP_011206153.1
OG0000576	MHP_ES2L_proteins	WP_011290145.1	WP_011206153.1
OG0000576	MHP_ES2_proteins	WP_011290145.1	WP_011206153.1
OG0000576	MHP_LH_proteins	WP_011290145.1	WP_011206153.1
OG0000576	MHP_NCTC10127_proteins	WP_011290145.1	WP_011206153.1
OG0000576	MHP_4284_proteins	WP_011290145.1	WP_011284072.1
OG0000576	MHP_J_proteins	WP_011290145.1	WP_011284072.1
OG0000576	MHP_111A_proteins	WP_011290145.1	WP_011290145.1
OG0000576	MHP_112B_proteins	WP_011290145.1	WP_011290145.1
OG0000576	MHP_1257_proteins	WP_011290145.1	WP_011290145.1
OG0000576	MHP_133A_proteins	WP_011290145.1	WP_011290145.1
OG0000576	MHP_7422_proteins	WP_011290145.1	WP_011290145.1
OG0000576	MHP_7448_proteins	WP_011290145.1	WP_011290145.1
OG0000576	MHP_98_proteins	WP_011290145.1	WP_011290145.1
OG0000576	MHP_F72C_proteins	WP_011290145.1	WP_011290145.1
OG0000576	MHP_KM014_proteins	WP_011290145.1	WP_011290145.1
OG0000576	MHP_MHP650_proteins	WP_011290145.1	WP_011290145.1
OG0000576	MHP_MHP679_proteins	WP_011290145.1	WP_011290145.1
OG0000576	MHP_MHP682_proteins	WP_011290145.1	WP_011290145.1
OG0000576	MHP_MHP694_proteins	WP_011290145.1	WP_011290145.1
OG0000576	MHP_UFV01_proteins	WP_011290145.1	WP_011290145.1
OG0000576	MHP_UFV02_proteins	WP_011290145.1	WP_011290145.1
OG0000576	MHP_Ue273_proteins	WP_011290145.1	WP_011290145.1
OG0000577	MHP_MHP709_proteins	WP_011290300.1	WP_011290300.1
OG0000577	MHP_111A_proteins	WP_011290300.1	WP_011290300.1
OG0000577	MHP_112B_proteins	WP_011290300.1	WP_011290300.1
OG0000577	MHP_116_proteins	WP_011290300.1	WP_011290300.1
OG0000577	MHP_11_proteins	WP_011290300.1	WP_011290300.1
OG0000577	MHP_133A_proteins	WP_011290300.1	WP_011290300.1
OG0000577	MHP_153B_proteins	WP_011290300.1	WP_011290300.1
OG0000577	MHP_154B_proteins	WP_011290300.1	WP_011290300.1
OG0000577	MHP_168L_proteins	WP_011290300.1	WP_011290300.1
OG0000577	MHP_168_proteins	WP_011290300.1	WP_011290300.1
OG0000577	MHP_232_proteins	WP_011290300.1	WP_011290300.1
OG0000577	MHP_4284_proteins	WP_011290300.1	WP_011290300.1
OG0000577	MHP_7448_proteins	WP_011290300.1	WP_011290300.1
OG0000577	MHP_98_proteins	WP_011290300.1	WP_011290300.1
OG0000577	MHP_ES2L_proteins	WP_011290300.1	WP_011290300.1
OG0000577	MHP_ES2_proteins	WP_011290300.1	WP_011290300.1
OG0000577	MHP_F72C_proteins	WP_011290300.1	WP_011290300.1
OG0000577	MHP_MHP650_proteins	WP_011290300.1	WP_011290300.1
OG0000577	MHP_MHP691_proteins	WP_011290300.1	WP_011290300.1
OG0000577	MHP_MHP696_proteins	WP_011290300.1	WP_011290300.1
OG0000577	MHP_MHP699_proteins	WP_011290300.1	WP_011290300.1
OG0000577	MHP_NCTC10127_proteins	WP_011290300.1	WP_011290300.1
OG0000577	MHP_TB1_proteins	WP_011290300.1	WP_011290300.1
OG0000577	MHP_UFV01_proteins	WP_011290300.1	WP_011290300.1
OG0000577	MHP_UFV02_proteins	WP_011290300.1	WP_011290300.1
OG0000577	MHP_Ue273_proteins	WP_011290300.1	WP_011290300.1
OG0000577	MHP_1257_proteins	WP_011290300.1	WP_011206325.1
OG0000577	MHP_KM014_proteins	WP_011290300.1	WP_011206325.1
OG0000577	MHP_MHP679_proteins	WP_011290300.1	WP_011206325.1
OG0000577	MHP_MHP682_proteins	WP_011290300.1	WP_258555819.1
OG0000577	MHP_7422_proteins	WP_011290300.1	WP_020835810.1
OG0000577	MHP_J_proteins	WP_011290300.1	WP_020835810.1
OG0000577	MHP_LH_proteins	WP_011290300.1	WP_233688486.1
OG0000577	MHP_MHP694_proteins	WP_011290300.1	WP_258555388.1
OG0000578	MHP_MHP709_proteins	WP_160585659.1	WP_041361678.1
OG0000578	MHP_111A_proteins	WP_160585659.1	WP_041361678.1
OG0000578	MHP_112B_proteins	WP_160585659.1	WP_041361678.1
OG0000578	MHP_1257_proteins	WP_160585659.1	WP_041361678.1
OG0000578	MHP_153B_proteins	WP_160585659.1	WP_041361678.1
OG0000578	MHP_154B_proteins	WP_160585659.1	WP_041361678.1
OG0000578	MHP_7422_proteins	WP_160585659.1	WP_041361678.1
OG0000578	MHP_ES2L_proteins	WP_160585659.1	WP_041361678.1
OG0000578	MHP_MHP696_proteins	WP_160585659.1	WP_041361678.1
OG0000578	MHP_98_proteins	WP_160585659.1	WP_179695994.1
OG0000578	MHP_MHP679_proteins	WP_160585659.1	WP_258555672.1
OG0000578	MHP_4284_proteins	WP_160585659.1	WP_406823147.1
OG0000578	MHP_F72C_proteins	WP_160585659.1	WP_146379677.1
OG0000578	MHP_Ue273_proteins	WP_160585659.1	WP_146379677.1
OG0000578	MHP_7448_proteins	WP_160585659.1	WP_044272556.1
OG0000578	MHP_MHP691_proteins	WP_160585659.1	WP_160607816.1
OG0000578	MHP_MHP653_proteins	WP_160585659.1	WP_160615681.1
OG0000578	MHP_MHP699_proteins	WP_160585659.1	WP_160585115.1
OG0000578	MHP_168L_proteins	WP_160585659.1	WP_016340237.1
OG0000578	MHP_168_proteins	WP_160585659.1	WP_014579914.1
OG0000578	MHP_TB1_proteins	WP_160585659.1	WP_014579914.1
OG0000578	MHP_LH_proteins	WP_160585659.1	WP_233688490.1
OG0000578	MHP_ES2_proteins	WP_160585659.1	WP_044284684.1
OG0000578	MHP_J_proteins	WP_160585659.1	WP_044284684.1
OG0000578	MHP_MHP650_proteins	WP_160585659.1	WP_044284684.1
OG0000578	MHP_116_proteins	WP_160585659.1	WP_348602568.1
OG0000578	MHP_UFV01_proteins	WP_160585659.1	WP_243216270.1
OG0000578	MHP_UFV02_proteins	WP_160585659.1	WP_243216270.1
OG0000578	MHP_11_proteins	WP_160585659.1	WP_011206329.1
OG0000578	MHP_232_proteins	WP_160585659.1	WP_011206329.1
OG0000578	MHP_NCTC10127_proteins	WP_160585659.1	WP_011206329.1
OG0000578	MHP_MHP694_proteins	WP_160585659.1	WP_160606415.1
OG0000578	MHP_133A_proteins	WP_160585659.1	WP_160585659.1
OG0000578	MHP_MHP682_proteins	WP_160585659.1	WP_160585659.1
OG0000579	MHP_MHP709_proteins	WP_146379623.1	WP_160587875.1
OG0000579	MHP_MHP696_proteins	WP_146379623.1	WP_160587875.1
OG0000579	MHP_4284_proteins	WP_146379623.1	WP_406823277.1
OG0000579	MHP_J_proteins	WP_146379623.1	WP_011284096.1
OG0000579	MHP_UFV01_proteins	WP_146379623.1	WP_243216118.1
OG0000579	MHP_UFV02_proteins	WP_146379623.1	WP_243216118.1
OG0000579	MHP_153B_proteins	WP_146379623.1	WP_404924167.1
OG0000579	MHP_154B_proteins	WP_146379623.1	WP_404924167.1
OG0000579	MHP_MHP679_proteins	WP_146379623.1	WP_258555659.1
OG0000579	MHP_ES2L_proteins	WP_146379623.1	WP_240536652.1
OG0000579	MHP_LH_proteins	WP_146379623.1	WP_233688747.1
OG0000579	MHP_MHP650_proteins	WP_146379623.1	WP_160601051.1
OG0000579	MHP_KM014_proteins	WP_146379623.1	WP_094521659.1
OG0000579	MHP_168L_proteins	WP_146379623.1	WP_016340210.1
OG0000579	MHP_168_proteins	WP_146379623.1	WP_014579785.1
OG0000579	MHP_TB1_proteins	WP_146379623.1	WP_014579785.1
OG0000579	MHP_11_proteins	WP_146379623.1	WP_011206178.1
OG0000579	MHP_232_proteins	WP_146379623.1	WP_011206178.1
OG0000579	MHP_NCTC10127_proteins	WP_146379623.1	WP_011206178.1
OG0000579	MHP_Ue273_proteins	WP_146379623.1	WP_347952467.1
OG0000579	MHP_MHP653_proteins	WP_146379623.1	WP_160585817.1
OG0000579	MHP_MHP682_proteins	WP_146379623.1	WP_160585817.1
OG0000579	MHP_ES2_proteins	WP_146379623.1	WP_135618805.1
OG0000579	MHP_7448_proteins	WP_146379623.1	WP_011290167.1
OG0000579	MHP_7422_proteins	WP_146379623.1	WP_020835691.1
OG0000579	MHP_MHP699_proteins	WP_146379623.1	WP_160585282.1
OG0000579	MHP_98_proteins	WP_146379623.1	WP_179696112.1
OG0000579	MHP_111A_proteins	WP_146379623.1	WP_146379623.1
OG0000579	MHP_112B_proteins	WP_146379623.1	WP_146379623.1
OG0000579	MHP_116_proteins	WP_146379623.1	WP_146379623.1
OG0000579	MHP_1257_proteins	WP_146379623.1	WP_146379623.1
OG0000579	MHP_133A_proteins	WP_146379623.1	WP_146379623.1
OG0000579	MHP_F72C_proteins	WP_146379623.1	WP_146379623.1
OG0000579	MHP_MHP694_proteins	WP_146379623.1	WP_146379623.1
OG0000580	MHP_MHP709_proteins	WP_041361798.1	WP_258555240.1
OG0000580	MHP_4284_proteins	WP_041361798.1	WP_258555240.1
OG0000580	MHP_MHP696_proteins	WP_041361798.1	WP_258555240.1
OG0000580	MHP_MHP679_proteins	WP_041361798.1	WP_160587867.1
OG0000580	MHP_MHP694_proteins	WP_041361798.1	WP_135619214.1
OG0000580	MHP_ES2_proteins	WP_041361798.1	WP_240536345.1
OG0000580	MHP_MHP682_proteins	WP_041361798.1	WP_258555826.1
OG0000580	MHP_MHP699_proteins	WP_041361798.1	WP_258555826.1
OG0000580	MHP_ES2L_proteins	WP_041361798.1	WP_160600802.1
OG0000580	MHP_MHP650_proteins	WP_041361798.1	WP_258556623.1
OG0000580	MHP_168L_proteins	WP_041361798.1	WP_228365392.1
OG0000580	MHP_168_proteins	WP_041361798.1	WP_228365392.1
OG0000580	MHP_153B_proteins	WP_041361798.1	WP_258555565.1
OG0000580	MHP_154B_proteins	WP_041361798.1	WP_258555565.1
OG0000580	MHP_MHP691_proteins	WP_041361798.1	WP_258555565.1
OG0000580	MHP_J_proteins	WP_041361798.1	WP_044284760.1
OG0000580	MHP_TB1_proteins	WP_041361798.1	WP_252862180.1
OG0000580	MHP_LH_proteins	WP_041361798.1	WP_233688498.1
OG0000580	MHP_1257_proteins	WP_041361798.1	WP_020835830.1
OG0000580	MHP_MHP653_proteins	WP_041361798.1	WP_020835830.1
OG0000580	MHP_11_proteins	WP_041361798.1	WP_011206351.1
OG0000580	MHP_NCTC10127_proteins	WP_041361798.1	WP_011206351.1
OG0000580	MHP_232_proteins	WP_041361798.1	WP_044284840.1
OG0000580	MHP_111A_proteins	WP_041361798.1	WP_236607953.1
OG0000580	MHP_112B_proteins	WP_041361798.1	WP_236607953.1
OG0000580	MHP_7422_proteins	WP_041361798.1	WP_236607953.1
OG0000580	MHP_F72C_proteins	WP_041361798.1	WP_225972994.1
OG0000580	MHP_7448_proteins	WP_041361798.1	WP_044272727.1
OG0000580	MHP_116_proteins	WP_041361798.1	WP_041361798.1
OG0000580	MHP_133A_proteins	WP_041361798.1	WP_041361798.1
OG0000580	MHP_KM014_proteins	WP_041361798.1	WP_041361798.1
OG0000580	MHP_UFV01_proteins	WP_041361798.1	WP_041361798.1
OG0000580	MHP_UFV02_proteins	WP_041361798.1	WP_041361798.1
OG0000580	MHP_Ue273_proteins	WP_041361798.1	WP_041361798.1
OG0000581	MHP_MHP709_proteins	WP_404924473.1	WP_094521657.1
OG0000581	MHP_ES2L_proteins	WP_404924473.1	WP_094521657.1
OG0000581	MHP_KM014_proteins	WP_404924473.1	WP_094521657.1
OG0000581	MHP_MHP696_proteins	WP_404924473.1	WP_094521657.1
OG0000581	MHP_Ue273_proteins	WP_404924473.1	WP_347952464.1
OG0000581	MHP_1257_proteins	WP_404924473.1	WP_348572106.1
OG0000581	MHP_111A_proteins	WP_404924473.1	WP_404911821.1
OG0000581	MHP_112B_proteins	WP_404924473.1	WP_404911821.1
OG0000581	MHP_MHP650_proteins	WP_404924473.1	WP_160601048.1
OG0000581	MHP_ES2_proteins	WP_404924473.1	WP_135618801.1
OG0000581	MHP_MHP653_proteins	WP_404924473.1	WP_160585815.1
OG0000581	MHP_MHP682_proteins	WP_404924473.1	WP_160585815.1
OG0000581	MHP_MHP699_proteins	WP_404924473.1	WP_160585288.1
OG0000581	MHP_F72C_proteins	WP_404924473.1	WP_146379624.1
OG0000581	MHP_116_proteins	WP_404924473.1	WP_348602821.1
OG0000581	MHP_4284_proteins	WP_404924473.1	WP_406823276.1
OG0000581	MHP_7422_proteins	WP_404924473.1	WP_020835690.1
OG0000581	MHP_7448_proteins	WP_404924473.1	WP_020835690.1
OG0000581	MHP_J_proteins	WP_404924473.1	WP_044284636.1
OG0000581	MHP_11_proteins	WP_404924473.1	WP_011206175.1
OG0000581	MHP_232_proteins	WP_404924473.1	WP_011206175.1
OG0000581	MHP_NCTC10127_proteins	WP_404924473.1	WP_011206175.1
OG0000581	MHP_LH_proteins	WP_404924473.1	WP_233688744.1
OG0000581	MHP_UFV01_proteins	WP_404924473.1	WP_233688744.1
OG0000581	MHP_UFV02_proteins	WP_404924473.1	WP_233688744.1
OG0000581	MHP_168L_proteins	WP_404924473.1	WP_014579782.1
OG0000581	MHP_168_proteins	WP_404924473.1	WP_014579782.1
OG0000581	MHP_TB1_proteins	WP_404924473.1	WP_014579782.1
OG0000581	MHP_153B_proteins	WP_404924473.1	WP_404924164.1
OG0000581	MHP_154B_proteins	WP_404924473.1	WP_404924164.1
OG0000581	MHP_MHP679_proteins	WP_404924473.1	WP_160590075.1
OG0000581	MHP_98_proteins	WP_404924473.1	WP_179696111.1
OG0000581	MHP_MHP694_proteins	WP_404924473.1	WP_160606949.1
OG0000581	MHP_133A_proteins	WP_404924473.1	WP_404924473.1
OG0000582	MHP_MHP709_proteins	WP_404924434.1	WP_233688696.1
OG0000582	MHP_98_proteins	WP_404924434.1	WP_233688696.1
OG0000582	MHP_LH_proteins	WP_404924434.1	WP_233688696.1
OG0000582	MHP_MHP653_proteins	WP_404924434.1	WP_233688696.1
OG0000582	MHP_MHP696_proteins	WP_404924434.1	WP_233688696.1
OG0000582	MHP_MHP699_proteins	WP_404924434.1	WP_308506985.1
OG0000582	MHP_MHP679_proteins	WP_404924434.1	WP_308704707.1
OG0000582	MHP_MHP691_proteins	WP_404924434.1	WP_308704689.1
OG0000582	MHP_ES2_proteins	WP_404924434.1	WP_240536369.1
OG0000582	MHP_1257_proteins	WP_404924434.1	WP_348572040.1
OG0000582	MHP_ES2L_proteins	WP_404924434.1	WP_240536638.1
OG0000582	MHP_116_proteins	WP_404924434.1	WP_348602771.1
OG0000582	MHP_MHP682_proteins	WP_404924434.1	WP_308507001.1
OG0000582	MHP_Ue273_proteins	WP_404924434.1	WP_347952410.1
OG0000582	MHP_7422_proteins	WP_404924434.1	WP_020835627.1
OG0000582	MHP_7448_proteins	WP_404924434.1	WP_228366129.1
OG0000582	MHP_11_proteins	WP_404924434.1	WP_011205984.1
OG0000582	MHP_232_proteins	WP_404924434.1	WP_011205984.1
OG0000582	MHP_NCTC10127_proteins	WP_404924434.1	WP_011205984.1
OG0000582	MHP_UFV01_proteins	WP_404924434.1	WP_243216036.1
OG0000582	MHP_UFV02_proteins	WP_404924434.1	WP_243216036.1
OG0000582	MHP_111A_proteins	WP_404924434.1	WP_404912305.1
OG0000582	MHP_112B_proteins	WP_404924434.1	WP_404912305.1
OG0000582	MHP_MHP650_proteins	WP_404924434.1	WP_308704762.1
OG0000582	MHP_F72C_proteins	WP_404924434.1	WP_225973028.1
OG0000582	MHP_153B_proteins	WP_404924434.1	WP_404924122.1
OG0000582	MHP_154B_proteins	WP_404924434.1	WP_404924122.1
OG0000582	MHP_MHP694_proteins	WP_404924434.1	WP_308704591.1
OG0000582	MHP_J_proteins	WP_404924434.1	WP_237697233.1
OG0000582	MHP_168L_proteins	WP_404924434.1	WP_228365416.1
OG0000582	MHP_168_proteins	WP_404924434.1	WP_228365416.1
OG0000582	MHP_TB1_proteins	WP_404924434.1	WP_228365416.1
OG0000582	MHP_133A_proteins	WP_404924434.1	WP_404924434.1
OG0000582	MHP_4284_proteins	WP_404924434.1	WP_404924434.1
OG0000583	MHP_MHP709_proteins	WP_404924462.1	WP_011290150.1
OG0000583	MHP_7448_proteins	WP_404924462.1	WP_011290150.1
OG0000583	MHP_F72C_proteins	WP_404924462.1	WP_011290150.1
OG0000583	MHP_LH_proteins	WP_404924462.1	WP_011290150.1
OG0000583	MHP_MHP696_proteins	WP_404924462.1	WP_011290150.1
OG0000583	MHP_98_proteins	WP_404924462.1	WP_179696072.1
OG0000583	MHP_111A_proteins	WP_404924462.1	WP_404912380.1
OG0000583	MHP_112B_proteins	WP_404924462.1	WP_404912380.1
OG0000583	MHP_153B_proteins	WP_404924462.1	WP_404924154.1
OG0000583	MHP_154B_proteins	WP_404924462.1	WP_404924154.1
OG0000583	MHP_7422_proteins	WP_404924462.1	WP_020835674.1
OG0000583	MHP_MHP653_proteins	WP_404924462.1	WP_160615768.1
OG0000583	MHP_Ue273_proteins	WP_404924462.1	WP_347952451.1
OG0000583	MHP_1257_proteins	WP_404924462.1	WP_348572094.1
OG0000583	MHP_MHP650_proteins	WP_404924462.1	WP_160601012.1
OG0000583	MHP_168L_proteins	WP_404924462.1	WP_014579761.1
OG0000583	MHP_168_proteins	WP_404924462.1	WP_014579761.1
OG0000583	MHP_TB1_proteins	WP_404924462.1	WP_014579761.1
OG0000583	MHP_ES2_proteins	WP_404924462.1	WP_135618773.1
OG0000583	MHP_11_proteins	WP_404924462.1	WP_011206158.1
OG0000583	MHP_232_proteins	WP_404924462.1	WP_011206158.1
OG0000583	MHP_NCTC10127_proteins	WP_404924462.1	WP_011206158.1
OG0000583	MHP_ES2L_proteins	WP_404924462.1	WP_179221104.1
OG0000583	MHP_MHP679_proteins	WP_404924462.1	WP_160590236.1
OG0000583	MHP_MHP691_proteins	WP_404924462.1	WP_160607949.1
OG0000583	MHP_UFV01_proteins	WP_404924462.1	WP_243216090.1
OG0000583	MHP_UFV02_proteins	WP_404924462.1	WP_243216090.1
OG0000583	MHP_4284_proteins	WP_404924462.1	WP_406823269.1
OG0000583	MHP_J_proteins	WP_404924462.1	WP_011284077.1
OG0000583	MHP_MHP694_proteins	WP_404924462.1	WP_160606779.1
OG0000583	MHP_MHP682_proteins	WP_404924462.1	WP_160585056.1
OG0000583	MHP_MHP699_proteins	WP_404924462.1	WP_160585056.1
OG0000583	MHP_116_proteins	WP_404924462.1	WP_348602811.1
OG0000583	MHP_133A_proteins	WP_404924462.1	WP_404924462.1
OG0000584	MHP_LH_proteins	WP_160584947.1	WP_233688681.1
OG0000584	MHP_111A_proteins	WP_160584947.1	WP_404912408.1
OG0000584	MHP_112B_proteins	WP_160584947.1	WP_404912408.1
OG0000584	MHP_153B_proteins	WP_160584947.1	WP_404923921.1
OG0000584	MHP_154B_proteins	WP_160584947.1	WP_404923921.1
OG0000584	MHP_11_proteins	WP_160584947.1	WP_011206363.1
OG0000584	MHP_232_proteins	WP_160584947.1	WP_011206363.1
OG0000584	MHP_NCTC10127_proteins	WP_160584947.1	WP_011206363.1
OG0000584	MHP_KM014_proteins	WP_160584947.1	WP_094521568.1
OG0000584	MHP_98_proteins	WP_160584947.1	WP_179695832.1
OG0000584	MHP_UFV01_proteins	WP_160584947.1	WP_243216106.1
OG0000584	MHP_UFV02_proteins	WP_160584947.1	WP_243216106.1
OG0000584	MHP_7422_proteins	WP_160584947.1	WP_020835557.1
OG0000584	MFC_MF29_proteins	WP_160584947.1	WP_014579687.1
OG0000584	MHP_168L_proteins	WP_160584947.1	WP_014579687.1
OG0000584	MHP_168_proteins	WP_160584947.1	WP_014579687.1
OG0000584	MHP_MHP679_proteins	WP_160584947.1	WP_014579687.1
OG0000584	MHP_TB1_proteins	WP_160584947.1	WP_014579687.1
OG0000584	MHP_7448_proteins	WP_160584947.1	WP_228366097.1, WP_228366096.1
OG0000584	MHP_ES2L_proteins	WP_160584947.1	WP_179221209.1
OG0000584	MHP_ES2_proteins	WP_160584947.1	WP_135618910.1, WP_135618749.1
OG0000584	MHP_MHP682_proteins	WP_160584947.1	WP_160585711.1
OG0000584	MHP_MHP650_proteins	WP_160584947.1	WP_160601156.1, WP_318026602.1
OG0000584	MHP_MHP691_proteins	WP_160584947.1	WP_160607694.1
OG0000584	MHP_133A_proteins	WP_160584947.1	WP_160584947.1
OG0000584	MHP_MHP699_proteins	WP_160584947.1	WP_160584947.1
OG0000585	MHP_MHP709_proteins	WP_146379626.1	WP_160588364.1
OG0000585	MHP_4284_proteins	WP_146379626.1	WP_160588364.1
OG0000585	MHP_MHP694_proteins	WP_146379626.1	WP_160588364.1
OG0000585	MHP_MHP696_proteins	WP_146379626.1	WP_160588364.1
OG0000585	MHP_1257_proteins	WP_146379626.1	WP_348571659.1
OG0000585	MFC_MF29_proteins	WP_146379626.1	WP_258555775.1
OG0000585	MHP_KM014_proteins	WP_146379626.1	WP_094521689.1
OG0000585	MHP_168L_proteins	WP_146379626.1	WP_044278005.1
OG0000585	MHP_168_proteins	WP_146379626.1	WP_044278005.1
OG0000585	MHP_TB1_proteins	WP_146379626.1	WP_044278005.1
OG0000585	MHP_7422_proteins	WP_146379626.1	WP_148285449.1
OG0000585	MHP_Ue273_proteins	WP_146379626.1	WP_148285449.1
OG0000585	MHP_MHP653_proteins	WP_146379626.1	WP_160615873.1
OG0000585	MHP_ES2_proteins	WP_146379626.1	WP_135618874.1
OG0000585	MHP_116_proteins	WP_146379626.1	WP_348602511.1
OG0000585	MHP_MHP679_proteins	WP_146379626.1	WP_160590313.1
OG0000585	MHP_MHP691_proteins	WP_146379626.1	WP_160607668.1
OG0000585	MHP_ES2L_proteins	WP_146379626.1	WP_179221137.1
OG0000585	MHP_MHP699_proteins	WP_146379626.1	WP_220190718.1
OG0000585	MHP_MHP650_proteins	WP_146379626.1	WP_258556676.1
OG0000585	MHP_153B_proteins	WP_146379626.1	WP_404923950.1
OG0000585	MHP_154B_proteins	WP_146379626.1	WP_404924577.1
OG0000585	MHP_J_proteins	WP_146379626.1	WP_052259111.1
OG0000585	MHP_98_proteins	WP_146379626.1	WP_160585768.1
OG0000585	MHP_LH_proteins	WP_146379626.1	WP_160585768.1
OG0000585	MHP_MHP682_proteins	WP_146379626.1	WP_160585768.1
OG0000585	MHP_UFV01_proteins	WP_146379626.1	WP_243216181.1
OG0000585	MHP_UFV02_proteins	WP_146379626.1	WP_243234980.1
OG0000585	MHP_111A_proteins	WP_146379626.1	WP_146379626.1
OG0000585	MHP_112B_proteins	WP_146379626.1	WP_146379626.1
OG0000585	MHP_133A_proteins	WP_146379626.1	WP_146379626.1
